sequence,frame,target_gt_id,inherited_track_id,source_track_id,source_line_index,source_line_sha256,mechanism,action_type,box_choice,candidate_row_index,global_pre_idx,candidate_track_id,candidate_score,candidate_target_iou,source_target_iou,source_best_other_iou,source_best_other_gt_id,candidate_host_iou,gap_frames,minimum_segment_purity,matched_segment_support
MOT20-05,3006,631,1713,1622,574601,5894590bde0a95c62545b7615dba8d7d2c11462e07e53daf87f74d8d8829f7d4,other_target,dual_retention_add,candidate,434384,5372844,1622,0.5827646255493164,0.6256763362656197,0.5948458170683205,0.6539141004067137,570,0.7674812717983541,11,0.7818181818181819,616
MOT20-05,3007,631,1713,1622,574791,d06bb396310bf6cc42ce872fd2403e4c1a6bcb14bdea0314bf11c963539e75f5,same_target,migrate_replace,source,434471,5374615,1622,0.6184338331222534,0.7513160869748139,0.8116379235760636,0.5009108810276626,621,0.7931302852807447,11,0.7818181818181819,616
MOT20-05,3008,638,1653,1750,574866,b41c65ef5a139bacbfc1a2eda869c9bab82acbef75a5bcfc741e050d8607c254,other_target,dual_retention_add,candidate,434510,5375968,1750,0.8186205625534058,0.8686977148848126,0.674172973372465,0.9196859632083896,639,0.7391368933221116,9,1.0,3
MOT20-05,3008,715,1975,1982,574986,60347d2397fd95be7cc9a9cfbc4649eca579005c7621b2136b7521a99bb3ad30,other_target,dual_retention_add,candidate,434578,5377434,1982,0.8472362160682678,0.6758773067112702,0.5674726005797219,0.92237035644341,783,0.7253346689032565,4,1.0,308
MOT20-05,3009,638,1653,1750,575055,d9e65c621c20e3f2449edf7e5c615c9e65b8279db8ded93f94389ba12c2c421a,other_target,dual_retention_add,candidate,434592,5377741,1750,0.8298397064208984,0.8493388670274556,0.7208404893948493,0.8174323793430374,639,0.8122764188920828,9,1.0,3
MOT20-05,3009,715,1975,1982,575175,c5b2ead7e55fd808b641b246ecaefa0ca1034b83949cc28fa6f5461e7b213b27,other_target,dual_retention_add,candidate,434660,5379178,1982,0.8257808685302734,0.6811161303735197,0.5932284816266767,0.9272380825121174,783,0.7524896453714921,4,1.0,308
MOT20-05,3010,638,1653,1750,575244,00a60c1f3e849e9e12686fe7624b3155316d90ef9e8f2d1ea1af7740b1cb4b28,other_target,dual_retention_add,candidate,434724,5380038,1750,0.8412452936172485,0.7818848221729054,0.7818848258915182,0.7882220881449814,639,0.9999999860303899,9,1.0,3
MOT20-05,3010,715,1975,1982,575364,e62aa01608ee4014a333785c450601c571da41d8196d810dcb760dde14691dd0,other_target,dual_retention_add,candidate,434744,5380986,1982,0.8521720170974731,0.7286739181468492,0.6139365842561649,0.9187145330146248,783,0.7537404361574369,4,1.0,308
MOT20-05,3011,638,1653,1750,575433,7911b840d19b1ade769fd4d57871eb5d03d047f61c8238e016efa72736a5b6de,same_target,migrate_replace,candidate,434757,5381256,1750,0.8490912914276123,0.843415512321916,0.7972779427202772,0.7451304739773014,639,0.9055339847803899,9,1.0,3
MOT20-05,3011,715,1975,1982,575552,967b39fbb5651947c65bb3c35f893d9a3e50742e16546c6490062ae7823b524e,other_target,dual_retention_add,candidate,434827,5382732,1982,0.8201151490211487,0.7521211158173986,0.6499040137252046,0.9477428234807305,783,0.7322976332288652,4,1.0,308
MOT20-05,3012,638,1653,1750,575622,22676d94e878e8ae3922be276decf384f54e12bd3d4a4f5b557b9d647b10790f,same_target,migrate_replace,candidate,434843,5383024,1750,0.8478115797042847,0.8350149396066548,0.8047796354893731,0.727017350501048,639,0.9396010055700098,9,1.0,3
MOT20-05,3013,638,1653,1750,575811,1726f30551581827e1e4fd4a3812d81bc30b462d4a3b7911b87ac55efe18f178,same_target,migrate_replace,candidate,434926,5384802,1750,0.8192311525344849,0.8289436287314881,0.7839371083559487,0.7406805010372949,639,0.9149307138839293,9,1.0,3
MOT20-05,3014,638,1653,1750,576000,e92e19a298b0077ae307ac667e464e789184bfc230c4cdfd977c799915100e94,same_target,migrate_replace,source,435058,5387130,1750,0.8534308075904846,0.8402561347775402,0.8402561368609349,0.6710348869212712,639,0.9999999804011704,9,1.0,3
MOT20-05,3015,638,1653,1750,576190,5e5c7e5409c45513cb9de5a76a7719d9a346d8bf5934ad83e306a6043b1e569f,other_target,dual_retention_add,candidate,435136,5388899,1750,0.6754389405250549,0.6314867088677234,0.631486711870886,0.7824664045389973,639,0.9999999861596409,9,1.0,3
MOT20-05,3016,638,1653,1750,576380,6718e735b89e3ef134f14a56eb28607352bd630dfdfee0641c847ab8507ca263,same_target,migrate_replace,candidate,435216,5390664,1750,0.8314052820205688,0.8396348249200014,0.8396348218117332,0.6789710701926756,639,0.9999999909943627,9,1.0,3
MOT20-05,3017,625,1988,1793,576710,d23829324469a8e1c06df59f0e04247c9c4fb6289d242355a20c838df4f1f31e,same_target,migrate_replace,source,435247,5391752,1793,0.3663206398487091,0.5318194912543394,0.7188082008134159,0.16446394492847263,658,0.6219578469939433,26,1.0,37
MOT20-05,3018,638,1653,1750,576761,bb3c4166ff9c549d688df5a12164b089bf5ba9acf3307db95c5d807bdd41f757,other_target,dual_retention_add,candidate,435388,5394234,1750,0.623965859413147,0.6791568609966284,0.6791568614752832,0.7384515861096419,639,0.9999999903005065,3,0.9365079365079365,190
MOT20-05,3018,625,1988,1793,576901,17b836f390aa3fcc289139d65e6e4663159bed5596b047e17f6506a28b125f46,same_target,migrate_replace,source,435327,5393510,1793,0.35027000308036804,0.7021968300265085,0.7082006631162707,0.2341469865958556,658,0.901850810287327,26,1.0,37
MOT20-05,3019,638,1653,1750,576951,e0a5c2edbf3199793ce7971160207d00a7f5bcd43d0b598e367e86a2854e194d,same_target,migrate_replace,candidate,435423,5395492,1750,0.8101397156715393,0.8853752275040103,0.8437501159086757,0.6304548973974544,639,0.9350445867993429,3,0.9365079365079365,190
MOT20-05,3019,625,1988,1793,577091,8d37800abcbf788660c286acdac7d5c935e9a71714c383ff30ffcf8341db537a,same_target,migrate_replace,source,435411,5395332,1793,0.20336219668388367,0.5535260111394394,0.7023358206011512,0.2615095382510718,658,0.7802925957310449,26,1.0,37
MOT20-05,3020,625,1988,1793,577280,0e413ba1e1c2229bb5eb2dab62e98a175f8d43a7db2de3d085576a9cf13d8360,same_target,migrate_replace,source,435493,5397067,1793,0.31877246499061584,0.6801610506010264,0.796919945842752,0.22856244931992306,658,0.7650005692540732,26,1.0,37
MOT20-05,3021,625,1988,1793,577469,c36d4b9f45d808a990b43323b4ff6f27ed0b1e2b06197879ca9c1b2846e7e3a2,same_target,migrate_replace,source,435577,5398913,1793,0.4568985104560852,0.5067019235692486,0.7178889884013344,0.26842070376465194,658,0.6999819639441214,26,1.0,37
MOT20-05,3022,625,1988,1793,577660,9f41d92dbabc8b238ceb0eafa7b5ba155fc4b6b4ff832619eff1594749523f11,same_target,migrate_replace,source,435659,5400663,1793,0.35602423548698425,0.5365245736748467,0.5582294595914481,0.3139867827385223,658,0.7041167011874401,26,1.0,37
MOT20-05,3024,865,1726,1646,578003,e0b711e8905e3e54833d52126d179589ef1b85807fde1350f2cba930061a5a83,other_target,dual_retention_add,candidate,435837,5404452,1646,0.7600855231285095,0.6555405423618306,0.655540539966261,0.8821065883767337,724,0.9999999843336281,19,1.0,598
MOT20-05,3024,625,1988,1793,578039,3f3a4817b9111a60945a40e5a0fbc8de1155b302b8ebfd1d1e5ea86c8c316b93,same_target,migrate_replace,candidate,435883,5404985,1793,0.1324755698442459,0.5095565793542182,0.5095565665990807,0.2872597202433134,658,0.9999999755441257,26,1.0,37
MOT20-05,3025,625,1988,1793,578228,456b4977205db2265d524c94ee64b2bcd66008f91fef2e42bec8364b44ee2586,same_target,migrate_replace,source,435908,5406074,1793,0.09902889281511307,0.8363525666976039,0.8363525772181528,0.3103418831013218,657,0.9999999720087533,26,1.0,37
MOT20-05,3027,865,1726,1646,578571,007478e529f3f4d5bf0d9dcaf85d53021a57d4dde0bd48146a5b053793da9817,other_target,dual_retention_add,candidate,436090,5409938,1646,0.6060332655906677,0.6604711847387675,0.6604711854577059,0.830174111943555,724,0.9999999915655667,19,1.0,598
MOT20-05,3027,625,1988,1793,578607,f2a8b7a3c36bcba53a3623837480c7bb498198ae8d5df848847867b04a735b57,same_target,migrate_replace,source,436075,5409740,1793,0.1275763064622879,0.5616287536221826,0.5616287600954429,0.32650198769817024,657,0.999999979900543,26,1.0,37
MOT20-05,3029,865,1726,1646,578950,125b98a9b0b344447db12e11abf79bf51e682edd3d680268736c44d839de12aa,other_target,dual_retention_add,candidate,436251,5413563,1646,0.7674883604049683,0.6930567665394392,0.6930567594983985,0.8492473653617244,724,0.9999999742768433,19,1.0,598
MOT20-05,3030,865,1726,1646,579139,25672e969e4ca3cd7cb34bb1cfe13be550fdaca12691263223733c2527cad555,other_target,dual_retention_add,candidate,436330,5415338,1646,0.5360558032989502,0.7639682998549439,0.6615880210344427,0.8077811225477647,724,0.7052484433995114,19,1.0,598
MOT20-05,3031,865,1726,1646,579330,5cd69ab6f0f8acdd505121391aeb9fc865edf7e46b4148d1c0f2550dd47a317b,other_target,dual_retention_add,candidate,436413,5417139,1646,0.5235251188278198,0.7755218357205697,0.645035739338828,0.7836387046307219,724,0.7078892419274018,19,1.0,598
MOT20-05,3032,865,1726,1646,579520,ec4ec46727a0f4f9808045cd3246198b99c2fabc0ffd10fb666f519fbfe309e9,other_target,dual_retention_add,candidate,436554,5419581,1646,0.41372546553611755,0.8153219306784794,0.6607013367926141,0.8215580735824555,724,0.6125846564100039,19,1.0,598
MOT20-05,3033,865,1726,1646,579711,a44c7b3e677527eb44aad956d81ad6f5761f5f3af025f03fcba07b5890989d3b,other_target,dual_retention_add,candidate,436634,5421411,1646,0.1960713118314743,0.7181223895903325,0.655894567184538,0.8179887464558578,724,0.6297539620526901,19,1.0,598
MOT20-05,3034,865,1726,1646,579902,341c6513e8248f60bedc5d88e41dcb8e9bc027fb4f4b282ed199f09738bf6119,other_target,dual_retention_add,candidate,436718,5423228,1646,0.7652752995491028,0.748671624373633,0.7486716158804592,0.9067603864528156,724,0.9999999883378933,19,1.0,598
MOT20-05,3035,812,1936,1664,580058,b853ec11d428952ec038e17a42c21aa0c08449a5d46b31afe18d25c1ae430810,other_target,dual_retention_add,candidate,436803,5425113,1664,0.8419607877731323,0.7688376428436818,0.5818605655214812,0.7915966176809556,788,0.7461826535602163,1,1.0,474
MOT20-05,3035,865,1726,1646,580091,f9a90cb32115d33c9061b7aa2666d60f93ed3bb1d6e87283d8b9eb8a9b3af333,other_target,dual_retention_add,candidate,436799,5425017,1646,0.7915451526641846,0.6584714525216466,0.658471448847033,0.898339488294982,724,0.9999999892171455,19,1.0,598
MOT20-05,3036,865,1726,1646,580280,07feb0ac57964d6f3de2d250d7d5698a525ef5361f424a1f988401d1fb836a5d,other_target,dual_retention_add,candidate,436881,5426833,1646,0.4352894127368927,0.7771361019798831,0.6640393183441269,0.9232272680770536,724,0.6371662587077063,19,1.0,598
MOT20-05,3036,788,1664,1936,580327,ae4160edaa52fd8db555a730cc595abd09522034209803c2c44f49256ed7d0c5,other_target,dual_retention_add,candidate,436847,5426450,1936,0.8369420766830444,0.8047665661064727,0.5901719705382079,0.777942262543838,812,0.7107998923450809,1,1.0,511
MOT20-05,3037,865,1726,1646,580472,498efd4a16e30a87cd1524125c470c7813c6cc9e79cc3fec1a34cd231df85659,other_target,dual_retention_add,candidate,436917,5428060,1646,0.7440789341926575,0.6535262481312605,0.6816929574394343,0.9263511627911928,724,0.9182394421555393,19,1.0,598
MOT20-05,3038,865,1726,1646,580664,8fa107aa3a74c5b374eb99fcdd58ceb0c50a81209f129bad46ed8f6847b8aaba,other_target,dual_retention_add,candidate,436998,5429833,1646,0.787928581237793,0.7125344008754637,0.6887810742375603,0.9304548794550024,724,0.9209888145148931,19,1.0,598
MOT20-05,3039,865,1726,1646,580855,403bfdeeaaa3cf9429bdc3745da1478fb2f9143ddc36dee3ed5c97e4cec0f0ed,other_target,dual_retention_add,candidate,437082,5431665,1646,0.44927912950515747,0.6545028307896091,0.6882804785620751,0.9417300728834154,724,0.9139424009503034,19,1.0,598
MOT20-05,3040,865,1726,1646,581047,74a97df1d222e3721522b69cc7de3ebcfbbf08d4fd285a9d9ba4f85debcb0edd,other_target,dual_retention_add,candidate,437165,5433450,1646,0.7589761018753052,0.7009050830581192,0.711947051579572,0.9244232330317974,724,0.9273025492830881,19,1.0,598
MOT20-05,3041,865,1726,1646,581239,1330fdc4bcda2e7c8a1de666b943272e25e73487e299e86f16a6952f1c605fac,other_target,dual_retention_add,candidate,437242,5435198,1646,0.6514463424682617,0.7106592772811703,0.6992185865343672,0.9540440228094605,724,0.9318370017408091,19,1.0,598
MOT20-05,3042,865,1726,1646,581429,7f4d1f819cfb761ba57bccef1c33e0fd928422ed7d9a8a781008c4b64f8506f0,other_target,dual_retention_add,candidate,437327,5436986,1646,0.753632664680481,0.7239170966713745,0.701513245971359,0.9475187615484186,724,0.9091475655018828,19,1.0,598
MOT20-05,3043,707,1990,1909,581593,bbfee729ab5798ee3182c74e461cdd2eede38ee52cf8ddeef1704bc12291515e,other_target,dual_retention_add,candidate,437454,5439233,1909,0.29357725381851196,0.7327745778786382,0.5818107019326866,0.7322283019605762,790,0.5251198008369468,3,1.0,182
MOT20-05,3048,722,1963,1984,582582,01b554c515b2142fd9d653d4eba3bd7ab3382a335960ab46a30be495a87ac869,other_target,dual_retention_add,candidate,437832,5447749,1984,0.44390079379081726,0.8690474786512926,0.4838723350878992,0.8545961143059606,892,0.5472685251213953,2,1.0,239
MOT20-05,3052,853,1980,1832,583260,22abd3bb01ba64a3b651635660c8d0306cee66984dca8b8c2d38c816bb5d862d,same_target,migrate_replace,source,438171,5455061,1832,0.8389474749565125,0.7536959532730024,0.7667821950390773,0.6143490889307864,650,0.9578390913728161,11,1.0,160
MOT20-05,3053,853,1980,1832,583451,0f61e074b4a61c25e4112a46320991c1da9446916763afa7fbdb6b7341e69b59,same_target,migrate_replace,source,438255,5456862,1832,0.797203004360199,0.7356471163584406,0.7684222026399544,0.6453651322039707,650,0.9591883094104526,11,1.0,160
MOT20-05,3054,853,1980,1832,583642,00047294f3cf193e46e2687f650a44fbda096482078c87eb623fa10d3128e046,same_target,migrate_replace,source,438341,5458631,1832,0.8326056599617004,0.7350759278338413,0.7466508618051656,0.6460519847925192,650,0.9781322525561081,11,1.0,160
MOT20-05,3055,853,1980,1832,583833,3db9ebb01e9526259959e1e12554e3656468824fd28af11506bfb5bcfc31752a,same_target,migrate_replace,source,438417,5460431,1832,0.6867775321006775,0.651441576680324,0.6848997563594074,0.6523277663536108,650,0.9456491557643284,11,1.0,160
MOT20-05,3060,853,1980,1832,584778,06cdd36b33e16affdbf3714965784b27cbd237ad8a752fbb279d1e15a8b1f22b,other_target,dual_retention_add,candidate,438832,5469251,1832,0.2826395034790039,0.6867825921183379,0.39694172757426166,0.7574844252426955,650,0.5638019474556052,11,1.0,160
MOT20-05,3063,631,1713,1622,585449,f4a5235d040ba2b3c5b1d0324e44e66dddd83a2479198756ce2f760b1fa08409,same_target,migrate_replace,source,439116,5474942,1622,0.6819211840629578,0.7400886305810473,0.7877761938702807,0.5651413244853203,865,0.9302514686449774,4,0.7818181818181819,189
MOT20-05,3064,631,1713,1622,585635,fdaae2e7528a2b424f876a46df084f010a1360881ffc9aba61d1f3cdd6d5c0fc,same_target,migrate_replace,source,439201,5476704,1622,0.7492995262145996,0.7013905509278495,0.7245734208762544,0.5868680033798056,865,0.9660002265728583,4,0.7818181818181819,189
MOT20-05,3065,631,1713,1622,585822,37d1e74be219405b3ab57caa44628d51818fe2e1224b2c4697747d154d7f0960,same_target,migrate_replace,candidate,439238,5477918,1622,0.6245108842849731,0.7572657348035993,0.7572657311596801,0.5917794518365959,865,0.9999999891960643,4,0.7818181818181819,189
MOT20-05,3066,631,1713,1622,586008,a44bb4aef4451161a2a3c20eba92fcd64c2f9e4848618c1030fe284be00905fd,same_target,migrate_replace,source,439314,5479673,1622,0.7651018500328064,0.702292435459096,0.702292446592962,0.5835089862866766,865,0.9999999834385743,4,0.7818181818181819,189
MOT20-05,3071,714,1815,1984,586926,79220466789a4406769571613a60a34ac71d347b1a5461dd0cd8b0a42645cec5,other_target,dual_retention_add,candidate,439745,5488729,1984,0.7763959765434265,0.7215936774762943,0.7215936773923716,0.776400309153755,892,0.9999999931051649,3,1.0,547
MOT20-05,3083,655,1795,1791,589142,754811775ac3955efd82a47b69df3f7586fa267271a18be3917f5fb38726cde5,other_target,dual_retention_add,candidate,440744,5510340,1791,0.7827022671699524,0.6052518750715651,0.5668173541542615,0.8069623518290493,721,0.9352051433301519,13,0.9958847736625515,547
MOT20-05,3084,655,1795,1791,589336,4ded523af218bf7a34fb19670fb7df5fb47148878018dfae43536e36029a2ca2,other_target,dual_retention_add,candidate,440823,5512202,1791,0.7121506333351135,0.5292138928947174,0.500225493639988,0.8173063209417648,721,0.9447812560984606,13,0.9958847736625515,547
MOT20-05,3088,676,2035,1980,590238,cd7dca5337eb906bfa2ecd39a9cdbb2603680677a06f57034f46b721516578bc,other_target,dual_retention_add,candidate,441155,5519507,1980,0.7813491225242615,0.5897244161690053,0.6215701344986752,0.8883995612278119,853,0.9479416162557414,1,1.0,143
MOT20-05,3088,835,1215,70,590239,3c90ac17c9c8a90db5da4451fbab1da9da74f8b6cb7d4f78a0c03ec473de7fb8,other_target,dual_retention_add,candidate,441212,5520554,70,0.7593556046485901,0.5067336293633976,0.5157943337514912,0.8908176353704346,766,0.9781352229306736,3,1.0,1521
MOT20-05,3089,835,1215,70,590432,90cf75fe55cb6f0410ede0cd934a514bdeca6134bdd0c58c5434ea002531d253,other_target,dual_retention_add,candidate,441293,5522314,70,0.8730000853538513,0.5879416785084415,0.5736169430528912,0.8535499879518269,766,0.9731466226751647,3,1.0,1521
MOT20-05,3092,806,129,1167,590846,e9a2d732c53082b68478ad68a281b7889131dbfa7af15f85991d9bfd51db04af,other_target,dual_retention_add,candidate,441507,5527029,1167,0.7847658395767212,0.664570287499701,0.6055054050673413,0.9469879840230565,921,0.9150901920880776,16,0.8108108108108109,275
MOT20-05,3093,806,129,1167,591040,24a53dca735a42e475c5bfc8d14cc0982d84fd84681fbc66aaed0b78fb408ac1,other_target,dual_retention_add,candidate,441591,5528857,1167,0.6831997036933899,0.6498552321796068,0.6156972157657642,0.9347206802250365,921,0.8954937533047914,16,0.8108108108108109,275
MOT20-05,3093,835,1215,913,591053,16f7896609e1fa1740d7393ac14bdb06c862d2ec2b6f716e9907dc0074ae28f5,other_target,dual_retention_add,candidate,441622,5529559,913,0.8461567163467407,0.5273099330089607,0.5254549958835164,0.651199024325198,791,0.9678712653342191,3,1.0,7
MOT20-05,3094,806,129,1167,591233,75632535f11103f58599d3218ba8424c8585d17d85b35132b9b3321692f19968,other_target,dual_retention_add,candidate,441678,5530666,1167,0.794052243232727,0.6487915210624597,0.6161351805103424,0.9311648568505506,921,0.9168133034871209,16,0.8108108108108109,275
MOT20-05,3094,835,1215,913,591246,e5d67096bee5c1fcae63e15686ca64781c77327bf9ca927a9f1ee7470f35e7d2,other_target,dual_retention_add,candidate,441704,5531370,913,0.7989846467971802,0.5461053011211064,0.514093638019677,0.6576491932719338,791,0.940982707934388,3,1.0,7
MOT20-05,3094,640,1808,1903,591325,a5c4ac349637f08676999fb8ecd73ea314318b32ec51d0285678d0b59f93df66,other_target,dual_retention_add,candidate,441657,5530451,1903,0.7747706174850464,0.8106913718741613,0.747665331663388,0.8483601118918452,641,0.9044460800291677,2,0.9730848861283644,484
MOT20-05,3095,806,129,1167,591426,7e2f6fe0310eeefd3d8f82946783bf2411434b2bf8af253da2f872d4425e4cad,other_target,dual_retention_add,candidate,441758,5532460,1167,0.7544541954994202,0.5998569970001846,0.5998569908957226,0.9541722406962134,921,0.9999999884020435,16,0.8108108108108109,275
MOT20-05,3095,640,1808,1903,591517,23ea139d9dddac22e5e4c19c63b305092af1dc92fba4e4a55ea5169f089e16db,other_target,dual_retention_add,candidate,441737,5532247,1903,0.7949217557907104,0.824134258330602,0.7797243738485202,0.83927892394758,641,0.9236611666667137,2,0.9730848861283644,484
MOT20-05,3096,806,129,1167,591617,7f273d5e40adc6f9344165b0e86420dce23c5ad5433414c15dc29f0cf48a6445,other_target,dual_retention_add,candidate,441840,5534293,1167,0.7501177191734314,0.5714810245586163,0.5714810234993407,0.9108849775803426,921,0.9999999855021918,16,0.8108108108108109,275
MOT20-05,3097,806,129,1167,591811,423b893f08bb6fbe023694ee2d32724140567ec21618d3af7b07d6471b669b80,other_target,dual_retention_add,candidate,441923,5536143,1167,0.6519896984100342,0.6683750610114152,0.6361992901420438,0.8709838532213547,921,0.8330565059201988,16,0.8108108108108109,275
MOT20-05,3097,640,1808,1903,591902,f8f6880ac7f2e2505f580c9fa6164ab52a5bf0c409da568c826b10ffaafc81e1,other_target,dual_retention_add,candidate,441941,5536388,1903,0.6395062208175659,0.8090433844009253,0.7146970464106416,0.7681559986227634,641,0.8824165749696788,3,1.0,85
MOT20-05,3098,806,129,1167,592004,e41bfe39706427a8507af0521f744a74930dd9433932ca061c75dff1508d52b6,other_target,dual_retention_add,candidate,442007,5537954,1167,0.4725288152694702,0.646804537872633,0.5823251832431133,0.9265296383384329,921,0.6812625288342902,16,0.8108108108108109,275
MOT20-05,3098,640,1808,1903,592094,bcc5ba56b8a9a51b8b777121cf625a1a594a01845cbffb54df0d50cb9e6aa87d,other_target,dual_retention_add,candidate,441984,5537742,1903,0.6355134844779968,0.6833528716954241,0.683352871330028,0.7189569349912268,641,0.9999999903492107,3,1.0,85
MOT20-05,3099,806,129,1167,592197,3fafc0949eaade8a23d41dc6d20bbfe1f67ba03c444e705af89ca3c5084ee112,other_target,dual_retention_add,candidate,442083,5539761,1167,0.7532658576965332,0.556287816269893,0.6089478269051756,0.8832735595762317,921,0.8612060809665864,16,0.8108108108108109,275
MOT20-05,3099,640,1808,1903,592287,b8d3ba114cb605c9939170b6b1af2427a1f4d0e401ae037ef63133c8f23d9984,other_target,dual_retention_add,candidate,442067,5539575,1903,0.7714459896087646,0.8114785569977944,0.6641967574219921,0.6656047531970144,641,0.7109287212623289,3,1.0,85
MOT20-05,3100,806,129,1167,592389,f97cffe9da1981ce54971839a1d0f36c3e3e93442b461cfc8095a4c33568434b,other_target,dual_retention_add,candidate,442170,5541657,1167,0.7884085178375244,0.6037239785237238,0.5926861788427684,0.8621819728316632,921,0.805999164261398,16,0.8108108108108109,275
MOT20-05,3101,835,1215,722,592581,48ebbd0a98a9e4e0b400287d01dc769d83b1e28370707bccc774ace6bbce3aab,other_target,dual_retention_add,candidate,442284,5544290,722,0.8791594505310059,0.5451447382357248,0.5573986759826408,0.9143366041933304,793,0.9604374764070952,4,0.995260663507109,216
MOT20-05,3101,806,129,1167,592583,6ffed17067f587cf8660bebbfad5ff8e353894fc4554f97d903c2ee5592cdc36,other_target,dual_retention_add,candidate,442248,5543492,1167,0.6842811107635498,0.5257158657802129,0.5257158805425403,0.862884125589009,921,0.9999999638108098,16,0.8108108108108109,275
MOT20-05,3102,835,1215,722,592774,e88d18b10d8835aa62a6c70f286e082b949dd23259263db1d28cd2b765c70d41,other_target,dual_retention_add,candidate,442341,5545392,722,0.7033193707466125,0.5779240505604368,0.5779240464148244,0.9046520498013652,793,0.9999999905927788,4,0.995260663507109,216
MOT20-05,3102,806,129,1167,592776,c75883640796bd4f9810dbba4a413e7a906029156ab4445fe4a906714782d5dd,other_target,dual_retention_add,candidate,442332,5545350,1167,0.7948566675186157,0.5727808474177655,0.5836525354051566,0.8643255850389002,921,0.9573514887897511,16,0.8108108108108109,275
MOT20-05,3103,806,129,1167,592969,b097d699f093f72321b3c09e58f9b89e04f82ed915dc621d72d83c8f90b13ab7,other_target,dual_retention_add,candidate,442415,5547202,1167,0.7565601468086243,0.5809855026686269,0.5654942832931094,0.9364985175045683,921,0.8137085233881851,16,0.8108108108108109,275
MOT20-05,3103,835,1215,1879,593043,5401a0c506674026fba1439c2bd2b5d5d44384df5e527b3dc7a0204a66757ee0,other_target,dual_retention_add,candidate,442447,5547929,1879,0.6342465877532959,0.625140236038812,0.5412307030145477,0.7449006138668368,792,0.7555182581488635,4,0.995260663507109,216
MOT20-05,3104,806,129,1167,593164,b76311083b256db9c67392f3a55a651ad1c49b23069a5fec21585dd5c60758d5,other_target,dual_retention_add,candidate,442495,5549047,1167,0.8082035183906555,0.5713787605215765,0.5713787664624193,0.9744460926018255,921,0.9999999857405755,16,0.8108108108108109,275
MOT20-05,3104,835,1215,1879,593238,e822f41fc84392a3550f383a87091f53c8348cc97e9fd731bb8fd9a00b0f751c,other_target,dual_retention_add,candidate,442526,5549688,1879,0.6430596709251404,0.5983708722943053,0.5983708586894482,0.6390153603865675,792,0.9999999727926823,4,0.995260663507109,216
MOT20-05,3105,806,129,1167,593356,ba8178ba2f686ba545d92c94b16bceecbf9ffe8610726b27b39637c7a4ecad37,other_target,dual_retention_add,candidate,442579,5550896,1167,0.7185395956039429,0.618768544383567,0.5542407810869334,0.9656427457855479,921,0.739046753901989,16,0.8108108108108109,275
MOT20-05,3106,806,129,1167,593550,7f2e467bbba84342c425c9896cd0da79cd6b0dff874ab373a3afe8d5b89ea164,other_target,dual_retention_add,candidate,442666,5552713,1167,0.8176963925361633,0.6150048185883967,0.580132435324052,0.9435731052594889,921,0.846325895538013,16,0.8108108108108109,275
MOT20-05,3106,905,2038,108,593628,97bfdd0cb727e5cbfd605b489415bd0aead8fde6771e5bdc00c84329d8fec9fa,same_target,migrate_replace,source,442688,5553317,108,0.8737647533416748,0.8028716124028643,0.8059932551101235,0.8049412844677253,904,0.9746329575494659,30,1.0,52
MOT20-05,3107,806,129,1167,593744,e02fd15d867ed68d185af14bac78060dcfb456de906706939fda543087f24ec3,other_target,dual_retention_add,candidate,442739,5554550,1167,0.74214768409729,0.6162733363389835,0.5724117484317133,0.9178302059258228,921,0.8208228739356157,16,0.8108108108108109,275
MOT20-05,3107,905,2038,108,593822,6a8b4c73f615cf69a2017e69a41b0b2d0ca6eef560e3a7a4a81f9191b2de2be3,other_target,dual_retention_add,candidate,442771,5555152,108,0.8689941167831421,0.7907506051928461,0.8051903208763583,0.8054566057886112,904,0.9817285604065791,30,1.0,52
MOT20-05,3108,905,2038,108,594015,0ac6f40c7b1520d1b2330500ff8d0e6300b847ac472ae37582dc9e10327100a0,same_target,migrate_replace,source,442853,5556987,108,0.8577776551246643,0.8444868856783377,0.8601695162353449,0.8091563715012462,904,0.9804250122345552,30,1.0,52
MOT20-05,3109,905,2038,108,594209,122684413c5572998f6536b2764166a84b960c188d692064aee7cc8accdf468b,same_target,migrate_replace,source,442934,5558822,108,0.8298407793045044,0.8532820852319901,0.89367804698068,0.8324036506039288,904,0.9535354289008094,30,1.0,52
MOT20-05,3110,905,2038,108,594403,b98d6e5c2fb8c2481440b8a567df4939f6851a145d255e45630a0e630e3b0930,same_target,migrate_replace,source,443016,5560665,108,0.8385218381881714,0.8879004245805862,0.9078379664727207,0.8208518725981347,904,0.9664426901369372,30,1.0,52
MOT20-05,3117,905,2038,108,595773,dc89e4bb0fa07ef809585a24e385566497af5c7335a35a93f3cc23df97cc4e3f,other_target,dual_retention_add,candidate,443591,5573311,108,0.8078787326812744,0.7381172897659746,0.7381172865750777,0.8030987650364814,904,0.9999999918108189,30,1.0,52
MOT20-05,3118,905,2038,108,595966,357e0ff5c6fea416102aeb4a5001f64ef3af731be0ce7b343e8c09b0e03f1951,same_target,migrate_replace,source,443675,5575089,108,0.23445096611976624,0.8419737763512378,0.8419737877869194,0.7057549279270106,904,0.9999999736320967,30,1.0,52
