seq,canonical_rank,u,v,boundary_frame,transaction_type,temporal_block,full_idtp_delta_norm,receiver_split_label,same_identity_merge_label,receiver_split_score,same_identity_merge_score,receiver_split_rank,same_identity_merge_rank,base_member,rescue_reason,outer_sequence
MOT17-11-FRCNN,73,15,18,23,u_to_v,0,-0.21186440678,0,0,0.033997355371,0.0,46,88,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,74,17,18,23,u_to_v,0,-0.198275862069,0,0,0.080232430231,0.0,25,89,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,75,1,10,25,v_to_u,0,-0.064602960969,0,0,0.004885128937,0.0,109,90,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,78,6,10,25,v_to_u,0,-0.068376068376,0,0,0.006418487537,0.0,103,93,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,80,8,10,25,v_to_u,0,-0.155844155844,0,0,0.010351445251,0.0,92,95,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,81,9,10,25,v_to_u,0,-0.157894736842,0,0,0.003743236591,0.0,113,96,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,83,10,12,25,u_to_v,0,-0.172661870504,0,0,0.011104111043,0.0,89,98,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,87,1,9,34,v_to_u,0,-0.090185676393,0,0,0.003477103048,0.007664503258,122,21,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,90,6,9,34,v_to_u,0,-0.095371669004,0,0,0.003337394527,0.0,126,104,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,91,7,9,34,v_to_u,0,-0.225165562914,0,0,0.0034482184,0.078496495444,124,5,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,92,8,9,34,v_to_u,0,-0.213166144201,0,0,0.0034482184,0.0,125,105,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,94,9,12,34,u_to_v,0,-0.235294117647,0,0,0.0,0.003811840907,145,28,0,same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,99,9,20,34,u_to_v,0,-0.365079365079,0,0,0.0,0.365984431551,147,1,0,same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,100,1,20,58,v_to_u,0,-0.116154873164,0,0,0.007125382901,0.003863601184,102,26,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,101,4,20,58,v_to_u,0,-0.335877862595,0,0,0.003647513974,0.0,118,111,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,102,5,20,58,v_to_u,0,-0.179245283019,0,0,0.003647513974,0.0,119,112,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,103,6,20,58,v_to_u,0,-0.122881355932,0,0,0.007653442063,0.0,99,113,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,106,11,20,58,v_to_u,0,-0.491017964072,0,0,0.005584448086,0.0,107,115,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,108,13,20,58,v_to_u,0,-0.431818181818,0,0,0.005584448086,0.0,108,116,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,109,14,20,58,v_to_u,0,-0.32,0,0,0.003647513974,0.0,120,117,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,110,18,20,58,v_to_u,0,-0.4375,0,0,0.003647513974,0.0,121,118,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,111,19,20,58,v_to_u,0,-0.333333333333,0,0,0.007719241126,0.0,98,119,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,112,20,21,58,u_to_v,0,-0.051801801802,0,0,0.015839970744,0.003793733633,69,29,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,114,4,5,82,v_to_u,0,-0.111731843575,0,0,0.0,0.00752778995,149,23,0,same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,123,5,19,82,u_to_v,0,-0.428571428571,0,0,0.006278593199,0.0,105,129,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,126,1,24,93,v_to_u,0,-0.130374479889,0,0,0.026101575383,0.0,51,132,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,127,4,24,93,v_to_u,0,-0.087378640777,0,0,0.004205974229,0.0,111,133,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,128,6,24,93,v_to_u,0,-0.138235294118,0,0,0.020161770025,0.0,60,134,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,131,11,24,93,v_to_u,0,-0.359712230216,0,0,0.107778008394,0.0,13,137,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,133,13,24,93,v_to_u,0,-0.385135135135,0,0,0.104668773121,0.0,14,139,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,135,18,24,93,v_to_u,0,-0.21,0,0,0.095640047962,0.0,19,141,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,136,19,24,93,v_to_u,0,-0.432258064516,0,0,0.071248229014,0.0,27,142,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,137,21,24,93,v_to_u,0,-0.061627906977,0,0,0.011834819906,0.0,81,143,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,138,22,24,93,v_to_u,0,-0.134615384615,0,0,0.064613981357,0.0,29,144,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,140,1,14,98,v_to_u,0,-0.237745098039,0,0,0.003699529867,0.0,115,146,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,142,6,14,98,v_to_u,0,-0.250322580645,0,0,0.003699529867,0.0,116,148,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,148,14,18,98,u_to_v,0,-0.082051282051,0,0,0.0,0.019428702366,163,16,0,same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,155,4,7,107,u_to_v,0,-0.435135135135,0,0,0.0,0.003885449615,169,24,0,same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,158,4,12,107,u_to_v,0,-0.414565826331,0,0,0.0,0.003885449615,172,25,0,same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,161,4,19,107,u_to_v,0,-0.3046875,0,0,0.022760529354,0.0,55,164,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,165,1,25,126,v_to_u,0,-0.19512195122,0,0,0.01168312889,0.011662384308,82,18,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,166,6,25,126,v_to_u,0,-0.206599713056,0,0,0.030592291883,0.0,47,168,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,169,11,25,126,v_to_u,0,-0.108974358974,0,0,0.104653882782,0.0,15,171,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,171,13,25,126,v_to_u,0,-0.145454545455,0,0,0.080804867426,0.0,24,173,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,173,19,25,126,v_to_u,0,-0.343023255814,0,0,0.081662705061,0.0,22,175,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,174,21,25,126,v_to_u,0,-0.117445838084,0,0,0.025561059634,0.007761032309,52,19,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,175,22,25,126,v_to_u,0,-0.471074380165,0,0,0.0268271889,0.0,50,176,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,176,23,25,126,v_to_u,0,-0.301675977654,0,0,0.113855236517,0.059968941235,10,9,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,178,1,18,131,v_to_u,1,-0.279609279609,0,0,0.0,0.0,50,32,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,179,6,18,131,v_to_u,1,-0.294344473008,0,0,0.0,0.003887150292,51,24,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,180,7,18,131,v_to_u,1,-0.373297002725,0,0,0.0,0.0,52,33,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,181,8,18,131,v_to_u,1,-0.401041666667,0,0,0.0,0.0,53,34,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,182,11,18,131,v_to_u,1,-0.050632911392,0,0,0.0,0.0,54,35,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,183,12,18,131,v_to_u,1,-0.350282485876,0,0,0.0,0.0,55,36,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,184,13,18,131,v_to_u,1,-0.077235772358,0,0,0.0,0.0,56,37,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,186,18,21,131,u_to_v,1,-0.19624217119,0,0,0.0,0.0,57,39,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,187,18,22,131,u_to_v,1,-0.257425742574,0,0,0.0,0.0,58,40,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,188,18,23,131,u_to_v,1,-0.461538461538,0,0,0.0,0.0,59,41,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,189,18,26,131,u_to_v,1,-0.213235294118,0,0,0.0,0.0,60,42,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,190,1,11,146,v_to_u,1,-0.331002331002,0,0,0.0,0.00386938651,61,28,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,191,6,11,146,v_to_u,1,-0.347613219094,0,0,0.0,0.011603285443,62,11,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,192,7,11,146,v_to_u,1,-0.300492610837,0,0,0.0,0.0,63,43,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,193,8,11,146,v_to_u,1,-0.328605200946,0,0,0.0,0.0,64,44,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,194,11,12,146,u_to_v,1,-0.277353689567,0,0,0.0,0.0,65,45,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,197,11,21,146,u_to_v,1,-0.243731193581,0,0,0.0,0.003887150292,68,25,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,198,11,22,146,u_to_v,1,-0.153526970954,0,0,0.0,0.0,69,48,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,199,11,23,146,u_to_v,1,-0.351170568562,0,0,0.0,0.0,70,49,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,200,11,26,146,u_to_v,1,-0.08,0,0,0.0,0.0,71,50,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,201,1,13,152,v_to_u,1,-0.340253748558,0,0,0.0,0.0,72,51,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,202,6,13,152,v_to_u,1,-0.357142857143,0,0,0.0,0.007733898933,73,16,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,203,7,13,152,v_to_u,1,-0.279518072289,0,0,0.0,0.0,74,52,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,204,8,13,152,v_to_u,1,-0.30787037037,0,0,0.0,0.003898930995,75,21,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,205,12,13,152,v_to_u,1,-0.256218905473,0,0,0.0,0.0,76,53,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,206,13,19,152,u_to_v,1,-0.109634551495,0,0,0.0,0.0,77,54,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,207,13,21,152,u_to_v,1,-0.252485089463,0,0,0.000528059163,0.003887150292,41,26,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,208,13,22,152,u_to_v,1,-0.124,0,0,0.0,0.0,78,55,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,209,13,23,152,u_to_v,1,-0.321428571429,0,0,0.0,0.0,79,56,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,210,13,26,152,u_to_v,1,-0.04347826087,0,0,0.0,0.0,80,57,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,211,1,26,162,v_to_u,1,-0.262879788639,0,0,0.0,0.019375129264,81,6,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,212,6,26,162,v_to_u,1,-0.277932960894,0,0,0.0,0.0,82,58,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,216,19,26,162,v_to_u,1,-0.120418848168,0,0,0.014977466241,0.0,13,61,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,217,21,26,162,v_to_u,1,-0.176339285714,0,0,0.0,0.011584619783,86,12,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,218,22,26,162,v_to_u,1,-0.15,0,0,0.0,0.0,87,62,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,219,23,26,162,v_to_u,1,-0.449494949495,0,0,0.001936934113,0.018100209327,37,7,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,220,1,19,187,v_to_u,1,-0.390160183066,0,0,0.0,0.0,88,63,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,221,1,22,187,v_to_u,1,-0.352369380316,0,0,0.0,0.0,89,64,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,222,6,19,187,v_to_u,1,-0.409363745498,0,0,0.002152025454,0.0,36,65,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,223,6,22,187,v_to_u,1,-0.37084398977,0,0,0.000528059163,0.0,42,66,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,224,7,19,187,v_to_u,1,-0.191943127962,0,0,0.0,0.0,90,67,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,225,7,22,187,v_to_u,1,-0.21832884097,0,0,0.0,0.0,91,68,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,226,8,19,187,v_to_u,1,-0.223234624146,0,0,0.0,0.0,92,69,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,227,8,22,187,v_to_u,1,-0.252577319588,0,0,0.0,0.0,93,70,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,228,12,19,187,v_to_u,1,-0.166259168704,0,0,0.0,0.0,94,71,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,229,12,22,187,v_to_u,1,-0.189944134078,0,0,0.0,0.0,95,72,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,230,19,21,187,u_to_v,1,-0.296150049358,0,0,0.0,0.0,96,73,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,231,19,23,187,u_to_v,1,-0.203174603175,0,0,0.0,0.0,97,74,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,232,19,27,187,u_to_v,1,-0.173267326733,0,0,0.0,0.0,98,75,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,233,21,22,187,v_to_u,1,-0.258835758836,0,0,0.002344179528,0.0,34,76,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,234,22,23,187,u_to_v,1,-0.242424242424,0,0,0.0,0.0,99,77,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,235,22,27,187,u_to_v,1,-0.23178807947,0,0,0.0,0.0,100,78,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,236,1,27,225,v_to_u,1,-0.35546875,0,0,0.0,0.003843241331,101,30,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,237,6,27,225,v_to_u,1,-0.375515818432,0,0,0.0,0.00386938651,102,29,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,238,7,27,225,v_to_u,1,-0.136075949367,0,0,0.0,0.0,103,79,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,240,12,27,225,v_to_u,1,-0.09900990099,0,0,0.0,0.0,105,81,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,241,21,27,225,v_to_u,1,-0.25578831312,0,0,0.0,0.015353717911,106,9,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,243,27,28,225,u_to_v,1,-0.438888888889,0,0,0.0,0.0,108,82,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,244,27,29,225,u_to_v,1,-0.477987421384,0,0,0.0,0.0,109,83,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,245,1,23,252,v_to_u,1,-0.468785471056,0,0,0.0,0.0,110,84,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,246,6,23,252,v_to_u,1,-0.491666666667,0,0,0.0,0.003843241331,111,31,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,248,8,23,252,v_to_u,1,-0.07399103139,0,0,0.0,0.0,113,86,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,251,23,28,252,u_to_v,1,-0.252559726962,0,0,0.0,0.0,116,88,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,252,23,29,252,u_to_v,1,-0.205882352941,0,0,0.0,0.0,117,89,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,253,23,30,252,u_to_v,1,-0.115942028986,0,0,0.0,0.0,118,90,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,254,23,31,252,u_to_v,1,-0.423076923077,0,0,0.00021972812,0.003890657602,44,22,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,258,6,12,258,v_to_u,1,-0.450749464668,0,0,0.0,0.0,119,92,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,260,8,12,258,v_to_u,1,-0.05,0,0,0.0,0.0,121,94,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,261,12,21,258,u_to_v,1,-0.423698384201,0,0,0.003699529867,0.0,22,95,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,262,12,28,258,u_to_v,1,-0.175710594315,0,0,0.0,0.0,122,96,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,263,12,29,258,u_to_v,1,-0.136612021858,0,0,0.0,0.003901130187,123,19,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,264,12,30,258,u_to_v,1,-0.059800664452,0,0,0.0,0.0,124,97,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,265,12,31,258,u_to_v,1,-0.452479338843,0,0,0.00021972812,0.0,47,98,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,266,12,32,258,u_to_v,1,-0.248571428571,0,0,0.00021972812,0.0,48,99,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,267,12,33,258,u_to_v,1,-0.391203703704,0,0,0.00021972812,0.0,49,100,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,268,12,34,258,u_to_v,1,-0.18691588785,0,0,0.001871371243,0.0,38,101,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,269,1,7,273,v_to_u,1,-0.452429149798,0,0,0.003699529867,0.0,23,102,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,270,6,7,273,v_to_u,1,-0.428722280887,0,0,0.0,0.0,125,103,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,273,7,28,273,u_to_v,1,-0.1325,0,0,0.0,0.003901130187,128,20,0,same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,279,7,34,273,u_to_v,1,-0.134730538922,0,0,0.018770180027,0.0,9,111,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,289,30,34,281,u_to_v,1,-0.330357142857,0,0,0.003589140669,0.0,28,121,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,290,1,8,287,v_to_u,1,-0.430845771144,0,0,0.003677866056,0.0,26,122,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,295,8,31,287,u_to_v,1,-0.369649805447,0,0,0.0,0.0038870679,145,27,0,same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,297,8,33,287,u_to_v,1,-0.30303030303,0,0,0.0,0.003890657602,147,23,0,same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,299,1,29,312,v_to_u,1,-0.490974729242,0,0,0.003699529867,0.0,24,129,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,306,29,34,312,u_to_v,1,-0.033898305085,0,0,0.003762702894,0.0,21,136,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,318,1,36,324,v_to_u,1,-0.465587044534,0,0,0.004005488721,0.007800778406,19,13,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,319,6,36,324,v_to_u,1,-0.492857142857,0,0,0.00294148843,0.0,31,148,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,320,21,36,324,v_to_u,1,-0.345454545455,0,0,0.002704175778,0.007789181242,32,15,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,323,32,36,324,v_to_u,1,-0.181034482759,0,0,0.00479441332,0.0,18,151,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,324,33,36,324,v_to_u,1,-0.479797979798,0,0,0.015906629078,0.0,10,152,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,327,6,37,327,v_to_u,1,-0.481590574374,0,0,0.234590995826,0.0,3,154,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,341,1,35,336,v_to_u,1,-0.490716180371,0,0,0.002254564492,0.007793083227,35,14,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,343,21,35,336,v_to_u,1,-0.368421052632,0,0,0.000528059163,0.015597662622,43,8,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,348,35,39,336,u_to_v,1,-0.237762237762,0,0,0.003073584358,0.0,30,172,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,349,1,32,345,v_to_u,1,-0.460122699387,0,0,0.007487518241,0.0,16,173,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,351,21,32,345,v_to_u,1,-0.418238993711,0,0,0.003699529867,0.0,25,175,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,353,32,33,345,u_to_v,2,-0.301470588235,0,0,0.0,0.0,47,51,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,354,32,38,345,u_to_v,2,-0.444,0,0,0.0,0.0,48,52,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,355,32,39,345,u_to_v,2,-0.495098039216,0,0,0.00021972812,0.0,40,53,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,356,1,40,351,v_to_u,2,-0.4875,0,0,0.127104958639,0.0,12,54,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,357,6,40,351,v_to_u,2,-0.483063328424,0,0,0.159575822826,0.0,10,55,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,358,21,40,351,v_to_u,2,-0.360884749709,0,0,0.053220812218,0.0,20,56,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,360,33,40,351,v_to_u,2,-0.429378531073,0,0,0.047446702752,0.0,21,58,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,362,39,40,351,v_to_u,2,-0.110091743119,0,0,0.092980133748,0.0,16,60,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,363,1,33,428,v_to_u,2,-0.325529542921,0,0,0.0,0.0,49,61,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,364,6,33,428,v_to_u,2,-0.293224299065,0,0,0.0,0.0,50,62,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,365,21,33,428,v_to_u,2,-0.455598455598,0,0,0.0,0.0,51,63,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,366,31,33,428,v_to_u,2,-0.20197044335,0,0,0.0,0.0,52,64,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,367,33,38,428,u_to_v,2,-0.168674698795,0,0,0.0,0.0,53,65,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,368,33,39,428,u_to_v,2,-0.06993006993,0,0,0.0,0.0,54,66,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,369,33,41,428,u_to_v,2,-0.375661375661,0,0,0.0,0.0,55,67,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,370,33,42,428,u_to_v,2,-0.352272727273,0,0,0.0,0.0,56,68,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,371,33,43,428,u_to_v,2,-0.255230125523,0,0,0.00021972812,0.0,41,69,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,372,33,44,428,u_to_v,2,-0.365168539326,0,0,0.00021972812,0.0,42,70,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,373,1,39,449,v_to_u,2,-0.326899879373,0,0,0.0,0.003904166232,57,29,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,374,6,39,449,v_to_u,2,-0.291878172589,0,0,0.0,0.0,58,71,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,375,21,39,449,v_to_u,2,-0.465909090909,0,0,0.0,0.0,59,72,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,376,31,39,449,v_to_u,2,-0.180473372781,0,0,0.0,0.0,60,73,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,377,38,39,449,v_to_u,2,-0.132575757576,0,0,0.0,0.0,61,74,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,378,39,41,449,u_to_v,2,-0.390322580645,0,0,0.0,0.0,62,75,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,379,39,42,449,u_to_v,2,-0.362676056338,0,0,0.0,0.0,63,76,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,380,39,43,449,u_to_v,2,-0.233918128655,0,0,0.0,0.0,64,77,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,381,39,44,449,u_to_v,2,-0.378472222222,0,0,0.0,0.0,65,78,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,382,39,45,449,u_to_v,2,-0.273480662983,0,0,0.001197277791,0.003898930995,38,36,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,383,1,46,483,v_to_u,2,-0.323770491803,0,0,0.165952660777,0.003718289205,9,50,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,384,6,46,483,v_to_u,2,-0.283646888567,0,0,0.082908709808,0.0,17,79,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,385,21,46,483,v_to_u,2,-0.478760045924,0,0,0.063534746473,0.0,19,80,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,387,38,46,483,v_to_u,2,-0.095808383234,0,0,0.229065689863,0.0,8,81,0,receiver_split,MOT17-11-FRCNN
MOT17-11-FRCNN,388,41,46,483,v_to_u,2,-0.408450704225,0,0,0.119572453754,0.014536860047,14,20,0,receiver_split+same_identity_merge,MOT17-11-FRCNN
MOT17-11-FRCNN,389,42,46,483,v_to_u,2,-0.368983957219,0,0,0.10560219177,0.0,15,82,0,receiver_split,MOT17-11-FRCNN
