sequence,frame,variant,gt_id,source,source_uid,score,iou,operation,score_bin
MOT20-05,1807,expanded_additive_oracle,767,phase0_postnms,10375938,0.122411206365,0.694473894366,add_missing,low_0p10_0p60
MOT20-05,1807,expanded_additive_oracle,957,phase0_postnms,10375941,0.109609000385,0.715390087881,add_missing,low_0p10_0p60
MOT20-05,1807,expanded_additive_oracle,981,phase0_postnms,10375928,0.285353511572,0.938734333221,add_missing,low_0p10_0p60
MOT20-05,1807,expanded_additive_oracle,1050,phase0_postnms,10375929,0.279753148556,0.825600718418,add_missing,low_0p10_0p60
MOT20-05,1807,expanded_replace_add_oracle,442,phase0_postnms,10375896,0.824035525322,0.923436970699,add_missing,high_ge_0p60
MOT20-05,1807,expanded_replace_add_oracle,732,phase0_postnms,10375901,0.812673032284,0.871349198951,add_missing,high_ge_0p60
MOT20-05,1807,expanded_replace_add_oracle,767,phase0_postnms,10375938,0.122411206365,0.694473894366,add_missing,low_0p10_0p60
MOT20-05,1807,expanded_replace_add_oracle,957,phase0_postnms,10375941,0.109609000385,0.715390087881,add_missing,low_0p10_0p60
MOT20-05,1807,expanded_replace_add_oracle,961,phase0_postnms,10375926,0.387591004372,0.860408044655,replace_baseline,low_0p10_0p60
MOT20-05,1807,expanded_replace_add_oracle,981,phase0_postnms,10375928,0.285353511572,0.938734333221,add_missing,low_0p10_0p60
MOT20-05,1807,expanded_replace_add_oracle,1050,phase0_postnms,10375929,0.279753148556,0.825600718418,add_missing,low_0p10_0p60
MOT20-05,1808,expanded_additive_oracle,442,phase0_postnms,10376107,0.841682076454,0.939620477791,add_missing,high_ge_0p60
MOT20-05,1808,expanded_additive_oracle,544,phase0_postnms,10376150,0.447365224361,0.783782001057,add_missing,low_0p10_0p60
MOT20-05,1808,expanded_additive_oracle,732,phase0_postnms,10376132,0.808629691601,0.916021730828,add_missing,high_ge_0p60
MOT20-05,1808,expanded_additive_oracle,767,phase0_postnms,10376157,0.209845632315,0.731017610322,add_missing,low_0p10_0p60
MOT20-05,1808,expanded_additive_oracle,957,phase0_postnms,10376170,0.098805755377,0.713874870298,add_missing,fringe_0p09_0p10
MOT20-05,1808,expanded_additive_oracle,981,phase0_postnms,10376149,0.465521782637,0.789820498148,add_missing,low_0p10_0p60
MOT20-05,1808,expanded_additive_oracle,1050,phase0_postnms,10376154,0.315323799849,0.798977924144,add_missing,low_0p10_0p60
MOT20-05,1808,expanded_replace_add_oracle,442,phase0_postnms,10376107,0.841682076454,0.939620477791,add_missing,high_ge_0p60
MOT20-05,1808,expanded_replace_add_oracle,544,phase0_postnms,10376150,0.447365224361,0.783782001057,add_missing,low_0p10_0p60
MOT20-05,1808,expanded_replace_add_oracle,732,phase0_postnms,10376132,0.808629691601,0.916021730828,add_missing,high_ge_0p60
MOT20-05,1808,expanded_replace_add_oracle,767,phase0_postnms,10376157,0.209845632315,0.731017610322,add_missing,low_0p10_0p60
MOT20-05,1808,expanded_replace_add_oracle,957,phase0_postnms,10376170,0.098805755377,0.713874870298,add_missing,fringe_0p09_0p10
MOT20-05,1808,expanded_replace_add_oracle,981,phase0_postnms,10376149,0.465521782637,0.789820498148,add_missing,low_0p10_0p60
MOT20-05,1808,expanded_replace_add_oracle,1050,phase0_postnms,10376154,0.315323799849,0.798977924144,add_missing,low_0p10_0p60
MOT20-05,1809,expanded_additive_oracle,442,phase0_postnms,10376317,0.856208324432,0.955479945642,add_missing,high_ge_0p60
MOT20-05,1809,expanded_additive_oracle,544,phase0_postnms,10376385,0.229320049286,0.738624674403,add_missing,low_0p10_0p60
MOT20-05,1809,expanded_additive_oracle,732,phase0_postnms,10376364,0.772351920605,0.916159104936,add_missing,high_ge_0p60
MOT20-05,1809,expanded_additive_oracle,767,phase0_postnms,10376393,0.129451170564,0.772197818073,add_missing,low_0p10_0p60
MOT20-05,1809,expanded_additive_oracle,957,phase0_postnms,10376379,0.373901933432,0.621895179859,add_missing,low_0p10_0p60
MOT20-05,1809,expanded_additive_oracle,959,phase0_postnms,10376389,0.178069993854,0.973856688108,add_missing,low_0p10_0p60
MOT20-05,1809,expanded_additive_oracle,981,phase0_postnms,10376378,0.501321494579,0.725507254921,add_missing,low_0p10_0p60
MOT20-05,1809,expanded_additive_oracle,1050,phase0_postnms,10376377,0.536077558994,0.817390629672,add_missing,low_0p10_0p60
MOT20-05,1809,expanded_replace_add_oracle,442,phase0_postnms,10376317,0.856208324432,0.955479945642,add_missing,high_ge_0p60
MOT20-05,1809,expanded_replace_add_oracle,544,phase0_postnms,10376385,0.229320049286,0.738624674403,add_missing,low_0p10_0p60
MOT20-05,1809,expanded_replace_add_oracle,732,phase0_postnms,10376364,0.772351920605,0.916159104936,add_missing,high_ge_0p60
MOT20-05,1809,expanded_replace_add_oracle,767,phase0_postnms,10376393,0.129451170564,0.772197818073,add_missing,low_0p10_0p60
MOT20-05,1809,expanded_replace_add_oracle,957,phase0_postnms,10376379,0.373901933432,0.621895179859,add_missing,low_0p10_0p60
MOT20-05,1809,expanded_replace_add_oracle,959,phase0_postnms,10376389,0.178069993854,0.973856688108,add_missing,low_0p10_0p60
MOT20-05,1809,expanded_replace_add_oracle,981,phase0_postnms,10376378,0.501321494579,0.725507254921,add_missing,low_0p10_0p60
MOT20-05,1809,expanded_replace_add_oracle,1050,phase0_postnms,10376377,0.536077558994,0.817390629672,add_missing,low_0p10_0p60
MOT20-05,1810,expanded_additive_oracle,527,phase0_postnms,10376620,0.120504938066,0.669037997926,add_missing,low_0p10_0p60
MOT20-05,1810,expanded_additive_oracle,544,phase0_postnms,10376615,0.153627842665,0.749691315057,add_missing,low_0p10_0p60
MOT20-05,1810,expanded_additive_oracle,732,phase0_postnms,10376587,0.793556332588,0.902068511507,add_missing,high_ge_0p60
MOT20-05,1810,expanded_additive_oracle,767,phase0_postnms,10376614,0.164978191257,0.803694833164,add_missing,low_0p10_0p60
MOT20-05,1810,expanded_additive_oracle,957,phase0_postnms,10376607,0.350131094456,0.61728952571,add_missing,low_0p10_0p60
MOT20-05,1810,expanded_additive_oracle,959,phase0_postnms,10376621,0.115108653903,0.940439352685,add_missing,low_0p10_0p60
MOT20-05,1810,expanded_additive_oracle,981,phase0_postnms,10376596,0.630022585392,0.788035278529,add_missing,high_ge_0p60
MOT20-05,1810,expanded_replace_add_oracle,527,phase0_postnms,10376620,0.120504938066,0.669037997926,add_missing,low_0p10_0p60
MOT20-05,1810,expanded_replace_add_oracle,544,phase0_postnms,10376615,0.153627842665,0.749691315057,add_missing,low_0p10_0p60
MOT20-05,1810,expanded_replace_add_oracle,732,phase0_postnms,10376587,0.793556332588,0.902068511507,add_missing,high_ge_0p60
MOT20-05,1810,expanded_replace_add_oracle,767,phase0_postnms,10376614,0.164978191257,0.803694833164,add_missing,low_0p10_0p60
MOT20-05,1810,expanded_replace_add_oracle,957,phase0_postnms,10376607,0.350131094456,0.61728952571,add_missing,low_0p10_0p60
MOT20-05,1810,expanded_replace_add_oracle,959,phase0_postnms,10376621,0.115108653903,0.940439352685,add_missing,low_0p10_0p60
MOT20-05,1810,expanded_replace_add_oracle,981,phase0_postnms,10376596,0.630022585392,0.788035278529,add_missing,high_ge_0p60
MOT20-05,1811,expanded_additive_oracle,524,phase0_postnms,10376838,0.362467288971,0.725196352526,add_missing,low_0p10_0p60
MOT20-05,1811,expanded_additive_oracle,527,phase0_postnms,10376844,0.158516317606,0.713466609347,add_missing,low_0p10_0p60
MOT20-05,1811,expanded_additive_oracle,732,phase0_postnms,10376816,0.783990323544,0.886304330314,add_missing,high_ge_0p60
MOT20-05,1811,expanded_additive_oracle,957,phase0_postnms,10376841,0.274389743805,0.654903619208,add_missing,low_0p10_0p60
MOT20-05,1811,expanded_additive_oracle,959,phase0_postnms,10376840,0.275646299124,0.933553989705,add_missing,low_0p10_0p60
MOT20-05,1811,expanded_additive_oracle,1053,phase0_postnms,10376839,0.324912041426,0.8926424697,add_missing,low_0p10_0p60
MOT20-05,1811,expanded_replace_add_oracle,524,phase0_postnms,10376838,0.362467288971,0.725196352526,add_missing,low_0p10_0p60
MOT20-05,1811,expanded_replace_add_oracle,527,phase0_postnms,10376844,0.158516317606,0.713466609347,add_missing,low_0p10_0p60
MOT20-05,1811,expanded_replace_add_oracle,732,phase0_postnms,10376816,0.783990323544,0.886304330314,add_missing,high_ge_0p60
MOT20-05,1811,expanded_replace_add_oracle,957,phase0_postnms,10376841,0.274389743805,0.654903619208,add_missing,low_0p10_0p60
MOT20-05,1811,expanded_replace_add_oracle,959,phase0_postnms,10376840,0.275646299124,0.933553989705,add_missing,low_0p10_0p60
MOT20-05,1811,expanded_replace_add_oracle,1053,phase0_postnms,10376839,0.324912041426,0.8926424697,add_missing,low_0p10_0p60
MOT20-05,1812,expanded_additive_oracle,524,phase0_postnms,10377042,0.746333479881,0.916349356834,add_missing,high_ge_0p60
MOT20-05,1812,expanded_additive_oracle,527,phase0_postnms,10377062,0.334274530411,0.705080406625,add_missing,low_0p10_0p60
MOT20-05,1812,expanded_additive_oracle,732,phase0_postnms,10377040,0.764969289303,0.857892372726,add_missing,high_ge_0p60
MOT20-05,1812,expanded_additive_oracle,767,phase0_postnms,10377068,0.21255402267,0.837524235077,add_missing,low_0p10_0p60
MOT20-05,1812,expanded_additive_oracle,957,phase0_postnms,10377056,0.490575134754,0.64833349799,add_missing,low_0p10_0p60
MOT20-05,1812,expanded_additive_oracle,959,phase0_postnms,10377067,0.29046151042,0.709784946658,add_missing,low_0p10_0p60
MOT20-05,1812,expanded_additive_oracle,1053,phase0_postnms,10377063,0.330737292767,0.884271630742,add_missing,low_0p10_0p60
MOT20-05,1812,expanded_replace_add_oracle,524,phase0_postnms,10377042,0.746333479881,0.916349356834,add_missing,high_ge_0p60
MOT20-05,1812,expanded_replace_add_oracle,527,phase0_postnms,10377062,0.334274530411,0.705080406625,add_missing,low_0p10_0p60
MOT20-05,1812,expanded_replace_add_oracle,732,phase0_postnms,10377040,0.764969289303,0.857892372726,add_missing,high_ge_0p60
MOT20-05,1812,expanded_replace_add_oracle,767,phase0_postnms,10377068,0.21255402267,0.837524235077,add_missing,low_0p10_0p60
MOT20-05,1812,expanded_replace_add_oracle,957,phase0_postnms,10377056,0.490575134754,0.64833349799,add_missing,low_0p10_0p60
MOT20-05,1812,expanded_replace_add_oracle,959,phase0_postnms,10377067,0.29046151042,0.709784946658,add_missing,low_0p10_0p60
MOT20-05,1812,expanded_replace_add_oracle,1053,phase0_postnms,10377063,0.330737292767,0.884271630742,add_missing,low_0p10_0p60
MOT20-05,1813,expanded_additive_oracle,527,phase0_postnms,10377288,0.322341769934,0.615397890491,add_missing,low_0p10_0p60
MOT20-05,1813,expanded_additive_oracle,732,phase0_postnms,10377269,0.730959832668,0.830052247484,add_missing,high_ge_0p60
MOT20-05,1813,expanded_additive_oracle,767,phase0_postnms,10377296,0.105165556073,0.72835846986,add_missing,low_0p10_0p60
MOT20-05,1813,expanded_additive_oracle,933,phase0_postnms,10377298,0.090022794902,0.74202755234,add_missing,fringe_0p09_0p10
MOT20-05,1813,expanded_additive_oracle,957,phase0_postnms,10377282,0.471925079823,0.682298074078,add_missing,low_0p10_0p60
MOT20-05,1813,expanded_additive_oracle,959,phase0_postnms,10377289,0.317411333323,0.86451877852,add_missing,low_0p10_0p60
MOT20-05,1813,expanded_additive_oracle,1053,phase0_postnms,10377292,0.247613176703,0.854940125207,add_missing,low_0p10_0p60
MOT20-05,1813,expanded_replace_add_oracle,527,phase0_postnms,10377288,0.322341769934,0.615397890491,add_missing,low_0p10_0p60
MOT20-05,1813,expanded_replace_add_oracle,732,phase0_postnms,10377269,0.730959832668,0.830052247484,add_missing,high_ge_0p60
MOT20-05,1813,expanded_replace_add_oracle,767,phase0_postnms,10377296,0.105165556073,0.72835846986,add_missing,low_0p10_0p60
MOT20-05,1813,expanded_replace_add_oracle,933,phase0_postnms,10377298,0.090022794902,0.74202755234,add_missing,fringe_0p09_0p10
MOT20-05,1813,expanded_replace_add_oracle,957,phase0_postnms,10377282,0.471925079823,0.682298074078,add_missing,low_0p10_0p60
MOT20-05,1813,expanded_replace_add_oracle,959,phase0_postnms,10377289,0.317411333323,0.86451877852,add_missing,low_0p10_0p60
MOT20-05,1813,expanded_replace_add_oracle,1053,phase0_postnms,10377292,0.247613176703,0.854940125207,add_missing,low_0p10_0p60
MOT20-05,1814,expanded_additive_oracle,443,phase0_postnms,10377506,0.497739940882,0.821804747472,add_missing,low_0p10_0p60
MOT20-05,1814,expanded_additive_oracle,732,phase0_postnms,10377494,0.695882320404,0.753782087096,add_missing,high_ge_0p60
MOT20-05,1814,expanded_additive_oracle,910,phase0_postnms,10377523,0.105750896037,0.704419176579,add_missing,low_0p10_0p60
MOT20-05,1814,expanded_additive_oracle,957,phase0_postnms,10377513,0.305497586727,0.744923137659,add_missing,low_0p10_0p60
MOT20-05,1814,expanded_additive_oracle,959,phase0_postnms,10377511,0.339078813791,0.851541771577,add_missing,low_0p10_0p60
MOT20-05,1814,expanded_additive_oracle,1053,phase0_postnms,10377517,0.256397694349,0.808370683011,add_missing,low_0p10_0p60
MOT20-05,1814,expanded_replace_add_oracle,443,phase0_postnms,10377506,0.497739940882,0.821804747472,add_missing,low_0p10_0p60
MOT20-05,1814,expanded_replace_add_oracle,527,phase0_postnms,10377503,0.532791614532,0.733349894775,replace_baseline,low_0p10_0p60
MOT20-05,1814,expanded_replace_add_oracle,732,phase0_postnms,10377494,0.695882320404,0.753782087096,add_missing,high_ge_0p60
MOT20-05,1814,expanded_replace_add_oracle,910,phase0_postnms,10377523,0.105750896037,0.704419176579,add_missing,low_0p10_0p60
MOT20-05,1814,expanded_replace_add_oracle,957,phase0_postnms,10377513,0.305497586727,0.744923137659,add_missing,low_0p10_0p60
MOT20-05,1814,expanded_replace_add_oracle,959,phase0_postnms,10377511,0.339078813791,0.851541771577,add_missing,low_0p10_0p60
MOT20-05,1814,expanded_replace_add_oracle,1053,phase0_postnms,10377525,0.10330388695,0.580742391861,add_missing,low_0p10_0p60
MOT20-05,1814,expanded_replace_add_oracle,1055,phase0_postnms,10377517,0.256397694349,0.905819648943,replace_baseline,low_0p10_0p60
MOT20-05,1815,expanded_additive_oracle,443,phase0_postnms,10377731,0.513070702553,0.699654487436,add_missing,low_0p10_0p60
MOT20-05,1815,expanded_additive_oracle,732,phase0_postnms,10377719,0.733668863773,0.837449900485,add_missing,high_ge_0p60
MOT20-05,1815,expanded_additive_oracle,767,phase0_postnms,10377747,0.142427191138,0.81821743176,add_missing,low_0p10_0p60
MOT20-05,1815,expanded_additive_oracle,910,phase0_postnms,10377746,0.157421559095,0.699998313226,add_missing,low_0p10_0p60
MOT20-05,1815,expanded_additive_oracle,933,phase0_postnms,10377750,0.107275620103,0.86443267338,add_missing,low_0p10_0p60
MOT20-05,1815,expanded_additive_oracle,957,phase0_postnms,10377740,0.214891940355,0.744157098507,add_missing,low_0p10_0p60
MOT20-05,1815,expanded_additive_oracle,959,phase0_postnms,10377751,0.10371221602,0.771784297822,add_missing,low_0p10_0p60
MOT20-05,1815,expanded_additive_oracle,1053,phase0_postnms,10377742,0.206157341599,0.85921179034,add_missing,low_0p10_0p60
MOT20-05,1815,expanded_replace_add_oracle,443,phase0_postnms,10377731,0.513070702553,0.699654487436,add_missing,low_0p10_0p60
MOT20-05,1815,expanded_replace_add_oracle,527,phase0_postnms,10377730,0.527961730957,0.830364835879,replace_baseline,low_0p10_0p60
MOT20-05,1815,expanded_replace_add_oracle,732,phase0_postnms,10377719,0.733668863773,0.837449900485,add_missing,high_ge_0p60
MOT20-05,1815,expanded_replace_add_oracle,767,phase0_postnms,10377747,0.142427191138,0.81821743176,add_missing,low_0p10_0p60
MOT20-05,1815,expanded_replace_add_oracle,910,phase0_postnms,10377746,0.157421559095,0.699998313226,add_missing,low_0p10_0p60
MOT20-05,1815,expanded_replace_add_oracle,933,phase0_postnms,10377750,0.107275620103,0.86443267338,add_missing,low_0p10_0p60
MOT20-05,1815,expanded_replace_add_oracle,957,phase0_postnms,10377740,0.214891940355,0.744157098507,add_missing,low_0p10_0p60
MOT20-05,1815,expanded_replace_add_oracle,959,phase0_postnms,10377751,0.10371221602,0.771784297822,add_missing,low_0p10_0p60
MOT20-05,1815,expanded_replace_add_oracle,1053,phase0_postnms,10377742,0.206157341599,0.85921179034,add_missing,low_0p10_0p60
MOT20-05,1816,expanded_additive_oracle,443,phase0_postnms,10377955,0.594400346279,0.69984927313,add_missing,low_0p10_0p60
MOT20-05,1816,expanded_additive_oracle,486,phase0_postnms,10377957,0.541095554829,0.732217421663,add_missing,low_0p10_0p60
MOT20-05,1816,expanded_additive_oracle,732,phase0_postnms,10377948,0.666581630707,0.793754895119,add_missing,high_ge_0p60
MOT20-05,1816,expanded_additive_oracle,767,phase0_postnms,10377964,0.275118887424,0.804837669705,add_missing,low_0p10_0p60
MOT20-05,1816,expanded_additive_oracle,910,phase0_postnms,10377966,0.227966144681,0.65462673861,add_missing,low_0p10_0p60
MOT20-05,1816,expanded_additive_oracle,959,phase0_postnms,10377969,0.186396762729,0.801987138643,add_missing,low_0p10_0p60
MOT20-05,1816,expanded_additive_oracle,1053,phase0_postnms,10377973,0.119642011821,0.75647653972,add_missing,low_0p10_0p60
MOT20-05,1816,expanded_replace_add_oracle,443,phase0_postnms,10377955,0.594400346279,0.69984927313,add_missing,low_0p10_0p60
MOT20-05,1816,expanded_replace_add_oracle,486,phase0_postnms,10377957,0.541095554829,0.732217421663,add_missing,low_0p10_0p60
MOT20-05,1816,expanded_replace_add_oracle,732,phase0_postnms,10377948,0.666581630707,0.793754895119,add_missing,high_ge_0p60
MOT20-05,1816,expanded_replace_add_oracle,767,phase0_postnms,10377964,0.275118887424,0.804837669705,add_missing,low_0p10_0p60
MOT20-05,1816,expanded_replace_add_oracle,910,phase0_postnms,10377966,0.227966144681,0.65462673861,add_missing,low_0p10_0p60
MOT20-05,1816,expanded_replace_add_oracle,959,phase0_postnms,10377969,0.186396762729,0.801987138643,add_missing,low_0p10_0p60
MOT20-05,1816,expanded_replace_add_oracle,1053,phase0_postnms,10377973,0.119642011821,0.75647653972,add_missing,low_0p10_0p60
MOT20-05,1817,expanded_additive_oracle,443,phase0_postnms,10378172,0.675869703293,0.727460123727,add_missing,high_ge_0p60
MOT20-05,1817,expanded_additive_oracle,486,phase0_postnms,10378177,0.624039530754,0.845516080913,add_missing,high_ge_0p60
MOT20-05,1817,expanded_additive_oracle,522,phase0_postnms,10378196,0.206196308136,0.833915437121,add_missing,low_0p10_0p60
MOT20-05,1817,expanded_additive_oracle,732,phase0_postnms,10378170,0.710059404373,0.850515121564,add_missing,high_ge_0p60
MOT20-05,1817,expanded_additive_oracle,767,phase0_postnms,10378187,0.362957656384,0.757467968496,add_missing,low_0p10_0p60
MOT20-05,1817,expanded_additive_oracle,910,phase0_postnms,10378190,0.309132546186,0.720226433159,add_missing,low_0p10_0p60
MOT20-05,1817,expanded_additive_oracle,959,phase0_postnms,10378198,0.202484160662,0.593631578358,add_missing,low_0p10_0p60
MOT20-05,1817,expanded_additive_oracle,1053,phase0_postnms,10378192,0.230596870184,0.846665979684,add_missing,low_0p10_0p60
MOT20-05,1817,expanded_replace_add_oracle,443,phase0_postnms,10378172,0.675869703293,0.727460123727,add_missing,high_ge_0p60
MOT20-05,1817,expanded_replace_add_oracle,486,phase0_postnms,10378177,0.624039530754,0.845516080913,add_missing,high_ge_0p60
MOT20-05,1817,expanded_replace_add_oracle,522,phase0_postnms,10378196,0.206196308136,0.833915437121,add_missing,low_0p10_0p60
MOT20-05,1817,expanded_replace_add_oracle,732,phase0_postnms,10378170,0.710059404373,0.850515121564,add_missing,high_ge_0p60
MOT20-05,1817,expanded_replace_add_oracle,767,phase0_postnms,10378187,0.362957656384,0.757467968496,add_missing,low_0p10_0p60
MOT20-05,1817,expanded_replace_add_oracle,910,phase0_postnms,10378190,0.309132546186,0.720226433159,add_missing,low_0p10_0p60
MOT20-05,1817,expanded_replace_add_oracle,959,phase0_postnms,10378198,0.202484160662,0.593631578358,add_missing,low_0p10_0p60
MOT20-05,1817,expanded_replace_add_oracle,994,phase0_postnms,10378195,0.215537965298,0.849016975885,replace_baseline,low_0p10_0p60
MOT20-05,1817,expanded_replace_add_oracle,1053,phase0_postnms,10378192,0.230596870184,0.846665979684,add_missing,low_0p10_0p60
MOT20-05,1818,expanded_additive_oracle,522,phase0_postnms,10378427,0.131561070681,0.899531427311,add_missing,low_0p10_0p60
MOT20-05,1818,expanded_additive_oracle,732,phase0_postnms,10378402,0.670448362827,0.851720873707,add_missing,high_ge_0p60
MOT20-05,1818,expanded_additive_oracle,767,phase0_postnms,10378412,0.494625806808,0.785937770937,add_missing,low_0p10_0p60
MOT20-05,1818,expanded_additive_oracle,910,phase0_postnms,10378416,0.374350726604,0.753930375458,add_missing,low_0p10_0p60
MOT20-05,1818,expanded_additive_oracle,959,phase0_postnms,10378420,0.258901149035,0.583919810244,add_missing,low_0p10_0p60
MOT20-05,1818,expanded_additive_oracle,1055,phase0_postnms,10378423,0.215679585934,0.738330318939,add_missing,low_0p10_0p60
MOT20-05,1818,expanded_replace_add_oracle,522,phase0_postnms,10378427,0.131561070681,0.899531427311,add_missing,low_0p10_0p60
MOT20-05,1818,expanded_replace_add_oracle,732,phase0_postnms,10378402,0.670448362827,0.851720873707,add_missing,high_ge_0p60
MOT20-05,1818,expanded_replace_add_oracle,767,phase0_postnms,10378412,0.494625806808,0.785937770937,add_missing,low_0p10_0p60
MOT20-05,1818,expanded_replace_add_oracle,910,phase0_postnms,10378416,0.374350726604,0.753930375458,add_missing,low_0p10_0p60
MOT20-05,1818,expanded_replace_add_oracle,959,phase0_postnms,10378420,0.258901149035,0.583919810244,add_missing,low_0p10_0p60
MOT20-05,1818,expanded_replace_add_oracle,1055,phase0_postnms,10378423,0.215679585934,0.738330318939,add_missing,low_0p10_0p60
MOT20-05,1819,expanded_additive_oracle,732,phase0_postnms,10378628,0.703309953213,0.885919728824,add_missing,high_ge_0p60
MOT20-05,1819,expanded_additive_oracle,767,phase0_postnms,10378639,0.559126377106,0.766582794617,add_missing,low_0p10_0p60
MOT20-05,1819,expanded_additive_oracle,792,phase0_postnms,10378625,0.745329260826,0.764862742758,add_missing,high_ge_0p60
MOT20-05,1819,expanded_additive_oracle,910,phase0_postnms,10378647,0.327254116535,0.742142132183,add_missing,low_0p10_0p60
MOT20-05,1819,expanded_additive_oracle,959,phase0_postnms,10378657,0.162063106894,0.635441238973,add_missing,low_0p10_0p60
MOT20-05,1819,expanded_additive_oracle,1053,phase0_postnms,10378658,0.147316560149,0.690992481088,add_missing,low_0p10_0p60
MOT20-05,1819,expanded_replace_add_oracle,732,phase0_postnms,10378628,0.703309953213,0.885919728824,add_missing,high_ge_0p60
MOT20-05,1819,expanded_replace_add_oracle,767,phase0_postnms,10378639,0.559126377106,0.766582794617,add_missing,low_0p10_0p60
MOT20-05,1819,expanded_replace_add_oracle,792,phase0_postnms,10378625,0.745329260826,0.764862742758,add_missing,high_ge_0p60
MOT20-05,1819,expanded_replace_add_oracle,910,phase0_postnms,10378647,0.327254116535,0.742142132183,add_missing,low_0p10_0p60
MOT20-05,1819,expanded_replace_add_oracle,959,phase0_postnms,10378657,0.162063106894,0.635441238973,add_missing,low_0p10_0p60
MOT20-05,1819,expanded_replace_add_oracle,1055,phase0_postnms,10378658,0.147316560149,0.757566389666,replace_baseline,low_0p10_0p60
MOT20-05,1820,expanded_additive_oracle,732,phase0_postnms,10378861,0.698136329651,0.82460897084,add_missing,high_ge_0p60
MOT20-05,1820,expanded_additive_oracle,767,phase0_postnms,10378865,0.573904156685,0.801944000285,add_missing,low_0p10_0p60
MOT20-05,1820,expanded_additive_oracle,792,phase0_postnms,10378870,0.518242359161,0.80352756028,add_missing,low_0p10_0p60
MOT20-05,1820,expanded_additive_oracle,910,phase0_postnms,10378871,0.504409611225,0.777453629956,add_missing,low_0p10_0p60
MOT20-05,1820,expanded_additive_oracle,1053,phase0_postnms,10378887,0.118432842195,0.656176137733,add_missing,low_0p10_0p60
MOT20-05,1820,expanded_replace_add_oracle,732,phase0_postnms,10378861,0.698136329651,0.82460897084,add_missing,high_ge_0p60
MOT20-05,1820,expanded_replace_add_oracle,767,phase0_postnms,10378865,0.573904156685,0.801944000285,add_missing,low_0p10_0p60
MOT20-05,1820,expanded_replace_add_oracle,792,phase0_postnms,10378870,0.518242359161,0.80352756028,add_missing,low_0p10_0p60
MOT20-05,1820,expanded_replace_add_oracle,910,phase0_postnms,10378871,0.504409611225,0.777453629956,add_missing,low_0p10_0p60
MOT20-05,1820,expanded_replace_add_oracle,1055,phase0_postnms,10378887,0.118432842195,0.718351169537,replace_baseline,low_0p10_0p60
MOT20-05,1821,expanded_additive_oracle,522,phase0_postnms,10379100,0.440626889467,0.85047507901,add_missing,low_0p10_0p60
MOT20-05,1821,expanded_additive_oracle,731,phase0_postnms,10379092,0.652684628963,0.795695702502,add_missing,high_ge_0p60
MOT20-05,1821,expanded_additive_oracle,732,phase0_postnms,10379091,0.661066710949,0.840971975216,add_missing,high_ge_0p60
MOT20-05,1821,expanded_additive_oracle,767,phase0_postnms,10379094,0.611712276936,0.855510315719,add_missing,high_ge_0p60
MOT20-05,1821,expanded_additive_oracle,910,phase0_postnms,10379088,0.664290368557,0.808772826664,add_missing,high_ge_0p60
MOT20-05,1821,expanded_additive_oracle,959,phase0_postnms,10379107,0.172680228949,0.591295926815,add_missing,low_0p10_0p60
MOT20-05,1821,expanded_additive_oracle,982,phase0_postnms,10379114,0.093547649682,0.733639369973,add_missing,fringe_0p09_0p10
MOT20-05,1821,expanded_additive_oracle,1053,phase0_postnms,10379109,0.14718323946,0.678538119816,add_missing,low_0p10_0p60
MOT20-05,1821,expanded_replace_add_oracle,522,phase0_postnms,10379100,0.440626889467,0.85047507901,add_missing,low_0p10_0p60
MOT20-05,1821,expanded_replace_add_oracle,731,phase0_postnms,10379092,0.652684628963,0.795695702502,add_missing,high_ge_0p60
MOT20-05,1821,expanded_replace_add_oracle,732,phase0_postnms,10379091,0.661066710949,0.840971975216,add_missing,high_ge_0p60
MOT20-05,1821,expanded_replace_add_oracle,767,phase0_postnms,10379094,0.611712276936,0.855510315719,add_missing,high_ge_0p60
MOT20-05,1821,expanded_replace_add_oracle,792,phase0_postnms,10379078,0.806585788727,0.843353706418,replace_baseline,high_ge_0p60
MOT20-05,1821,expanded_replace_add_oracle,910,phase0_postnms,10379088,0.664290368557,0.808772826664,add_missing,high_ge_0p60
MOT20-05,1821,expanded_replace_add_oracle,959,phase0_postnms,10379107,0.172680228949,0.591295926815,add_missing,low_0p10_0p60
MOT20-05,1821,expanded_replace_add_oracle,982,phase0_postnms,10379114,0.093547649682,0.733639369973,add_missing,fringe_0p09_0p10
MOT20-05,1821,expanded_replace_add_oracle,1055,phase0_postnms,10379109,0.14718323946,0.733112262136,replace_baseline,low_0p10_0p60
MOT20-05,1822,expanded_additive_oracle,522,phase0_postnms,10379317,0.635745704174,0.850474520742,add_missing,high_ge_0p60
MOT20-05,1822,expanded_additive_oracle,731,phase0_postnms,10379322,0.528106868267,0.799481535605,add_missing,low_0p10_0p60
MOT20-05,1822,expanded_additive_oracle,732,phase0_postnms,10379319,0.628169059753,0.866347984495,add_missing,high_ge_0p60
MOT20-05,1822,expanded_additive_oracle,959,phase0_postnms,10379323,0.478088617325,0.775445522823,add_missing,low_0p10_0p60
MOT20-05,1822,expanded_replace_add_oracle,522,phase0_postnms,10379317,0.635745704174,0.850474520742,add_missing,high_ge_0p60
MOT20-05,1822,expanded_replace_add_oracle,731,phase0_postnms,10379322,0.528106868267,0.799481535605,add_missing,low_0p10_0p60
