seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,reject_reason,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,canonical_rank,enumeration_rank,candidate_priority,selected_for_teacher
MOT17-13-FRCNN,97,107,420,u_to_v,97,107,1,,421.0,29,8,8,0,1933,1.301365406106,0
MOT17-13-FRCNN,97,107,420,v_to_u,107,97,0,no_post_boundary_handoff_frame,,0,8,8,0,0,,0
MOT17-13-FRCNN,97,109,420,u_to_v,97,109,1,,421.0,35,2,2,0,1934,2.391558577036,0
MOT17-13-FRCNN,97,109,420,v_to_u,109,97,0,no_post_boundary_handoff_frame,,0,2,2,0,0,,0
MOT17-13-FRCNN,81,102,429,u_to_v,81,102,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-13-FRCNN,81,102,429,v_to_u,102,81,1,,430.0,25,95,95,0,1935,2.466292326717,0
MOT17-13-FRCNN,85,102,429,u_to_v,85,102,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-13-FRCNN,85,102,429,v_to_u,102,85,1,,430.0,9,95,95,0,1936,6.096032682501,0
MOT17-13-FRCNN,87,102,429,u_to_v,87,102,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-13-FRCNN,87,102,429,v_to_u,102,87,1,,430.0,34,95,95,0,1937,1.740152653726,0
MOT17-13-FRCNN,89,102,429,u_to_v,89,102,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-13-FRCNN,89,102,429,v_to_u,102,89,1,,430.0,12,95,95,0,1938,5.644031554418,0
MOT17-13-FRCNN,91,102,429,u_to_v,91,102,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-13-FRCNN,91,102,429,v_to_u,102,91,1,,430.0,32,95,95,0,1939,2.791227811592,0
MOT17-13-FRCNN,92,102,429,u_to_v,92,102,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-13-FRCNN,92,102,429,v_to_u,102,92,1,,430.0,51,95,95,0,1940,5.448089232563,0
MOT17-13-FRCNN,93,102,429,u_to_v,93,102,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-13-FRCNN,93,102,429,v_to_u,102,93,1,,430.0,12,95,95,0,1941,5.632862460611,0
MOT17-13-FRCNN,94,102,429,u_to_v,94,102,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-13-FRCNN,94,102,429,v_to_u,102,94,1,,430.0,13,95,95,0,1942,5.422971395523,0
MOT17-13-FRCNN,96,102,429,u_to_v,96,102,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-13-FRCNN,96,102,429,v_to_u,102,96,1,,430.0,4,95,95,0,1943,4.170591975839,0
MOT17-13-FRCNN,98,102,429,u_to_v,98,102,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-13-FRCNN,98,102,429,v_to_u,102,98,1,,430.0,43,95,95,0,1944,4.662934914683,0
MOT17-13-FRCNN,99,102,429,u_to_v,99,102,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-13-FRCNN,99,102,429,v_to_u,102,99,1,,430.0,40,95,95,101,1945,0.187549277038,1
MOT17-13-FRCNN,100,102,429,u_to_v,100,102,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-13-FRCNN,100,102,429,v_to_u,102,100,1,,430.0,43,95,95,0,1946,0.719438220341,0
MOT17-13-FRCNN,101,102,429,u_to_v,101,102,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-13-FRCNN,101,102,429,v_to_u,102,101,1,,430.0,49,95,95,0,1947,4.646009891774,0
MOT17-13-FRCNN,102,103,429,u_to_v,102,103,1,,430.0,39,79,79,0,1948,0.366088260093,0
MOT17-13-FRCNN,102,103,429,v_to_u,103,102,0,no_post_boundary_handoff_frame,,0,79,79,0,0,,0
MOT17-13-FRCNN,102,104,429,u_to_v,102,104,1,,430.0,38,58,58,0,1949,0.780245801289,0
MOT17-13-FRCNN,102,104,429,v_to_u,104,102,0,no_post_boundary_handoff_frame,,0,58,58,0,0,,0
MOT17-13-FRCNN,102,106,429,u_to_v,102,106,1,,430.0,46,18,18,0,1950,6.668912507472,0
MOT17-13-FRCNN,102,106,429,v_to_u,106,102,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-13-FRCNN,102,107,429,u_to_v,102,107,1,,430.0,20,17,17,0,1951,4.664315600911,0
MOT17-13-FRCNN,102,107,429,v_to_u,107,102,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-13-FRCNN,102,109,429,u_to_v,102,109,1,,430.0,26,11,11,0,1952,5.589707326769,0
MOT17-13-FRCNN,102,109,429,v_to_u,109,102,0,no_post_boundary_handoff_frame,,0,11,11,0,0,,0
MOT17-13-FRCNN,81,96,433,u_to_v,81,96,0,no_post_boundary_handoff_frame,,0,122,122,0,0,,0
MOT17-13-FRCNN,81,96,433,v_to_u,96,81,1,,434.0,21,122,122,0,1953,1.506326274175,0
MOT17-13-FRCNN,85,96,433,u_to_v,85,96,0,no_post_boundary_handoff_frame,,0,122,122,0,0,,0
MOT17-13-FRCNN,85,96,433,v_to_u,96,85,1,,434.0,5,122,122,0,1954,7.536836117569,0
MOT17-13-FRCNN,87,96,433,u_to_v,87,96,0,no_post_boundary_handoff_frame,,0,122,122,0,0,,0
MOT17-13-FRCNN,87,96,433,v_to_u,96,87,1,,434.0,30,122,122,0,1955,2.089998113608,0
MOT17-13-FRCNN,89,96,433,u_to_v,89,96,0,no_post_boundary_handoff_frame,,0,122,122,0,0,,0
MOT17-13-FRCNN,89,96,433,v_to_u,96,89,1,,434.0,8,122,122,0,1956,7.638686700813,0
MOT17-13-FRCNN,91,96,433,u_to_v,91,96,0,no_post_boundary_handoff_frame,,0,122,122,0,0,,0
MOT17-13-FRCNN,91,96,433,v_to_u,96,91,1,,434.0,28,122,122,0,1957,1.812700174793,0
MOT17-13-FRCNN,92,96,433,u_to_v,92,96,0,no_post_boundary_handoff_frame,,0,122,122,0,0,,0
MOT17-13-FRCNN,92,96,433,v_to_u,96,92,1,,434.0,47,122,122,0,1958,10.020826328102,0
MOT17-13-FRCNN,93,96,433,u_to_v,93,96,0,no_post_boundary_handoff_frame,,0,122,122,0,0,,0
MOT17-13-FRCNN,93,96,433,v_to_u,96,93,1,,434.0,8,122,122,0,1959,8.097734801245,0
MOT17-13-FRCNN,94,96,433,u_to_v,94,96,0,no_post_boundary_handoff_frame,,0,122,122,0,0,,0
MOT17-13-FRCNN,94,96,433,v_to_u,96,94,1,,434.0,9,122,122,0,1960,7.223112495102,0
MOT17-13-FRCNN,96,98,433,u_to_v,96,98,1,,434.0,39,117,117,0,1961,9.105781867922,0
MOT17-13-FRCNN,96,98,433,v_to_u,98,96,0,no_post_boundary_handoff_frame,,0,117,117,0,0,,0
MOT17-13-FRCNN,96,99,433,u_to_v,96,99,1,,434.0,36,114,114,0,1962,4.416365632411,0
MOT17-13-FRCNN,96,99,433,v_to_u,99,96,0,no_post_boundary_handoff_frame,,0,114,114,0,0,,0
MOT17-13-FRCNN,96,100,433,u_to_v,96,100,1,,434.0,39,109,109,0,1963,4.915757987935,0
MOT17-13-FRCNN,96,100,433,v_to_u,100,96,0,no_post_boundary_handoff_frame,,0,109,109,0,0,,0
MOT17-13-FRCNN,96,101,433,u_to_v,96,101,1,,434.0,45,108,108,0,1964,9.471078723742,0
MOT17-13-FRCNN,96,101,433,v_to_u,101,96,0,no_post_boundary_handoff_frame,,0,108,108,0,0,,0
MOT17-13-FRCNN,96,103,433,u_to_v,96,103,1,,434.0,35,83,83,0,1965,3.913420046883,0
MOT17-13-FRCNN,96,103,433,v_to_u,103,96,0,no_post_boundary_handoff_frame,,0,83,83,0,0,,0
MOT17-13-FRCNN,96,104,433,u_to_v,96,104,1,,434.0,34,62,62,0,1966,3.49305870618,0
MOT17-13-FRCNN,96,104,433,v_to_u,104,96,0,no_post_boundary_handoff_frame,,0,62,62,0,0,,0
MOT17-13-FRCNN,96,106,433,u_to_v,96,106,1,,434.0,42,22,22,0,1967,11.46421911048,0
MOT17-13-FRCNN,96,106,433,v_to_u,106,96,0,no_post_boundary_handoff_frame,,0,22,22,0,0,,0
MOT17-13-FRCNN,96,107,433,u_to_v,96,107,1,,434.0,16,21,21,0,1968,0.479443551641,0
MOT17-13-FRCNN,96,107,433,v_to_u,107,96,0,no_post_boundary_handoff_frame,,0,21,21,0,0,,0
MOT17-13-FRCNN,96,109,433,u_to_v,96,109,1,,434.0,22,15,15,0,1969,1.71038756916,0
MOT17-13-FRCNN,96,109,433,v_to_u,109,96,0,no_post_boundary_handoff_frame,,0,15,15,0,0,,0
MOT17-13-FRCNN,81,85,438,u_to_v,81,85,0,no_post_boundary_handoff_frame,,0,152,152,0,0,,0
MOT17-13-FRCNN,81,85,438,v_to_u,85,81,1,,439.0,16,152,152,0,1970,6.550953109805,0
MOT17-13-FRCNN,85,87,438,u_to_v,85,87,1,,439.0,25,148,148,0,1971,6.576732125754,0
MOT17-13-FRCNN,85,87,438,v_to_u,87,85,0,no_post_boundary_handoff_frame,,0,148,148,0,0,,0
MOT17-13-FRCNN,85,89,438,u_to_v,85,89,1,,439.0,3,143,143,0,1972,1.279755213936,0
MOT17-13-FRCNN,85,89,438,v_to_u,89,85,0,no_post_boundary_handoff_frame,,0,143,143,0,0,,0
MOT17-13-FRCNN,85,91,438,u_to_v,85,91,1,,439.0,23,141,141,0,1973,6.058920259474,0
MOT17-13-FRCNN,85,91,438,v_to_u,91,85,0,no_post_boundary_handoff_frame,,0,141,141,0,0,,0
MOT17-13-FRCNN,85,92,438,u_to_v,85,92,1,,439.0,42,138,138,0,1974,7.647956731924,0
MOT17-13-FRCNN,85,92,438,v_to_u,92,85,0,no_post_boundary_handoff_frame,,0,138,138,0,0,,0
MOT17-13-FRCNN,85,93,438,u_to_v,85,93,1,,439.0,3,131,131,102,1975,1.883301345898,1
MOT17-13-FRCNN,85,93,438,v_to_u,93,85,0,no_post_boundary_handoff_frame,,0,131,131,0,0,,0
MOT17-13-FRCNN,85,94,438,u_to_v,85,94,1,,439.0,4,128,128,0,1976,1.412429543708,0
MOT17-13-FRCNN,85,94,438,v_to_u,94,85,0,no_post_boundary_handoff_frame,,0,128,128,0,0,,0
MOT17-13-FRCNN,85,98,438,u_to_v,85,98,1,,439.0,34,122,122,0,1977,6.865211036539,0
MOT17-13-FRCNN,85,98,438,v_to_u,98,85,0,no_post_boundary_handoff_frame,,0,122,122,0,0,,0
MOT17-13-FRCNN,85,99,438,u_to_v,85,99,1,,439.0,31,119,119,0,1978,7.155713412208,0
MOT17-13-FRCNN,85,99,438,v_to_u,99,85,0,no_post_boundary_handoff_frame,,0,119,119,0,0,,0
MOT17-13-FRCNN,85,100,438,u_to_v,85,100,1,,439.0,34,114,114,0,1979,7.706376360363,0
MOT17-13-FRCNN,85,100,438,v_to_u,100,85,0,no_post_boundary_handoff_frame,,0,114,114,0,0,,0
MOT17-13-FRCNN,85,101,438,u_to_v,85,101,1,,439.0,40,113,113,0,1980,8.225278060385,0
MOT17-13-FRCNN,85,101,438,v_to_u,101,85,0,no_post_boundary_handoff_frame,,0,113,113,0,0,,0
MOT17-13-FRCNN,85,103,438,u_to_v,85,103,1,,439.0,30,88,88,0,1981,7.356019140525,0
MOT17-13-FRCNN,85,103,438,v_to_u,103,85,0,no_post_boundary_handoff_frame,,0,88,88,0,0,,0
MOT17-13-FRCNN,85,104,438,u_to_v,85,104,1,,439.0,29,67,67,0,1982,7.25013343805,0
MOT17-13-FRCNN,85,104,438,v_to_u,104,85,0,no_post_boundary_handoff_frame,,0,67,67,0,0,,0
MOT17-13-FRCNN,85,106,438,u_to_v,85,106,1,,439.0,37,27,27,0,1983,8.455130488909,0
MOT17-13-FRCNN,85,106,438,v_to_u,106,85,0,no_post_boundary_handoff_frame,,0,27,27,0,0,,0
MOT17-13-FRCNN,85,107,438,u_to_v,85,107,1,,439.0,11,26,26,0,1984,8.594419745103,0
MOT17-13-FRCNN,85,107,438,v_to_u,107,85,0,no_post_boundary_handoff_frame,,0,26,26,0,0,,0
MOT17-13-FRCNN,85,109,438,u_to_v,85,109,1,,439.0,17,20,20,0,1985,8.346423758405,0
MOT17-13-FRCNN,85,109,438,v_to_u,109,85,0,no_post_boundary_handoff_frame,,0,20,20,0,0,,0
MOT17-13-FRCNN,81,89,441,u_to_v,81,89,0,no_post_boundary_handoff_frame,,0,146,146,0,0,,0
MOT17-13-FRCNN,81,89,441,v_to_u,89,81,1,,442.0,13,146,146,0,1986,6.592125854259,0
MOT17-13-FRCNN,81,93,441,u_to_v,81,93,0,no_post_boundary_handoff_frame,,0,134,134,0,0,,0
MOT17-13-FRCNN,81,93,441,v_to_u,93,81,1,,442.0,13,134,134,0,1987,6.564995333199,0
MOT17-13-FRCNN,87,89,441,u_to_v,87,89,0,no_post_boundary_handoff_frame,,0,146,146,0,0,,0
MOT17-13-FRCNN,87,89,441,v_to_u,89,87,1,,442.0,22,146,146,103,1988,6.520890740479,1
MOT17-13-FRCNN,87,93,441,u_to_v,87,93,0,no_post_boundary_handoff_frame,,0,134,134,0,0,,0
MOT17-13-FRCNN,87,93,441,v_to_u,93,87,1,,442.0,22,134,134,0,1989,6.462295219946,0
MOT17-13-FRCNN,89,91,441,u_to_v,89,91,1,,442.0,20,144,144,0,1990,6.051113923538,0
MOT17-13-FRCNN,89,91,441,v_to_u,91,89,0,no_post_boundary_handoff_frame,,0,144,144,0,0,,0
MOT17-13-FRCNN,89,92,441,u_to_v,89,92,1,,442.0,39,141,141,0,1991,7.177548597573,0
MOT17-13-FRCNN,89,92,441,v_to_u,92,89,0,no_post_boundary_handoff_frame,,0,141,141,0,0,,0
MOT17-13-FRCNN,89,93,441,u_to_v,89,93,0,no_post_boundary_handoff_frame,,0,134,134,0,0,,0
MOT17-13-FRCNN,89,93,441,v_to_u,93,89,0,no_post_boundary_handoff_frame,,0,134,134,0,0,,0
MOT17-13-FRCNN,89,94,441,u_to_v,89,94,1,,442.0,1,131,131,104,1992,0.632504119983,1
MOT17-13-FRCNN,89,94,441,v_to_u,94,89,0,no_post_boundary_handoff_frame,,0,131,131,0,0,,0
MOT17-13-FRCNN,89,98,441,u_to_v,89,98,1,,442.0,31,125,125,0,1993,6.3147068192,0
MOT17-13-FRCNN,89,98,441,v_to_u,98,89,0,no_post_boundary_handoff_frame,,0,125,125,0,0,,0
MOT17-13-FRCNN,89,99,441,u_to_v,89,99,1,,442.0,28,122,122,0,1994,7.188814802768,0
MOT17-13-FRCNN,89,99,441,v_to_u,99,89,0,no_post_boundary_handoff_frame,,0,122,122,0,0,,0
MOT17-13-FRCNN,89,100,441,u_to_v,89,100,1,,442.0,31,117,117,0,1995,7.383968515845,0
MOT17-13-FRCNN,89,100,441,v_to_u,100,89,0,no_post_boundary_handoff_frame,,0,117,117,0,0,,0
MOT17-13-FRCNN,89,101,441,u_to_v,89,101,1,,442.0,37,116,116,0,1996,7.499836338143,0
MOT17-13-FRCNN,89,101,441,v_to_u,101,89,0,no_post_boundary_handoff_frame,,0,116,116,0,0,,0
MOT17-13-FRCNN,89,103,441,u_to_v,89,103,1,,442.0,27,91,91,0,1997,7.019575440189,0
MOT17-13-FRCNN,89,103,441,v_to_u,103,89,0,no_post_boundary_handoff_frame,,0,91,91,0,0,,0
MOT17-13-FRCNN,89,104,441,u_to_v,89,104,1,,442.0,26,70,70,0,1998,7.095538243011,0
MOT17-13-FRCNN,89,104,441,v_to_u,104,89,0,no_post_boundary_handoff_frame,,0,70,70,0,0,,0
MOT17-13-FRCNN,89,106,441,u_to_v,89,106,1,,442.0,34,30,30,0,1999,7.71894854732,0
MOT17-13-FRCNN,89,106,441,v_to_u,106,89,0,no_post_boundary_handoff_frame,,0,30,30,0,0,,0
MOT17-13-FRCNN,89,107,441,u_to_v,89,107,1,,442.0,8,29,29,0,2000,8.935004024688,0
MOT17-13-FRCNN,89,107,441,v_to_u,107,89,0,no_post_boundary_handoff_frame,,0,29,29,0,0,,0
MOT17-13-FRCNN,89,109,441,u_to_v,89,109,1,,442.0,14,23,23,0,2001,8.991853989155,0
MOT17-13-FRCNN,89,109,441,v_to_u,109,89,0,no_post_boundary_handoff_frame,,0,23,23,0,0,,0
MOT17-13-FRCNN,91,93,441,u_to_v,91,93,0,no_post_boundary_handoff_frame,,0,134,134,0,0,,0
MOT17-13-FRCNN,91,93,441,v_to_u,93,91,1,,442.0,20,134,134,0,2002,6.033592669487,0
MOT17-13-FRCNN,92,93,441,u_to_v,92,93,0,no_post_boundary_handoff_frame,,0,134,134,0,0,,0
MOT17-13-FRCNN,92,93,441,v_to_u,93,92,1,,442.0,39,134,134,0,2003,6.979510787696,0
MOT17-13-FRCNN,93,94,441,u_to_v,93,94,1,,442.0,1,131,131,0,2004,0.683578372419,0
MOT17-13-FRCNN,93,94,441,v_to_u,94,93,0,no_post_boundary_handoff_frame,,0,131,131,0,0,,0
MOT17-13-FRCNN,93,98,441,u_to_v,93,98,1,,442.0,31,125,125,105,2005,6.097934563942,1
MOT17-13-FRCNN,93,98,441,v_to_u,98,93,0,no_post_boundary_handoff_frame,,0,125,125,0,0,,0
MOT17-13-FRCNN,93,99,441,u_to_v,93,99,1,,442.0,28,122,122,0,2006,7.053885354572,0
MOT17-13-FRCNN,93,99,441,v_to_u,99,93,0,no_post_boundary_handoff_frame,,0,122,122,0,0,,0
MOT17-13-FRCNN,93,100,441,u_to_v,93,100,1,,442.0,31,117,117,0,2007,7.249533493041,0
MOT17-13-FRCNN,93,100,441,v_to_u,100,93,0,no_post_boundary_handoff_frame,,0,117,117,0,0,,0
MOT17-13-FRCNN,93,101,441,u_to_v,93,101,1,,442.0,37,116,116,0,2008,7.288528755026,0
MOT17-13-FRCNN,93,101,441,v_to_u,101,93,0,no_post_boundary_handoff_frame,,0,116,116,0,0,,0
MOT17-13-FRCNN,93,103,441,u_to_v,93,103,1,,442.0,27,91,91,0,2009,6.897097188228,0
MOT17-13-FRCNN,93,103,441,v_to_u,103,93,0,no_post_boundary_handoff_frame,,0,91,91,0,0,,0
MOT17-13-FRCNN,93,104,441,u_to_v,93,104,1,,442.0,26,70,70,0,2010,6.98471798728,0
MOT17-13-FRCNN,93,104,441,v_to_u,104,93,0,no_post_boundary_handoff_frame,,0,70,70,0,0,,0
MOT17-13-FRCNN,93,106,441,u_to_v,93,106,1,,442.0,34,30,30,0,2011,7.529299340006,0
MOT17-13-FRCNN,93,106,441,v_to_u,106,93,0,no_post_boundary_handoff_frame,,0,30,30,0,0,,0
MOT17-13-FRCNN,93,107,441,u_to_v,93,107,1,,442.0,8,29,29,0,2012,9.019251268004,0
MOT17-13-FRCNN,93,107,441,v_to_u,107,93,0,no_post_boundary_handoff_frame,,0,29,29,0,0,,0
MOT17-13-FRCNN,93,109,441,u_to_v,93,109,1,,442.0,14,23,23,0,2013,9.12088431667,0
MOT17-13-FRCNN,93,109,441,v_to_u,109,93,0,no_post_boundary_handoff_frame,,0,23,23,0,0,,0
MOT17-13-FRCNN,81,94,442,u_to_v,81,94,0,no_post_boundary_handoff_frame,,0,132,132,0,0,,0
MOT17-13-FRCNN,81,94,442,v_to_u,94,81,1,,443.0,12,132,132,0,2014,6.314984583692,0
MOT17-13-FRCNN,87,94,442,u_to_v,87,94,0,no_post_boundary_handoff_frame,,0,132,132,0,0,,0
MOT17-13-FRCNN,87,94,442,v_to_u,94,87,1,,443.0,21,132,132,0,2015,6.274552706574,0
MOT17-13-FRCNN,91,94,442,u_to_v,91,94,0,no_post_boundary_handoff_frame,,0,132,132,0,0,,0
MOT17-13-FRCNN,91,94,442,v_to_u,94,91,1,,443.0,19,132,132,0,2016,5.737630989476,0
MOT17-13-FRCNN,92,94,442,u_to_v,92,94,0,no_post_boundary_handoff_frame,,0,132,132,0,0,,0
MOT17-13-FRCNN,92,94,442,v_to_u,94,92,1,,443.0,38,132,132,0,2017,7.333494473189,0
MOT17-13-FRCNN,94,98,442,u_to_v,94,98,1,,443.0,30,126,126,0,2018,6.315120806732,0
MOT17-13-FRCNN,94,98,442,v_to_u,98,94,0,no_post_boundary_handoff_frame,,0,126,126,0,0,,0
MOT17-13-FRCNN,94,99,442,u_to_v,94,99,1,,443.0,27,123,123,0,2019,7.047471102148,0
MOT17-13-FRCNN,94,99,442,v_to_u,99,94,0,no_post_boundary_handoff_frame,,0,123,123,0,0,,0
MOT17-13-FRCNN,94,100,442,u_to_v,94,100,1,,443.0,30,118,118,0,2020,7.179220295954,0
MOT17-13-FRCNN,94,100,442,v_to_u,100,94,0,no_post_boundary_handoff_frame,,0,118,118,0,0,,0
MOT17-13-FRCNN,94,101,442,u_to_v,94,101,1,,443.0,36,117,117,0,2021,7.637201495725,0
MOT17-13-FRCNN,94,101,442,v_to_u,101,94,0,no_post_boundary_handoff_frame,,0,117,117,0,0,,0
MOT17-13-FRCNN,94,103,442,u_to_v,94,103,1,,443.0,26,92,92,0,2022,6.705918438007,0
MOT17-13-FRCNN,94,103,442,v_to_u,103,94,0,no_post_boundary_handoff_frame,,0,92,92,0,0,,0
MOT17-13-FRCNN,94,104,442,u_to_v,94,104,1,,443.0,25,71,71,0,2023,6.903028869766,0
MOT17-13-FRCNN,94,104,442,v_to_u,104,94,0,no_post_boundary_handoff_frame,,0,71,71,0,0,,0
MOT17-13-FRCNN,94,106,442,u_to_v,94,106,1,,443.0,33,31,31,0,2024,7.891679820475,0
MOT17-13-FRCNN,94,106,442,v_to_u,106,94,0,no_post_boundary_handoff_frame,,0,31,31,0,0,,0
MOT17-13-FRCNN,94,107,442,u_to_v,94,107,1,,443.0,7,30,30,0,2025,8.417158344536,0
MOT17-13-FRCNN,94,107,442,v_to_u,107,94,0,no_post_boundary_handoff_frame,,0,30,30,0,0,,0
MOT17-13-FRCNN,94,109,442,u_to_v,94,109,1,,443.0,13,24,24,0,2026,8.496427304496,0
MOT17-13-FRCNN,94,109,442,v_to_u,109,94,0,no_post_boundary_handoff_frame,,0,24,24,0,0,,0
MOT17-13-FRCNN,81,107,449,u_to_v,81,107,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-13-FRCNN,81,107,449,v_to_u,107,81,1,,450.0,5,37,37,106,2027,1.389175277234,1
MOT17-13-FRCNN,87,107,449,u_to_v,87,107,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-13-FRCNN,87,107,449,v_to_u,107,87,1,,450.0,14,37,37,0,2028,1.773760043374,0
MOT17-13-FRCNN,91,107,449,u_to_v,91,107,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-13-FRCNN,91,107,449,v_to_u,107,91,1,,450.0,12,37,37,0,2029,1.609822820397,0
MOT17-13-FRCNN,92,107,449,u_to_v,92,107,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-13-FRCNN,92,107,449,v_to_u,107,92,1,,450.0,31,37,37,0,2030,9.129880657496,0
MOT17-13-FRCNN,98,107,449,u_to_v,98,107,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-13-FRCNN,98,107,449,v_to_u,107,98,1,,450.0,23,37,37,0,2031,7.533352802286,0
MOT17-13-FRCNN,99,107,449,u_to_v,99,107,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-13-FRCNN,99,107,449,v_to_u,107,99,1,,450.0,20,37,37,0,2032,4.120853365919,0
MOT17-13-FRCNN,100,107,449,u_to_v,100,107,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-13-FRCNN,100,107,449,v_to_u,107,100,1,,450.0,23,37,37,0,2033,4.547924306177,0
MOT17-13-FRCNN,101,107,449,u_to_v,101,107,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-13-FRCNN,101,107,449,v_to_u,107,101,1,,450.0,29,37,37,0,2034,8.536694703462,0
MOT17-13-FRCNN,103,107,449,u_to_v,103,107,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-13-FRCNN,103,107,449,v_to_u,107,103,1,,450.0,19,37,37,0,2035,3.418815120285,0
MOT17-13-FRCNN,104,107,449,u_to_v,104,107,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-13-FRCNN,104,107,449,v_to_u,107,104,1,,450.0,18,37,37,0,2036,3.106896535041,0
MOT17-13-FRCNN,106,107,449,u_to_v,106,107,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-13-FRCNN,106,107,449,v_to_u,107,106,1,,450.0,26,37,37,0,2037,9.795466029464,0
MOT17-13-FRCNN,107,109,449,u_to_v,107,109,1,,450.0,6,31,31,107,2038,0.786525784919,1
MOT17-13-FRCNN,107,109,449,v_to_u,109,107,0,no_post_boundary_handoff_frame,,0,31,31,0,0,,0
MOT17-13-FRCNN,81,87,454,u_to_v,81,87,1,,455.0,9,164,164,108,2039,0.247127873389,1
MOT17-13-FRCNN,81,87,454,v_to_u,87,81,0,no_post_boundary_handoff_frame,,0,164,164,0,0,,0
MOT17-13-FRCNN,81,91,454,u_to_v,81,91,1,,455.0,7,157,157,109,2040,0.638440102579,1
MOT17-13-FRCNN,81,91,454,v_to_u,91,81,0,no_post_boundary_handoff_frame,,0,157,157,0,0,,0
MOT17-13-FRCNN,81,92,454,u_to_v,81,92,1,,455.0,26,154,154,0,2041,7.136718106183,0
MOT17-13-FRCNN,81,92,454,v_to_u,92,81,0,no_post_boundary_handoff_frame,,0,154,154,0,0,,0
MOT17-13-FRCNN,81,98,454,u_to_v,81,98,1,,455.0,18,138,138,0,2042,5.52482330672,0
MOT17-13-FRCNN,81,98,454,v_to_u,98,81,0,no_post_boundary_handoff_frame,,0,138,138,0,0,,0
MOT17-13-FRCNN,81,99,454,u_to_v,81,99,1,,455.0,15,135,135,0,2043,2.616256408621,0
MOT17-13-FRCNN,81,99,454,v_to_u,99,81,0,no_post_boundary_handoff_frame,,0,135,135,0,0,,0
MOT17-13-FRCNN,81,100,454,u_to_v,81,100,1,,455.0,18,130,130,0,2044,3.260943036077,0
MOT17-13-FRCNN,81,100,454,v_to_u,100,81,0,no_post_boundary_handoff_frame,,0,130,130,0,0,,0
MOT17-13-FRCNN,81,101,454,u_to_v,81,101,1,,455.0,24,129,129,0,2045,6.478604681948,0
MOT17-13-FRCNN,81,101,454,v_to_u,101,81,0,no_post_boundary_handoff_frame,,0,129,129,0,0,,0
MOT17-13-FRCNN,81,103,454,u_to_v,81,103,1,,455.0,14,104,104,0,2046,2.095024346641,0
MOT17-13-FRCNN,81,103,454,v_to_u,103,81,0,no_post_boundary_handoff_frame,,0,104,104,0,0,,0
MOT17-13-FRCNN,81,104,454,u_to_v,81,104,1,,455.0,13,83,83,0,2047,1.767503766362,0
MOT17-13-FRCNN,81,104,454,v_to_u,104,81,0,no_post_boundary_handoff_frame,,0,83,83,0,0,,0
MOT17-13-FRCNN,81,106,454,u_to_v,81,106,1,,455.0,21,43,43,0,2048,7.492780266159,0
MOT17-13-FRCNN,81,106,454,v_to_u,106,81,0,no_post_boundary_handoff_frame,,0,43,43,0,0,,0
MOT17-13-FRCNN,81,109,454,u_to_v,81,109,1,,455.0,1,36,36,0,2049,1.760986971703,0
MOT17-13-FRCNN,81,109,454,v_to_u,109,81,0,no_post_boundary_handoff_frame,,0,36,36,0,0,,0
MOT17-13-FRCNN,81,110,454,u_to_v,81,110,1,,455.0,42,5,5,0,2050,11.362903856225,0
MOT17-13-FRCNN,81,110,454,v_to_u,110,81,0,no_post_boundary_handoff_frame,,0,5,5,0,0,,0
MOT17-13-FRCNN,87,109,455,u_to_v,87,109,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
