seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,donor_anchor,receiver_anchor,candidate_policy_version,donor_first_frame,donor_last_frame,receiver_first_frame,receiver_last_frame,donor_track_rows,receiver_track_rows,donor_history_rows,receiver_history_rows,handoff_gap,future_receiver_rows,future_receiver_unique_frames,future_receiver_span,future_receiver_density,boundary_center_distance_norm,boundary_bottom_gap_norm,boundary_iou,boundary_log_width_ratio_abs,boundary_log_height_ratio_abs,boundary_donor_score,boundary_receiver_score,canonical_rank,enumeration_rank,candidate_priority,receiver_anchor_count,receiver_anchor_counts,target_rows_with_receiver_anchor,h30_history_donor_rows,h30_history_receiver_rows,h30_receiver_anchor_count,h30_future_rows,h30_history_donor_matched,h30_history_receiver_matched,h30_future_matched,h30_future_match_rate,h30_future_mean_match_iou,h30_donor_dominant_gt,h30_receiver_dominant_gt,h30_future_dominant_gt,h30_donor_gt_purity,h30_receiver_gt_purity,h30_future_gt_purity,h30_future_gt_entropy,h30_future_unique_gt,h30_history_dominant_same_gt,h30_donor_future_support_rows,h30_receiver_future_support_rows,h30_benefit_rows,h30_harm_rows,h30_row_net,h30_donor_minus_receiver_support_frac,h30_donor_same_pairs,h30_donor_different_pairs,h30_receiver_same_pairs,h30_receiver_different_pairs,h30_pairwise_net_pairs,h30_pairwise_affected_pairs,h30_pairwise_net_norm,h30_baseline_local_idtp,h30_edited_local_idtp,h30_idtp_delta,h30_idtp_delta_norm,h30_future_span_frames,h30_future_density,h60_history_donor_rows,h60_history_receiver_rows,h60_receiver_anchor_count,h60_future_rows,h60_history_donor_matched,h60_history_receiver_matched,h60_future_matched,h60_future_match_rate,h60_future_mean_match_iou,h60_donor_dominant_gt,h60_receiver_dominant_gt,h60_future_dominant_gt,h60_donor_gt_purity,h60_receiver_gt_purity,h60_future_gt_purity,h60_future_gt_entropy,h60_future_unique_gt,h60_history_dominant_same_gt,h60_donor_future_support_rows,h60_receiver_future_support_rows,h60_benefit_rows,h60_harm_rows,h60_row_net,h60_donor_minus_receiver_support_frac,h60_donor_same_pairs,h60_donor_different_pairs,h60_receiver_same_pairs,h60_receiver_different_pairs,h60_pairwise_net_pairs,h60_pairwise_affected_pairs,h60_pairwise_net_norm,h60_baseline_local_idtp,h60_edited_local_idtp,h60_idtp_delta,h60_idtp_delta_norm,h60_future_span_frames,h60_future_density,h120_history_donor_rows,h120_history_receiver_rows,h120_receiver_anchor_count,h120_future_rows,h120_history_donor_matched,h120_history_receiver_matched,h120_future_matched,h120_future_match_rate,h120_future_mean_match_iou,h120_donor_dominant_gt,h120_receiver_dominant_gt,h120_future_dominant_gt,h120_donor_gt_purity,h120_receiver_gt_purity,h120_future_gt_purity,h120_future_gt_entropy,h120_future_unique_gt,h120_history_dominant_same_gt,h120_donor_future_support_rows,h120_receiver_future_support_rows,h120_benefit_rows,h120_harm_rows,h120_row_net,h120_donor_minus_receiver_support_frac,h120_donor_same_pairs,h120_donor_different_pairs,h120_receiver_same_pairs,h120_receiver_different_pairs,h120_pairwise_net_pairs,h120_pairwise_affected_pairs,h120_pairwise_net_norm,h120_baseline_local_idtp,h120_edited_local_idtp,h120_idtp_delta,h120_idtp_delta_norm,h120_future_span_frames,h120_future_density,h300_history_donor_rows,h300_history_receiver_rows,h300_receiver_anchor_count,h300_future_rows,h300_history_donor_matched,h300_history_receiver_matched,h300_future_matched,h300_future_match_rate,h300_future_mean_match_iou,h300_donor_dominant_gt,h300_receiver_dominant_gt,h300_future_dominant_gt,h300_donor_gt_purity,h300_receiver_gt_purity,h300_future_gt_purity,h300_future_gt_entropy,h300_future_unique_gt,h300_history_dominant_same_gt,h300_donor_future_support_rows,h300_receiver_future_support_rows,h300_benefit_rows,h300_harm_rows,h300_row_net,h300_donor_minus_receiver_support_frac,h300_donor_same_pairs,h300_donor_different_pairs,h300_receiver_same_pairs,h300_receiver_different_pairs,h300_pairwise_net_pairs,h300_pairwise_affected_pairs,h300_pairwise_net_norm,h300_baseline_local_idtp,h300_edited_local_idtp,h300_idtp_delta,h300_idtp_delta_norm,h300_future_span_frames,h300_future_density,full_history_donor_rows,full_history_receiver_rows,full_receiver_anchor_count,full_future_rows,full_history_donor_matched,full_history_receiver_matched,full_future_matched,full_future_match_rate,full_future_mean_match_iou,full_donor_dominant_gt,full_receiver_dominant_gt,full_future_dominant_gt,full_donor_gt_purity,full_receiver_gt_purity,full_future_gt_purity,full_future_gt_entropy,full_future_unique_gt,full_history_dominant_same_gt,full_donor_future_support_rows,full_receiver_future_support_rows,full_benefit_rows,full_harm_rows,full_row_net,full_donor_minus_receiver_support_frac,full_donor_same_pairs,full_donor_different_pairs,full_receiver_same_pairs,full_receiver_different_pairs,full_pairwise_net_pairs,full_pairwise_affected_pairs,full_pairwise_net_norm,full_baseline_local_idtp,full_edited_local_idtp,full_idtp_delta,full_idtp_delta_norm,full_future_span_frames,full_future_density
MOT17-02-FRCNN,19,33,84,v_to_u,33,19,1,85,73,12,12,33,19,1,70,84,1,157,15,134,15,61,1,73,73,73,1.0,0.089179025015,0.101081670273,0.683094282727,0.099129455077,0.142733297923,-1.0,-1.0,11,283,-0.032137852799,1,"{""19"": 73}",73,15,12,1,30,12,1,30,1.0,0.753523862258,70,70,70,1.0,1.0,1.0,-0.0,1,1,30,30,0,0,0.0,0.0,360,0,30,0,330,390,0.846153846154,31,42,11,0.255813953488,30,1.0,15,37,1,60,12,16,36,0.6,0.752835754898,70,39,70,1.0,0.9375,1.0,-0.0,1,0,36,0,36,0,1.0,1.0,432,0,36,540,936,1008,0.928571428571,37,63,26,0.40625,60,1.0,15,61,1,73,12,40,36,0.493150684932,0.752835754898,70,39,70,1.0,0.975,1.0,-0.0,1,0,36,0,36,0,1.0,1.0,432,0,36,1404,1800,1872,0.961538461538,51,87,36,0.409090909091,73,1.0,15,61,1,73,12,40,36,0.493150684932,0.752835754898,70,39,70,1.0,0.975,1.0,-0.0,1,0,36,0,36,0,1.0,1.0,432,0,36,1404,1800,1872,0.961538461538,51,87,36,0.409090909091,73,1.0,15,61,1,73,12,40,36,0.493150684932,0.752835754898,70,39,70,1.0,0.975,1.0,-0.0,1,0,36,0,36,0,1.0,1.0,432,0,36,1404,1800,1872,0.961538461538,51,87,36,0.409090909091,73,1.0
MOT17-02-FRCNN,19,41,117,v_to_u,41,19,1,118,40,1,1,41,19,1,117,117,1,157,1,134,1,94,1,40,40,40,1.0,0.846173482483,0.057376745164,0.0,0.248429612763,0.280993084301,-1.0,-1.0,12,307,0.913459938481,1,"{""19"": 40}",40,1,30,1,30,1,30,3,0.1,0.639305902476,71,70,70,1.0,1.0,1.0,-0.0,1,0,0,3,0,3,-1.0,-1.0,0,3,90,0,-93,93,-1.0,34,31,-3,-0.088235294118,30,1.0,1,45,1,40,1,34,3,0.075,0.639305902476,71,70,70,1.0,1.0,1.0,-0.0,1,0,0,3,0,3,-1.0,-1.0,0,3,102,0,-105,105,-1.0,38,35,-3,-0.078947368421,40,1.0,1,94,1,40,1,73,3,0.075,0.639305902476,71,39,70,1.0,0.534246575342,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,3,102,117,12,222,0.054054054054,40,42,2,0.025974025974,40,1.0,1,94,1,40,1,73,3,0.075,0.639305902476,71,39,70,1.0,0.534246575342,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,3,102,117,12,222,0.054054054054,40,42,2,0.025974025974,40,1.0,1,94,1,40,1,73,3,0.075,0.639305902476,71,39,70,1.0,0.534246575342,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,3,102,117,12,222,0.054054054054,40,42,2,0.025974025974,40,1.0
MOT17-02-FRCNN,17,22,118,u_to_v,17,22,1,119,134,107,107,17,22,1,1,118,12,252,118,241,118,107,1,134,134,134,1.0,0.514546946584,0.377994740441,0.1799562396,0.226753162342,0.325915267562,-1.0,-1.0,13,336,0.619323414785,1,"{""22"": 134}",134,30,30,1,30,30,30,30,1.0,0.855588216997,72,40,40,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,60,60,60,59,0.983333333333,0.820397189575,72,40,40,1.0,1.0,0.966101694915,0.148042246826,2,0,0,57,0,57,-0.966101694915,-0.966101694915,0,3540,3420,120,-6840,7080,-0.966101694915,177,120,-57,-0.31843575419,60,1.0,118,107,1,120,118,107,113,0.941666666667,0.803876658777,72,40,40,1.0,1.0,0.867256637168,0.505840959714,4,0,0,98,0,98,-0.867256637168,-0.867256637168,0,13334,10486,1605,-22215,25425,-0.873746312684,323,225,-98,-0.289940828402,120,1.0,118,107,1,134,118,107,127,0.94776119403,0.794695936906,72,40,40,1.0,1.0,0.88188976378,0.464818143607,4,0,0,112,0,112,-0.88188976378,-0.88188976378,0,14986,11984,1605,-25365,28575,-0.887664041995,337,225,-112,-0.318181818182,134,1.0,118,107,1,134,118,107,127,0.94776119403,0.794695936906,72,40,40,1.0,1.0,0.88188976378,0.464818143607,4,0,0,112,0,112,-0.88188976378,-0.88188976378,0,14986,11984,1605,-25365,28575,-0.887664041995,337,225,-112,-0.318181818182,134,1.0
MOT17-02-FRCNN,36,39,119,v_to_u,39,36,1,120,290,7,7,39,36,1,113,119,76,409,7,334,7,44,1,290,290,290,1.0,0.111445871245,0.032765693405,0.654497960307,0.092319647587,0.039061238731,-1.0,-1.0,14,370,-0.030849106849,1,"{""36"": 290}",290,7,30,1,30,0,30,30,1.0,0.872487174727,-1,36,36,,1.0,1.0,-0.0,1,0,0,30,0,0,0.0,-1.0,0,0,900,0,-900,900,-1.0,60,30,-30,-0.5,30,1.0,7,44,1,60,0,44,60,1.0,0.888345171791,-1,36,36,,1.0,1.0,-0.0,1,0,0,60,0,0,0.0,-1.0,0,0,2640,0,-2640,2640,-1.0,104,60,-44,-0.423076923077,60,1.0,7,44,1,120,0,44,120,1.0,0.917674045315,-1,36,36,,1.0,1.0,-0.0,1,0,0,120,0,0,0.0,-1.0,0,0,5280,0,-5280,5280,-1.0,164,120,-44,-0.268292682927,120,1.0,7,44,1,290,0,44,289,0.996551724138,0.905441441906,-1,36,36,,1.0,1.0,-0.0,1,0,0,289,0,0,0.0,-1.0,0,0,12716,0,-12716,12716,-1.0,333,289,-44,-0.132132132132,290,1.0,7,44,1,290,0,44,289,0.996551724138,0.905441441906,-1,36,36,,1.0,1.0,-0.0,1,0,0,289,0,0,0.0,-1.0,0,0,12716,0,-12716,12716,-1.0,333,289,-44,-0.132132132132,290,1.0
MOT17-02-FRCNN,24,35,122,v_to_u,35,24,1,123,478,47,47,35,24,1,76,122,30,600,47,571,47,93,1,478,478,478,1.0,0.154625653584,0.138318848623,0.782425813662,0.023344908741,0.104391319172,-1.0,-1.0,15,390,0.006372535116,1,"{""24"": 478}",478,30,30,1,30,30,30,30,1.0,0.86667143186,26,27,27,0.966666666667,0.966666666667,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,30,870,870,30,-1680,1800,-0.933333333333,88,58,-30,-0.333333333333,30,1.0,47,60,1,60,47,60,60,1.0,0.895475946179,26,27,27,0.978723404255,0.983333333333,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,60,2760,3540,60,-6180,6420,-0.96261682243,165,105,-60,-0.359281437126,60,1.0,47,93,1,120,47,92,120,1.0,0.893838028319,26,27,27,0.978723404255,0.989130434783,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,120,5520,10920,120,-16200,16680,-0.971223021583,257,137,-120,-0.46332046332,120,1.0,47,93,1,300,47,92,299,0.996666666667,0.898490047439,26,27,27,0.978723404255,0.989130434783,1.0,-0.0,1,0,0,299,0,299,-1.0,-1.0,299,13754,27209,299,-40365,41561,-0.971223021583,436,301,-135,-0.308219178082,300,1.0,47,93,1,478,47,92,477,0.997907949791,0.878540826885,26,27,27,0.978723404255,0.989130434783,0.712788259958,0.629889907981,3,0,0,340,0,340,-0.712788259958,-0.712788259958,340,22079,30940,12944,-39735,66303,-0.599294149586,477,342,-135,-0.219155844156,478,1.0
MOT17-02-FRCNN,7,42,127,v_to_u,42,7,1,128,78,8,8,42,7,1,120,127,1,205,8,205,8,127,1,78,78,78,1.0,0.259995648921,0.41737829833,0.243824596513,0.650867515752,0.675081724864,-1.0,-1.0,16,405,0.435978998436,1,"{""7"": 78}",78,8,30,1,30,6,30,30,1.0,0.881151355411,71,18,18,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,180,900,0,-1080,1080,-1.0,66,36,-30,-0.454545454545,30,1.0,8,60,1,60,6,60,60,1.0,0.834743136282,71,18,18,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,360,3600,0,-3960,3960,-1.0,126,66,-60,-0.47619047619,60,1.0,8,120,1,78,6,120,70,0.897435897436,0.815675493221,71,18,18,1.0,1.0,0.985714285714,0.074875973232,2,0,0,69,0,69,-0.985714285714,-0.985714285714,0,420,8280,120,-8580,8820,-0.972789115646,195,126,-69,-0.352040816327,78,1.0,8,127,1,78,6,127,70,0.897435897436,0.815675493221,71,18,18,1.0,1.0,0.985714285714,0.074875973232,2,0,0,69,0,69,-0.985714285714,-0.985714285714,0,420,8763,127,-9056,9310,-0.972717508056,202,133,-69,-0.339901477833,78,1.0,8,127,1,78,6,127,70,0.897435897436,0.815675493221,71,18,18,1.0,1.0,0.985714285714,0.074875973232,2,0,0,69,0,69,-0.985714285714,-0.985714285714,0,420,8763,127,-9056,9310,-0.972717508056,202,133,-69,-0.339901477833,78,1.0
MOT17-02-FRCNN,27,44,129,v_to_u,44,27,1,130,142,1,1,44,27,1,129,129,41,271,1,231,1,89,1,142,142,142,1.0,1.428918240753,1.110492987225,0.036403633052,0.148845627598,0.482065955186,-1.0,-1.0,17,443,1.760531737575,1,"{""27"": 142}",142,1,30,1,30,0,28,30,1.0,0.85601308245,-1,57,57,,0.5,0.7,0.610864302055,2,0,0,21,0,0,0.0,-0.7,0,0,420,420,0,840,0.0,35,35,0,0.0,30,1.0,1,60,1,60,0,46,60,1.0,0.779290398157,-1,57,57,,0.695652173913,0.85,0.422709087806,2,0,0,51,0,0,0.0,-0.85,0,0,1758,1002,-756,2760,-0.273913043478,83,65,-18,-0.169811320755,60,1.0,1,89,1,120,0,75,118,0.983333333333,0.756275429224,-1,57,57,,0.813333333333,0.923728813559,0.26956648583,2,0,0,109,0,0,0.0,-0.923728813559,0,0,6775,2075,-4700,8850,-0.531073446328,170,123,-47,-0.243523316062,120,1.0,1,89,1,142,0,75,140,0.985915492958,0.765056458177,-1,57,57,,0.813333333333,0.928571428571,0.257318640544,2,0,0,130,0,0,0.0,-0.928571428571,0,0,8070,2430,-5640,10500,-0.537142857143,191,144,-47,-0.218604651163,142,1.0,1,89,1,142,0,75,140,0.985915492958,0.765056458177,-1,57,57,,0.813333333333,0.928571428571,0.257318640544,2,0,0,130,0,0,0.0,-0.928571428571,0,0,8070,2430,-5640,10500,-0.537142857143,191,144,-47,-0.218604651163,142,1.0
MOT17-02-FRCNN,16,47,141,v_to_u,47,16,1,142,182,1,1,47,16,1,141,141,1,323,1,323,1,141,1,182,182,182,1.0,0.143988918685,0.004848222097,0.647782383682,0.021967932842,0.005309951297,-1.0,-1.0,18,464,-0.014016833298,1,"{""16"": 182}",182,1,30,1,30,0,30,29,0.966666666667,0.717937972597,-1,68,68,,1.0,1.0,-0.0,1,0,0,29,0,0,0.0,-1.0,0,0,870,0,-870,870,-1.0,59,30,-29,-0.491525423729,30,1.0,1,60,1,60,0,60,59,0.983333333333,0.77696662202,-1,68,68,,1.0,1.0,-0.0,1,0,0,59,0,0,0.0,-1.0,0,0,3540,0,-3540,3540,-1.0,119,60,-59,-0.495798319328,60,1.0,1,120,1,120,0,120,119,0.991666666667,0.821939677597,-1,68,68,,1.0,1.0,-0.0,1,0,0,119,0,0,0.0,-1.0,0,0,14280,0,-14280,14280,-1.0,239,120,-119,-0.497907949791,120,1.0,1,141,1,182,0,141,173,0.950549450549,0.835096847466,-1,68,68,,1.0,1.0,-0.0,1,0,0,173,0,0,0.0,-1.0,0,0,24393,0,-24393,24393,-1.0,314,173,-141,-0.449044585987,182,1.0,1,141,1,182,0,141,173,0.950549450549,0.835096847466,-1,68,68,,1.0,1.0,-0.0,1,0,0,173,0,0,0.0,-1.0,0,0,24393,0,-24393,24393,-1.0,314,173,-141,-0.449044585987,182,1.0
MOT17-02-FRCNN,32,49,143,v_to_u,49,32,1,144,195,1,1,49,32,1,143,143,63,338,1,276,1,81,1,195,195,195,1.0,1.019617627571,1.158500238335,0.0889802579,1.280283861689,1.133949227089,-1.0,-1.0,19,500,1.528420931558,1,"{""32"": 195}",195,1,30,1,30,0,30,30,1.0,0.893607011952,-1,37,37,,1.0,1.0,-0.0,1,0,0,30,0,0,0.0,-1.0,0,0,900,0,-900,900,-1.0,60,30,-30,-0.5,30,1.0,1,60,1,60,0,60,60,1.0,0.909699111723,-1,37,37,,1.0,1.0,-0.0,1,0,0,60,0,0,0.0,-1.0,0,0,3600,0,-3600,3600,-1.0,120,60,-60,-0.5,60,1.0,1,81,1,120,0,81,120,1.0,0.91831702842,-1,37,37,,1.0,1.0,-0.0,1,0,0,120,0,0,0.0,-1.0,0,0,9720,0,-9720,9720,-1.0,201,120,-81,-0.402985074627,120,1.0,1,81,1,195,0,81,193,0.989743589744,0.918435855744,-1,37,37,,1.0,0.979274611399,0.100848928331,2,0,0,189,0,0,0.0,-0.979274611399,0,0,15309,324,-14985,15633,-0.958549222798,270,189,-81,-0.295620437956,195,1.0,1,81,1,195,0,81,193,0.989743589744,0.918435855744,-1,37,37,,1.0,0.979274611399,0.100848928331,2,0,0,189,0,0,0.0,-0.979274611399,0,0,15309,324,-14985,15633,-0.958549222798,270,189,-81,-0.295620437956,195,1.0
MOT17-02-FRCNN,46,50,145,v_to_u,50,46,1,146,160,1,1,50,46,1,145,145,138,305,1,168,1,8,1,160,160,160,1.0,0.079749286656,0.051196790429,0.785656657967,0.033422739122,0.031182236298,-1.0,-1.0,20,536,-0.097405182687,1,"{""46"": 160}",160,1,8,1,30,0,6,30,1.0,0.758333375486,-1,58,58,,1.0,0.933333333333,0.244930026795,2,0,0,28,0,0,0.0,-0.933333333333,0,0,168,12,-156,180,-0.866666666667,34,28,-6,-0.166666666667,30,1.0,1,8,1,60,0,6,60,1.0,0.815545184884,-1,58,58,,1.0,0.966666666667,0.146144746009,2,0,0,58,0,0,0.0,-0.966666666667,0,0,348,12,-336,360,-0.933333333333,64,58,-6,-0.090909090909,60,1.0,1,8,1,120,0,6,120,1.0,0.842968912875,-1,58,58,,1.0,0.983333333333,0.084766075715,2,0,0,118,0,0,0.0,-0.983333333333,0,0,708,12,-696,720,-0.966666666667,124,118,-6,-0.047619047619,120,1.0,1,8,1,160,0,6,160,1.0,0.809163781735,-1,58,58,,1.0,0.9875,0.067196880363,2,0,0,158,0,0,0.0,-0.9875,0,0,948,12,-936,960,-0.975,164,158,-6,-0.036144578313,160,1.0,1,8,1,160,0,6,160,1.0,0.809163781735,-1,58,58,,1.0,0.9875,0.067196880363,2,0,0,158,0,0,0.0,-0.9875,0,0,948,12,-936,960,-0.975,164,158,-6,-0.036144578313,160,1.0
MOT17-02-FRCNN,9,48,146,u_to_v,9,48,1,147,299,4,4,9,48,1,1,146,143,445,146,303,146,4,1,299,299,299,1.0,0.107278279734,0.052627653336,0.67097037609,0.016597541802,0.06346867379,-1.0,-1.0,21,565,-0.039300779395,1,"{""48"": 299}",299,30,4,1,30,28,2,30,1.0,0.941410854267,23,23,23,1.0,1.0,1.0,-0.0,1,1,30,30,0,0,0.0,0.0,840,0,60,0,780,900,0.866666666667,32,58,26,0.433333333333,30,1.0,60,4,1,60,58,2,60,1.0,0.924412333622,23,23,23,1.0,1.0,1.0,-0.0,1,1,60,60,0,0,0.0,0.0,3480,0,120,0,3360,3600,0.933333333333,62,118,56,0.466666666667,60,1.0,120,4,1,120,118,2,120,1.0,0.909858902885,23,23,23,1.0,1.0,1.0,-0.0,1,1,120,120,0,0,0.0,0.0,14160,0,240,0,13920,14400,0.966666666667,122,238,116,0.483333333333,120,1.0,146,4,1,299,144,2,299,1.0,0.936114219683,23,23,23,1.0,1.0,1.0,-0.0,1,1,299,299,0,0,0.0,0.0,43056,0,598,0,42458,43654,0.972602739726,301,443,142,0.319101123596,299,1.0,146,4,1,299,144,2,299,1.0,0.936114219683,23,23,23,1.0,1.0,1.0,-0.0,1,1,299,299,0,0,0.0,0.0,43056,0,598,0,42458,43654,0.972602739726,301,443,142,0.319101123596,299,1.0
MOT17-02-FRCNN,22,45,152,v_to_u,45,22,1,153,100,16,16,45,22,1,137,152,12,252,16,241,16,141,1,100,100,100,1.0,0.968656615214,0.199502657201,0.0,0.144128045188,0.357776698988,-1.0,-1.0,22,580,1.068722753932,1,"{""22"": 100}",100,16,30,1,30,16,30,29,0.966666666667,0.78449117911,72,40,40,1.0,1.0,0.793103448276,0.509815699582,2,0,0,23,0,23,-0.793103448276,-0.793103448276,0,464,690,180,-974,1334,-0.730134932534,69,46,-23,-0.306666666667,30,1.0,16,60,1,60,16,60,53,0.883333333333,0.778290935656,72,40,40,1.0,1.0,0.716981132075,0.839419154558,4,0,0,38,0,38,-0.716981132075,-0.716981132075,0,848,2280,900,-2228,4028,-0.553128103277,114,76,-38,-0.294573643411,60,1.0,16,120,1,100,16,120,93,0.93,0.776965141681,72,40,40,1.0,1.0,0.838709677419,0.580650346499,4,0,0,78,0,78,-0.838709677419,-0.838709677419,0,1488,9360,1800,-9048,12648,-0.715370018975,214,136,-78,-0.340611353712,100,1.0,16,141,1,100,16,141,93,0.93,0.776965141681,72,40,40,1.0,1.0,0.838709677419,0.580650346499,4,0,0,78,0,78,-0.838709677419,-0.838709677419,0,1488,10998,2115,-10371,14601,-0.710293815492,235,157,-78,-0.312,100,1.0,16,141,1,100,16,141,93,0.93,0.776965141681,72,40,40,1.0,1.0,0.838709677419,0.580650346499,4,0,0,78,0,78,-0.838709677419,-0.838709677419,0,1488,10998,2115,-10371,14601,-0.710293815492,235,157,-78,-0.312,100,1.0
MOT17-02-FRCNN,15,52,153,v_to_u,52,15,1,154,140,1,1,52,15,1,153,153,1,293,1,293,1,153,1,140,140,140,1.0,0.160161610155,0.008146670439,0.611585998465,0.067935229929,0.00551097597,-1.0,-1.0,23,604,0.016646398738,1,"{""15"": 140}",140,1,30,1,30,1,30,30,1.0,0.756019940068,68,69,69,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,30,900,0,-930,930,-1.0,61,31,-30,-0.491803278689,30,1.0,1,60,1,60,1,60,60,1.0,0.804410757041,68,69,69,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,60,3600,0,-3660,3660,-1.0,121,61,-60,-0.495867768595,60,1.0,1,120,1,120,1,120,120,1.0,0.842351590493,68,69,69,1.0,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,120,14400,0,-14520,14520,-1.0,241,121,-120,-0.497925311203,120,1.0,1,153,1,140,1,153,127,0.907142857143,0.840943210225,68,69,69,1.0,1.0,1.0,-0.0,1,0,0,127,0,127,-1.0,-1.0,0,127,19431,0,-19558,19558,-1.0,281,154,-127,-0.451957295374,140,1.0,1,153,1,140,1,153,127,0.907142857143,0.840943210225,68,69,69,1.0,1.0,1.0,-0.0,1,0,0,127,0,127,-1.0,-1.0,0,127,19431,0,-19558,19558,-1.0,281,154,-127,-0.451957295374,140,1.0
MOT17-02-FRCNN,27,29,154,v_to_u,29,27,1,155,117,103,103,29,27,1,52,154,41,271,103,231,103,114,1,117,117,117,1.0,0.776890355902,0.201376470475,0.0,0.188337005821,0.178398691798,-1.0,-1.0,24,638,0.863908043283,1,"{""27"": 117}",117,30,30,1,30,29,30,30,1.0,0.719738845763,43,57,57,1.0,0.566666666667,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,870,510,390,-990,1770,-0.559322033898,76,46,-30,-0.337078651685,30,1.0,60,60,1,60,47,58,58,0.966666666667,0.660760896495,43,57,57,0.68085106383,0.603448275862,1.0,-0.0,1,0,0,58,0,58,-1.0,-1.0,0,2726,2030,1334,-3422,6090,-0.561904761905,125,81,-44,-0.269938650307,60,1.0,103,114,1,117,90,100,115,0.982905982906,0.74216451474,59,57,57,0.644444444444,0.77,0.991304347826,0.049918014303,2,0,0,114,0,114,-0.991304347826,-0.991304347826,0,10350,8801,2699,-16452,21850,-0.75295194508,249,137,-112,-0.367213114754,117,1.0,103,114,1,117,90,100,115,0.982905982906,0.74216451474,59,57,57,0.644444444444,0.77,0.991304347826,0.049918014303,2,0,0,114,0,114,-0.991304347826,-0.991304347826,0,10350,8801,2699,-16452,21850,-0.75295194508,249,137,-112,-0.367213114754,117,1.0,103,114,1,117,90,100,115,0.982905982906,0.74216451474,59,57,57,0.644444444444,0.77,0.991304347826,0.049918014303,2,0,0,114,0,114,-0.991304347826,-0.991304347826,0,10350,8801,2699,-16452,21850,-0.75295194508,249,137,-112,-0.367213114754,117,1.0
MOT17-02-FRCNN,29,38,154,u_to_v,29,38,1,155,290,43,43,29,38,1,52,154,112,444,103,333,103,43,1,290,290,290,1.0,0.507873291131,0.131179655853,0.070124862133,0.233374353569,0.165403995514,-1.0,-1.0,25,643,0.563014824469,1,"{""38"": 290}",290,30,30,1,30,29,30,30,1.0,0.901650907077,43,59,59,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,870,900,0,-1770,1770,-1.0,89,59,-30,-0.337078651685,30,1.0,60,43,1,60,47,43,60,1.0,0.887562801389,43,59,59,0.68085106383,0.976744186047,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,900,1920,2520,60,-3480,5400,-0.644444444444,134,76,-58,-0.386666666667,60,1.0,103,43,1,120,90,43,120,1.0,0.902976939558,59,59,59,0.644444444444,0.976744186047,1.0,-0.0,1,1,120,120,0,0,0.0,0.0,6960,3840,5040,120,-1800,15960,-0.112781954887,194,179,-15,-0.059288537549,120,1.0,103,43,1,290,90,43,286,0.986206896552,0.862867150684,59,59,59,0.644444444444,0.976744186047,0.594405594406,0.675214900096,2,1,170,170,0,0,0.0,0.0,9860,15880,7140,5158,-8002,38038,-0.21036857879,244,229,-15,-0.035799522673,290,1.0,103,43,1,290,90,43,286,0.986206896552,0.862867150684,59,59,59,0.644444444444,0.976744186047,0.594405594406,0.675214900096,2,1,170,170,0,0,0.0,0.0,9860,15880,7140,5158,-8002,38038,-0.21036857879,244,229,-15,-0.035799522673,290,1.0
