seq,canonical_rank,u,v,boundary_frame,transaction_type,name,frame,frames_after_handoff,baseline_label,edited_label,matched_gt_id,matched_gt_iou,donor_dominant_gt_full,receiver_dominant_gt_full,aggregate_receiver_dominant_gt_full,row_class
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1763,4,796,813,1053,0.859183518791,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1764,5,796,813,1053,0.805051248922,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1765,6,796,813,1053,0.795731605478,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1766,7,796,813,1053,0.805016052683,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1767,8,796,813,1053,0.805198844488,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1768,9,796,813,1053,0.798477414,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1769,10,796,813,1053,0.768658681163,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1770,11,796,813,1053,0.746593621236,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1771,12,796,813,1053,0.726905277721,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1772,13,796,813,1053,0.746539171877,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1773,14,796,813,1053,0.758205634581,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1774,15,796,813,1053,0.779568685554,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1775,16,796,813,1053,0.794240617934,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1776,17,796,813,1053,0.815775365938,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1777,18,796,813,1053,0.833571309965,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1778,19,796,813,1053,0.867430723687,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1779,20,796,813,1053,0.893986157127,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1780,21,796,813,1053,0.910287571834,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1781,22,796,813,1053,0.91736644413,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1782,23,796,813,1053,0.885429205188,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1783,24,796,813,1053,0.917500469487,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1784,25,796,813,1053,0.932162890673,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1785,26,796,813,1053,0.930297796891,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1786,27,796,813,1053,0.940957939926,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1787,28,796,813,1053,0.931796812652,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1788,29,796,813,1053,0.881693818904,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1789,30,796,813,1053,0.85010688845,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1790,31,796,813,1053,0.837640126951,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1791,32,796,813,1053,0.865182646758,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1792,33,796,813,1053,0.850476505999,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1793,34,796,813,1053,0.859709748306,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1794,35,796,813,1053,0.867602988241,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1795,36,796,813,1053,0.866485060074,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1796,37,796,813,1053,0.897171565711,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1797,38,796,813,1053,0.911285045864,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1798,39,796,813,1053,0.876711759527,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1799,40,796,813,1053,0.935389388467,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1800,41,796,813,1053,0.941844474669,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1801,42,796,813,1053,0.958744683782,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1802,43,796,813,1053,0.895752632993,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1803,44,796,813,1053,0.845436944772,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1804,45,796,813,1053,0.843603696102,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1805,46,796,813,1055,0.840870505867,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1806,47,796,813,1055,0.8198381662,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1807,48,796,813,1055,0.797814926577,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1808,49,796,813,1055,0.79719725222,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1809,50,796,813,1055,0.783450069926,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1810,51,796,813,1055,0.812765286115,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1811,52,796,813,1055,0.748722223403,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1812,53,796,813,1055,0.746331392719,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1813,54,796,813,1055,0.64062533974,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1814,55,796,813,1055,0.634207337309,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1815,56,796,813,959,0.705876946165,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1816,57,796,813,959,0.770422718391,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1817,58,796,813,959,0.60044582075,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1818,59,796,813,959,0.503123226909,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1819,60,796,813,1053,0.524284787719,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1820,61,796,813,1053,0.543613868011,1053,956,956,benefit
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1821,62,796,813,-1,0.0,1053,956,956,unmatched
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1822,63,796,813,959,0.527889846895,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1823,64,796,813,959,0.541464257711,1053,956,956,other_gt
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1824,65,796,813,-1,0.0,1053,956,956,unmatched
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1825,66,796,813,-1,0.0,1053,956,956,unmatched
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1826,67,796,813,-1,0.0,1053,956,956,unmatched
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1827,68,796,813,-1,0.0,1053,956,956,unmatched
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1828,69,796,813,-1,0.0,1053,956,956,unmatched
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1829,70,796,813,-1,0.0,1053,956,956,unmatched
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1830,71,796,813,-1,0.0,1053,956,956,unmatched
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1831,72,796,813,-1,0.0,1053,956,956,unmatched
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1832,73,796,813,-1,0.0,1053,956,956,unmatched
MOT20-05,54,799,813,1690,v_to_u,mot20_05_r0054_799_813_f1690_v_to_u,1833,74,796,813,-1,0.0,1053,956,956,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3217,0,1409,1406,640,0.919294013879,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3218,1,1409,1406,640,0.919892679187,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3219,2,1409,1406,640,0.926654170602,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3220,3,1409,1406,640,0.889441982105,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3221,4,1409,1406,640,0.859106344207,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3222,5,1409,1406,640,0.865885367742,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3223,6,1409,1406,640,0.868325494368,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3224,7,1409,1406,640,0.88829695988,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3225,8,1409,1406,640,0.887203525691,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3226,9,1409,1406,640,0.883080212779,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3227,10,1409,1406,640,0.887712765869,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3228,11,1409,1406,640,0.887930346865,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3229,12,1409,1406,640,0.919690341039,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3230,13,1409,1406,640,0.924505761265,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3231,14,1409,1406,640,0.925448267693,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3232,15,1409,1406,640,0.924546116572,676,640,640,harm
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3233,16,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3234,17,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3235,18,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3236,19,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3237,20,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3238,21,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3239,22,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3240,23,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3241,24,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3242,25,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3243,26,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3244,27,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3245,28,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3246,29,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3247,30,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3248,31,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3249,32,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3250,33,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3251,34,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3252,35,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3253,36,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,56,1406,1409,2941,u_to_v,mot20_05_r0056_1406_1409_f2941_u_to_v,3254,37,1409,1406,-1,0.0,676,640,640,unmatched
MOT20-05,57,1054,1150,1952,v_to_u,mot20_05_r0057_1054_1150_f1952_v_to_u,2148,0,1054,1150,475,0.831249745841,478,467,467,other_gt
MOT20-05,57,1054,1150,1952,v_to_u,mot20_05_r0057_1054_1150_f1952_v_to_u,2149,1,1054,1150,475,0.882905551291,478,467,467,other_gt
MOT20-05,57,1054,1150,1952,v_to_u,mot20_05_r0057_1054_1150_f1952_v_to_u,2150,2,1054,1150,475,0.871228793134,478,467,467,other_gt
MOT20-05,57,1054,1150,1952,v_to_u,mot20_05_r0057_1054_1150_f1952_v_to_u,2151,3,1054,1150,475,0.957422732006,478,467,467,other_gt
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,313,0,142,334,170,0.655297889762,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,314,1,142,334,170,0.653228816794,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,315,2,142,334,170,0.786657939748,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,316,3,142,334,170,0.771869556435,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,317,4,142,334,170,0.754704029742,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,318,5,142,334,170,0.761172320578,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,319,6,142,334,170,0.739065972368,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,320,7,142,334,170,0.751433565195,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,321,8,142,334,170,0.636154887495,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,322,9,142,334,170,0.65708902198,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,323,10,142,334,170,0.674495155759,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,324,11,142,334,170,0.628336768129,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,325,12,142,334,170,0.629808960594,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,326,13,142,334,170,0.696190736514,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,327,14,142,334,170,0.632424149662,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,328,15,142,334,170,0.577187655768,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,329,16,142,334,170,0.65074549242,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,330,17,142,334,170,0.719923287909,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,331,18,142,334,170,0.690640597926,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,332,19,142,334,170,0.649528797228,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,333,20,142,334,170,0.637976802666,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,334,21,142,334,170,0.645228276855,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,335,22,142,334,170,0.658164924369,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,336,23,142,334,170,0.69620254708,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,337,24,142,334,170,0.709278532003,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,338,25,142,334,170,0.711826038758,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,339,26,142,334,170,0.65448861642,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,340,27,142,334,170,0.630361501952,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,341,28,142,334,170,0.641348330881,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,342,29,142,334,170,0.743743414011,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,343,30,142,334,170,0.735194417109,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,344,31,142,334,170,0.785861644651,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,345,32,142,334,170,0.873594577159,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,346,33,142,334,170,0.834590388553,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,347,34,142,334,170,0.831431487476,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,348,35,142,334,170,0.80121402743,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,349,36,142,334,170,0.780414727471,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,350,37,142,334,170,0.752848801855,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,351,38,142,334,170,0.73351802441,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,352,39,142,334,170,0.803752714048,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,353,40,142,334,170,0.834882936106,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,354,41,142,334,170,0.813198624477,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,355,42,142,334,170,0.82477808714,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,356,43,142,334,170,0.727618625038,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,357,44,142,334,170,0.740022959025,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,358,45,142,334,170,0.823022138554,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,359,46,142,334,170,0.896218763951,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,360,47,142,334,170,0.856179111413,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,361,48,142,334,170,0.866983356863,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,362,49,142,334,170,0.903892985395,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,363,50,142,334,170,0.787197784351,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,364,51,142,334,170,0.725156769878,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,365,52,142,334,170,0.792921976301,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,366,53,142,334,170,0.828414019369,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,367,54,142,334,170,0.797566776794,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,368,55,142,334,170,0.795666505625,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,369,56,142,334,170,0.762388382536,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,370,57,142,334,170,0.847375400135,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,371,58,142,334,170,0.836651281802,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,372,59,142,334,170,0.865185987122,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,373,60,142,334,170,0.860224403318,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,374,61,142,334,170,0.895935860636,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,375,62,142,334,170,0.910234886278,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,376,63,142,334,170,0.895826134314,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,377,64,142,334,170,0.930893305673,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,378,65,142,334,170,0.907419836585,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,379,66,142,334,170,0.87231773449,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,380,67,142,334,170,0.827865660692,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,381,68,142,334,170,0.836687141713,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,382,69,142,334,170,0.812649307885,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,383,70,142,334,170,0.757470232334,-1,170,170,harm
MOT20-05,58,142,346,307,v_to_u,mot20_05_r0058_142_346_f307_v_to_u,384,71,142,334,170,0.770349158651,-1,170,170,harm
