seq,canonical_rank,u,v,boundary_frame,transaction_type,accepted,changed_rows,effective_start_frame,donor_raw_tid,receiver_raw_tid,donor_anchor,receiver_anchor,reject_reason
MOT17-10-FRCNN,1245,8,64,606,v_to_u,1,48,607,64,8,64,8,
MOT17-10-FRCNN,1246,42,64,606,v_to_u,1,13,607,64,42,64,42,
MOT17-10-FRCNN,1247,49,64,606,v_to_u,1,48,607,64,49,64,49,
MOT17-10-FRCNN,1248,57,64,606,v_to_u,1,48,607,64,57,64,57,
MOT17-10-FRCNN,1249,64,66,606,u_to_v,1,36,607,64,66,64,66,
MOT17-10-FRCNN,1250,64,68,606,u_to_v,1,48,607,64,68,64,68,
MOT17-10-FRCNN,1251,64,70,606,u_to_v,1,48,607,64,70,64,70,
MOT17-10-FRCNN,1252,64,79,606,u_to_v,1,48,607,64,79,64,79,
MOT17-10-FRCNN,1253,64,80,606,u_to_v,1,48,607,64,80,64,80,
MOT17-10-FRCNN,1254,64,81,606,u_to_v,1,48,607,64,81,64,81,
MOT17-10-FRCNN,1255,64,83,606,u_to_v,1,48,607,64,83,64,83,
MOT17-10-FRCNN,1256,64,84,606,u_to_v,1,48,607,64,84,64,84,
MOT17-10-FRCNN,1257,64,85,606,u_to_v,1,29,607,64,85,64,85,
MOT17-10-FRCNN,1258,64,86,606,u_to_v,1,10,607,64,86,64,86,
MOT17-10-FRCNN,1259,64,87,606,u_to_v,1,48,607,64,87,64,87,
MOT17-10-FRCNN,1260,64,88,606,u_to_v,1,48,607,64,88,64,88,
MOT17-10-FRCNN,1261,2,86,616,v_to_u,1,38,617,86,2,86,2,
MOT17-10-FRCNN,1262,8,86,616,v_to_u,1,38,617,86,8,86,8,
MOT17-10-FRCNN,1263,42,86,616,v_to_u,1,3,617,86,42,86,42,
MOT17-10-FRCNN,1264,49,86,616,v_to_u,1,38,617,86,49,86,49,
MOT17-10-FRCNN,1265,57,86,616,v_to_u,1,38,617,86,57,86,57,
MOT17-10-FRCNN,1266,66,86,616,v_to_u,1,26,617,86,66,86,66,
MOT17-10-FRCNN,1267,68,86,616,v_to_u,1,38,617,86,68,86,68,
MOT17-10-FRCNN,1268,70,86,616,v_to_u,1,38,617,86,70,86,70,
MOT17-10-FRCNN,1269,79,86,616,v_to_u,1,38,617,86,79,86,79,
MOT17-10-FRCNN,1270,80,86,616,v_to_u,1,38,617,86,80,86,80,
MOT17-10-FRCNN,1271,81,86,616,v_to_u,1,38,617,86,81,86,81,
MOT17-10-FRCNN,1272,83,86,616,v_to_u,1,38,617,86,83,86,83,
MOT17-10-FRCNN,1273,84,86,616,v_to_u,1,38,617,86,84,86,84,
MOT17-10-FRCNN,1274,85,86,616,v_to_u,1,19,617,86,85,86,85,
MOT17-10-FRCNN,1275,86,87,616,u_to_v,1,38,617,86,87,86,87,
MOT17-10-FRCNN,1276,86,88,616,u_to_v,1,38,617,86,88,86,88,
MOT17-10-FRCNN,1277,2,42,619,v_to_u,1,35,620,42,2,42,2,
MOT17-10-FRCNN,1278,8,42,619,v_to_u,1,35,620,42,8,42,8,
MOT17-10-FRCNN,1279,42,49,619,u_to_v,1,35,620,42,49,42,49,
MOT17-10-FRCNN,1280,42,57,619,u_to_v,1,35,620,42,57,42,57,
MOT17-10-FRCNN,1281,42,66,619,u_to_v,1,23,620,42,66,42,66,
MOT17-10-FRCNN,1282,42,68,619,u_to_v,1,35,620,42,68,42,68,
MOT17-10-FRCNN,1283,42,70,619,u_to_v,1,35,620,42,70,42,70,
MOT17-10-FRCNN,1284,42,79,619,u_to_v,1,35,620,42,79,42,79,
MOT17-10-FRCNN,1285,42,80,619,u_to_v,1,35,620,42,80,42,80,
MOT17-10-FRCNN,1286,42,81,619,u_to_v,1,35,620,42,81,42,81,
MOT17-10-FRCNN,1287,42,83,619,u_to_v,1,35,620,42,83,42,83,
MOT17-10-FRCNN,1288,42,84,619,u_to_v,1,35,620,42,84,42,84,
MOT17-10-FRCNN,1289,42,85,619,u_to_v,1,16,620,42,85,42,85,
MOT17-10-FRCNN,1290,42,87,619,u_to_v,1,35,620,42,87,42,87,
MOT17-10-FRCNN,1291,42,88,619,u_to_v,1,35,620,42,88,42,88,
MOT17-10-FRCNN,1292,2,85,635,v_to_u,1,19,636,85,2,85,2,
MOT17-10-FRCNN,1293,8,85,635,v_to_u,1,19,636,85,8,85,8,
MOT17-10-FRCNN,1294,49,85,635,v_to_u,1,19,636,85,49,85,49,
MOT17-10-FRCNN,1295,57,85,635,v_to_u,1,19,636,85,57,85,57,
MOT17-10-FRCNN,1296,66,85,635,v_to_u,1,7,636,85,66,85,66,
MOT17-10-FRCNN,1297,68,85,635,v_to_u,1,19,636,85,68,85,68,
MOT17-10-FRCNN,1298,70,85,635,v_to_u,1,19,636,85,70,85,70,
MOT17-10-FRCNN,1299,79,85,635,v_to_u,1,19,636,85,79,85,79,
MOT17-10-FRCNN,1300,80,85,635,v_to_u,1,19,636,85,80,85,80,
MOT17-10-FRCNN,1301,81,85,635,v_to_u,1,19,636,85,81,85,81,
MOT17-10-FRCNN,1302,83,85,635,v_to_u,1,19,636,85,83,85,83,
MOT17-10-FRCNN,1303,84,85,635,v_to_u,1,19,636,85,84,85,84,
MOT17-10-FRCNN,1304,85,87,635,u_to_v,1,19,636,85,87,85,87,
MOT17-10-FRCNN,1305,85,88,635,u_to_v,1,19,636,85,88,85,88,
MOT17-10-FRCNN,1306,2,66,642,v_to_u,1,12,643,66,2,66,2,
MOT17-10-FRCNN,1307,8,66,642,v_to_u,1,12,643,66,8,66,8,
MOT17-10-FRCNN,1308,49,66,642,v_to_u,1,12,643,66,49,66,49,
MOT17-10-FRCNN,1309,57,66,642,v_to_u,1,12,643,66,57,66,57,
MOT17-10-FRCNN,1310,66,68,642,u_to_v,1,12,643,66,68,66,68,
MOT17-10-FRCNN,1311,66,70,642,u_to_v,1,12,643,66,70,66,70,
MOT17-10-FRCNN,1312,66,79,642,u_to_v,1,12,643,66,79,66,79,
MOT17-10-FRCNN,1313,66,80,642,u_to_v,1,12,643,66,80,66,80,
MOT17-10-FRCNN,1314,66,81,642,u_to_v,1,12,643,66,81,66,81,
MOT17-10-FRCNN,1315,66,83,642,u_to_v,1,12,643,66,83,66,83,
MOT17-10-FRCNN,1316,66,84,642,u_to_v,1,12,643,66,84,66,84,
MOT17-10-FRCNN,1317,66,87,642,u_to_v,1,12,643,66,87,66,87,
MOT17-10-FRCNN,1318,66,88,642,u_to_v,1,12,643,66,88,66,88,
MOT17-11-FRCNN,1,1,2,16,v_to_u,1,720,17,2,1,2,1,
MOT17-11-FRCNN,2,2,3,16,u_to_v,1,4,17,2,3,2,3,
MOT17-11-FRCNN,3,2,4,16,u_to_v,1,91,17,2,4,2,4,
MOT17-11-FRCNN,4,2,5,16,u_to_v,1,66,17,2,5,2,5,
MOT17-11-FRCNN,5,2,6,16,u_to_v,1,674,17,2,6,2,6,
MOT17-11-FRCNN,6,2,7,16,u_to_v,1,257,17,2,7,2,7,
MOT17-11-FRCNN,7,2,8,16,u_to_v,1,271,17,2,8,2,8,
MOT17-11-FRCNN,8,2,9,16,u_to_v,1,18,17,2,9,2,9,
MOT17-11-FRCNN,9,2,10,16,u_to_v,1,9,17,2,10,2,10,
MOT17-11-FRCNN,10,2,11,16,u_to_v,1,130,17,2,11,2,11,
MOT17-11-FRCNN,11,2,12,16,u_to_v,1,242,17,2,12,2,12,
MOT17-11-FRCNN,12,2,13,16,u_to_v,1,136,17,2,13,2,13,
MOT17-11-FRCNN,13,2,14,16,u_to_v,1,82,17,2,14,2,14,
MOT17-11-FRCNN,14,2,15,16,u_to_v,1,7,17,2,15,2,15,
MOT17-11-FRCNN,15,2,16,16,u_to_v,1,5,17,2,16,2,16,
MOT17-11-FRCNN,16,2,17,16,u_to_v,1,7,17,2,17,2,17,
MOT17-11-FRCNN,17,2,18,16,u_to_v,1,115,17,2,18,2,18,
MOT17-11-FRCNN,18,1,3,20,v_to_u,1,716,21,3,1,3,1,
MOT17-11-FRCNN,19,3,4,20,u_to_v,1,87,21,3,4,3,4,
MOT17-11-FRCNN,20,3,5,20,u_to_v,1,62,21,3,5,3,5,
MOT17-11-FRCNN,21,3,6,20,u_to_v,1,670,21,3,6,3,6,
MOT17-11-FRCNN,22,3,7,20,u_to_v,1,253,21,3,7,3,7,
MOT17-11-FRCNN,23,3,8,20,u_to_v,1,267,21,3,8,3,8,
MOT17-11-FRCNN,24,3,9,20,u_to_v,1,14,21,3,9,3,9,
MOT17-11-FRCNN,25,3,10,20,u_to_v,1,5,21,3,10,3,10,
MOT17-11-FRCNN,26,3,11,20,u_to_v,1,126,21,3,11,3,11,
MOT17-11-FRCNN,27,3,12,20,u_to_v,1,238,21,3,12,3,12,
MOT17-11-FRCNN,28,3,13,20,u_to_v,1,132,21,3,13,3,13,
MOT17-11-FRCNN,29,3,14,20,u_to_v,1,78,21,3,14,3,14,
MOT17-11-FRCNN,30,3,15,20,u_to_v,1,3,21,3,15,3,15,
MOT17-11-FRCNN,31,3,16,20,u_to_v,1,1,21,3,16,3,16,
MOT17-11-FRCNN,32,3,17,20,u_to_v,1,3,21,3,17,3,17,
MOT17-11-FRCNN,33,3,18,20,u_to_v,1,111,21,3,18,3,18,
MOT17-11-FRCNN,34,1,16,21,v_to_u,1,715,22,16,1,16,1,
MOT17-11-FRCNN,35,4,16,21,v_to_u,1,86,22,16,4,16,4,
MOT17-11-FRCNN,36,5,16,21,v_to_u,1,61,22,16,5,16,5,
MOT17-11-FRCNN,37,6,16,21,v_to_u,1,669,22,16,6,16,6,
MOT17-11-FRCNN,38,7,16,21,v_to_u,1,252,22,16,7,16,7,
MOT17-11-FRCNN,39,8,16,21,v_to_u,1,266,22,16,8,16,8,
MOT17-11-FRCNN,40,9,16,21,v_to_u,1,13,22,16,9,16,9,
MOT17-11-FRCNN,41,10,16,21,v_to_u,1,4,22,16,10,16,10,
MOT17-11-FRCNN,42,11,16,21,v_to_u,1,125,22,16,11,16,11,
MOT17-11-FRCNN,43,12,16,21,v_to_u,1,237,22,16,12,16,12,
MOT17-11-FRCNN,44,13,16,21,v_to_u,1,131,22,16,13,16,13,
MOT17-11-FRCNN,45,14,16,21,v_to_u,1,77,22,16,14,16,14,
MOT17-11-FRCNN,46,15,16,21,v_to_u,1,2,22,16,15,16,15,
MOT17-11-FRCNN,47,16,17,21,u_to_v,1,2,22,16,17,16,17,
MOT17-11-FRCNN,48,16,18,21,u_to_v,1,110,22,16,18,16,18,
MOT17-11-FRCNN,49,1,15,23,v_to_u,1,713,24,15,1,15,1,
MOT17-11-FRCNN,50,1,17,23,v_to_u,1,713,24,17,1,17,1,
MOT17-11-FRCNN,51,4,15,23,v_to_u,1,84,24,15,4,15,4,
MOT17-11-FRCNN,52,4,17,23,v_to_u,1,84,24,17,4,17,4,
MOT17-11-FRCNN,53,5,15,23,v_to_u,1,59,24,15,5,15,5,
MOT17-11-FRCNN,54,5,17,23,v_to_u,1,59,24,17,5,17,5,
MOT17-11-FRCNN,55,6,15,23,v_to_u,1,667,24,15,6,15,6,
MOT17-11-FRCNN,56,6,17,23,v_to_u,1,667,24,17,6,17,6,
MOT17-11-FRCNN,57,7,15,23,v_to_u,1,250,24,15,7,15,7,
MOT17-11-FRCNN,58,7,17,23,v_to_u,1,250,24,17,7,17,7,
MOT17-11-FRCNN,59,8,15,23,v_to_u,1,264,24,15,8,15,8,
MOT17-11-FRCNN,60,8,17,23,v_to_u,1,264,24,17,8,17,8,
MOT17-11-FRCNN,61,9,15,23,v_to_u,1,11,24,15,9,15,9,
MOT17-11-FRCNN,62,9,17,23,v_to_u,1,11,24,17,9,17,9,
MOT17-11-FRCNN,63,10,15,23,v_to_u,1,2,24,15,10,15,10,
MOT17-11-FRCNN,64,10,17,23,v_to_u,1,2,24,17,10,17,10,
MOT17-11-FRCNN,65,11,15,23,v_to_u,1,123,24,15,11,15,11,
MOT17-11-FRCNN,66,11,17,23,v_to_u,1,123,24,17,11,17,11,
MOT17-11-FRCNN,67,12,15,23,v_to_u,1,235,24,15,12,15,12,
MOT17-11-FRCNN,68,12,17,23,v_to_u,1,235,24,17,12,17,12,
MOT17-11-FRCNN,69,13,15,23,v_to_u,1,129,24,15,13,15,13,
MOT17-11-FRCNN,70,13,17,23,v_to_u,1,129,24,17,13,17,13,
MOT17-11-FRCNN,71,14,15,23,v_to_u,1,75,24,15,14,15,14,
MOT17-11-FRCNN,72,14,17,23,v_to_u,1,75,24,17,14,17,14,
MOT17-11-FRCNN,73,15,18,23,u_to_v,1,108,24,15,18,15,18,
MOT17-11-FRCNN,74,17,18,23,u_to_v,1,108,24,17,18,17,18,
MOT17-11-FRCNN,75,1,10,25,v_to_u,1,711,26,10,1,10,1,
MOT17-11-FRCNN,76,4,10,25,v_to_u,1,82,26,10,4,10,4,
MOT17-11-FRCNN,77,5,10,25,v_to_u,1,57,26,10,5,10,5,
MOT17-11-FRCNN,78,6,10,25,v_to_u,1,665,26,10,6,10,6,
MOT17-11-FRCNN,79,7,10,25,v_to_u,1,248,26,10,7,10,7,
MOT17-11-FRCNN,80,8,10,25,v_to_u,1,262,26,10,8,10,8,
MOT17-11-FRCNN,81,9,10,25,v_to_u,1,9,26,10,9,10,9,
MOT17-11-FRCNN,82,10,11,25,u_to_v,1,121,26,10,11,10,11,
MOT17-11-FRCNN,83,10,12,25,u_to_v,1,233,26,10,12,10,12,
MOT17-11-FRCNN,84,10,13,25,u_to_v,1,127,26,10,13,10,13,
MOT17-11-FRCNN,85,10,14,25,u_to_v,1,73,26,10,14,10,14,
MOT17-11-FRCNN,86,10,18,25,u_to_v,1,106,26,10,18,10,18,
MOT17-11-FRCNN,87,1,9,34,v_to_u,1,702,35,9,1,9,1,
MOT17-11-FRCNN,88,4,9,34,v_to_u,1,73,35,9,4,9,4,
MOT17-11-FRCNN,89,5,9,34,v_to_u,1,48,35,9,5,9,5,
MOT17-11-FRCNN,90,6,9,34,v_to_u,1,656,35,9,6,9,6,
MOT17-11-FRCNN,91,7,9,34,v_to_u,1,239,35,9,7,9,7,
MOT17-11-FRCNN,92,8,9,34,v_to_u,1,253,35,9,8,9,8,
MOT17-11-FRCNN,93,9,11,34,u_to_v,1,112,35,9,11,9,11,
MOT17-11-FRCNN,94,9,12,34,u_to_v,1,224,35,9,12,9,12,
MOT17-11-FRCNN,95,9,13,34,u_to_v,1,118,35,9,13,9,13,
MOT17-11-FRCNN,96,9,14,34,u_to_v,1,64,35,9,14,9,14,
MOT17-11-FRCNN,97,9,18,34,u_to_v,1,97,35,9,18,9,18,
MOT17-11-FRCNN,98,9,19,34,u_to_v,1,153,35,9,19,9,19,
MOT17-11-FRCNN,99,9,20,34,u_to_v,1,24,35,9,20,9,20,
MOT17-11-FRCNN,100,1,20,58,v_to_u,1,678,59,20,1,20,1,
MOT17-11-FRCNN,101,4,20,58,v_to_u,1,49,59,20,4,20,4,
MOT17-11-FRCNN,102,5,20,58,v_to_u,1,24,59,20,5,20,5,
MOT17-11-FRCNN,103,6,20,58,v_to_u,1,632,59,20,6,20,6,
MOT17-11-FRCNN,104,7,20,58,v_to_u,1,215,59,20,7,20,7,
MOT17-11-FRCNN,105,8,20,58,v_to_u,1,229,59,20,8,20,8,
MOT17-11-FRCNN,106,11,20,58,v_to_u,1,88,59,20,11,20,11,
MOT17-11-FRCNN,107,12,20,58,v_to_u,1,200,59,20,12,20,12,
MOT17-11-FRCNN,108,13,20,58,v_to_u,1,94,59,20,13,20,13,
MOT17-11-FRCNN,109,14,20,58,v_to_u,1,40,59,20,14,20,14,
MOT17-11-FRCNN,110,18,20,58,v_to_u,1,73,59,20,18,20,18,
MOT17-11-FRCNN,111,19,20,58,v_to_u,1,129,59,20,19,20,19,
MOT17-11-FRCNN,112,20,21,58,u_to_v,1,842,59,20,21,20,21,
MOT17-11-FRCNN,113,1,5,82,v_to_u,1,654,83,5,1,5,1,
MOT17-11-FRCNN,114,4,5,82,v_to_u,1,25,83,5,4,5,4,
MOT17-11-FRCNN,115,5,6,82,u_to_v,1,608,83,5,6,5,6,
MOT17-11-FRCNN,116,5,7,82,u_to_v,1,191,83,5,7,5,7,
MOT17-11-FRCNN,117,5,8,82,u_to_v,1,205,83,5,8,5,8,
MOT17-11-FRCNN,118,5,11,82,u_to_v,1,64,83,5,11,5,11,
MOT17-11-FRCNN,119,5,12,82,u_to_v,1,176,83,5,12,5,12,
MOT17-11-FRCNN,120,5,13,82,u_to_v,1,70,83,5,13,5,13,
MOT17-11-FRCNN,121,5,14,82,u_to_v,1,16,83,5,14,5,14,
MOT17-11-FRCNN,122,5,18,82,u_to_v,1,49,83,5,18,5,18,
MOT17-11-FRCNN,123,5,19,82,u_to_v,1,105,83,5,19,5,19,
MOT17-11-FRCNN,124,5,21,82,u_to_v,1,818,83,5,21,5,21,
MOT17-11-FRCNN,125,5,22,82,u_to_v,1,105,83,5,22,5,22,
MOT17-11-FRCNN,126,1,24,93,v_to_u,1,643,94,24,1,24,1,
MOT17-11-FRCNN,127,4,24,93,v_to_u,1,14,94,24,4,24,4,
MOT17-11-FRCNN,128,6,24,93,v_to_u,1,597,94,24,6,24,6,
MOT17-11-FRCNN,129,7,24,93,v_to_u,1,180,94,24,7,24,7,
MOT17-11-FRCNN,130,8,24,93,v_to_u,1,194,94,24,8,24,8,
MOT17-11-FRCNN,131,11,24,93,v_to_u,1,53,94,24,11,24,11,
MOT17-11-FRCNN,132,12,24,93,v_to_u,1,165,94,24,12,24,12,
MOT17-11-FRCNN,133,13,24,93,v_to_u,1,59,94,24,13,24,13,
MOT17-11-FRCNN,134,14,24,93,v_to_u,1,5,94,24,14,24,14,
MOT17-11-FRCNN,135,18,24,93,v_to_u,1,38,94,24,18,24,18,
MOT17-11-FRCNN,136,19,24,93,v_to_u,1,94,94,24,19,24,19,
MOT17-11-FRCNN,137,21,24,93,v_to_u,1,807,94,24,21,24,21,
MOT17-11-FRCNN,138,22,24,93,v_to_u,1,94,94,24,22,24,22,
MOT17-11-FRCNN,139,23,24,93,v_to_u,1,159,94,24,23,24,23,
MOT17-11-FRCNN,140,1,14,98,v_to_u,1,638,99,14,1,14,1,
MOT17-11-FRCNN,141,4,14,98,v_to_u,1,9,99,14,4,14,4,
MOT17-11-FRCNN,142,6,14,98,v_to_u,1,592,99,14,6,14,6,
MOT17-11-FRCNN,143,7,14,98,v_to_u,1,175,99,14,7,14,7,
MOT17-11-FRCNN,144,8,14,98,v_to_u,1,189,99,14,8,14,8,
MOT17-11-FRCNN,145,11,14,98,v_to_u,1,48,99,14,11,14,11,
MOT17-11-FRCNN,146,12,14,98,v_to_u,1,160,99,14,12,14,12,
MOT17-11-FRCNN,147,13,14,98,v_to_u,1,54,99,14,13,14,13,
MOT17-11-FRCNN,148,14,18,98,u_to_v,1,33,99,14,18,14,18,
MOT17-11-FRCNN,149,14,19,98,u_to_v,1,89,99,14,19,14,19,
MOT17-11-FRCNN,150,14,21,98,u_to_v,1,802,99,14,21,14,21,
MOT17-11-FRCNN,151,14,22,98,u_to_v,1,89,99,14,22,14,22,
MOT17-11-FRCNN,152,14,23,98,u_to_v,1,154,99,14,23,14,23,
MOT17-11-FRCNN,153,1,4,107,v_to_u,1,629,108,4,1,4,1,
MOT17-11-FRCNN,154,4,6,107,u_to_v,1,583,108,4,6,4,6,
MOT17-11-FRCNN,155,4,7,107,u_to_v,1,166,108,4,7,4,7,
MOT17-11-FRCNN,156,4,8,107,u_to_v,1,180,108,4,8,4,8,
MOT17-11-FRCNN,157,4,11,107,u_to_v,1,39,108,4,11,4,11,
MOT17-11-FRCNN,158,4,12,107,u_to_v,1,151,108,4,12,4,12,
MOT17-11-FRCNN,159,4,13,107,u_to_v,1,45,108,4,13,4,13,
MOT17-11-FRCNN,160,4,18,107,u_to_v,1,24,108,4,18,4,18,
MOT17-11-FRCNN,161,4,19,107,u_to_v,1,80,108,4,19,4,19,
MOT17-11-FRCNN,162,4,21,107,u_to_v,1,793,108,4,21,4,21,
MOT17-11-FRCNN,163,4,22,107,u_to_v,1,80,108,4,22,4,22,
MOT17-11-FRCNN,164,4,23,107,u_to_v,1,145,108,4,23,4,23,
MOT17-11-FRCNN,165,1,25,126,v_to_u,1,610,127,25,1,25,1,
MOT17-11-FRCNN,166,6,25,126,v_to_u,1,564,127,25,6,25,6,
MOT17-11-FRCNN,167,7,25,126,v_to_u,1,147,127,25,7,25,7,
MOT17-11-FRCNN,168,8,25,126,v_to_u,1,161,127,25,8,25,8,
MOT17-11-FRCNN,169,11,25,126,v_to_u,1,20,127,25,11,25,11,
MOT17-11-FRCNN,170,12,25,126,v_to_u,1,132,127,25,12,25,12,
MOT17-11-FRCNN,171,13,25,126,v_to_u,1,26,127,25,13,25,13,
MOT17-11-FRCNN,172,18,25,126,v_to_u,1,5,127,25,18,25,18,
MOT17-11-FRCNN,173,19,25,126,v_to_u,1,61,127,25,19,25,19,
MOT17-11-FRCNN,174,21,25,126,v_to_u,1,774,127,25,21,25,21,
MOT17-11-FRCNN,175,22,25,126,v_to_u,1,61,127,25,22,25,22,
MOT17-11-FRCNN,176,23,25,126,v_to_u,1,126,127,25,23,25,23,
MOT17-11-FRCNN,177,25,26,126,u_to_v,1,36,127,25,26,25,26,
MOT17-11-FRCNN,178,1,18,131,v_to_u,1,605,132,18,1,18,1,
MOT17-11-FRCNN,179,6,18,131,v_to_u,1,559,132,18,6,18,6,
MOT17-11-FRCNN,180,7,18,131,v_to_u,1,142,132,18,7,18,7,
MOT17-11-FRCNN,181,8,18,131,v_to_u,1,156,132,18,8,18,8,
MOT17-11-FRCNN,182,11,18,131,v_to_u,1,15,132,18,11,18,11,
MOT17-11-FRCNN,183,12,18,131,v_to_u,1,127,132,18,12,18,12,
MOT17-11-FRCNN,184,13,18,131,v_to_u,1,21,132,18,13,18,13,
MOT17-11-FRCNN,185,18,19,131,u_to_v,1,56,132,18,19,18,19,
MOT17-11-FRCNN,186,18,21,131,u_to_v,1,769,132,18,21,18,21,
MOT17-11-FRCNN,187,18,22,131,u_to_v,1,56,132,18,22,18,22,
MOT17-11-FRCNN,188,18,23,131,u_to_v,1,121,132,18,23,18,23,
MOT17-11-FRCNN,189,18,26,131,u_to_v,1,31,132,18,26,18,26,
MOT17-11-FRCNN,190,1,11,146,v_to_u,1,590,147,11,1,11,1,
MOT17-11-FRCNN,191,6,11,146,v_to_u,1,544,147,11,6,11,6,
MOT17-11-FRCNN,192,7,11,146,v_to_u,1,127,147,11,7,11,7,
MOT17-11-FRCNN,193,8,11,146,v_to_u,1,141,147,11,8,11,8,
MOT17-11-FRCNN,194,11,12,146,u_to_v,1,112,147,11,12,11,12,
MOT17-11-FRCNN,195,11,13,146,u_to_v,1,6,147,11,13,11,13,
MOT17-11-FRCNN,196,11,19,146,u_to_v,1,41,147,11,19,11,19,
MOT17-11-FRCNN,197,11,21,146,u_to_v,1,754,147,11,21,11,21,
MOT17-11-FRCNN,198,11,22,146,u_to_v,1,41,147,11,22,11,22,
MOT17-11-FRCNN,199,11,23,146,u_to_v,1,106,147,11,23,11,23,
MOT17-11-FRCNN,200,11,26,146,u_to_v,1,16,147,11,26,11,26,
MOT17-11-FRCNN,201,1,13,152,v_to_u,1,584,153,13,1,13,1,
MOT17-11-FRCNN,202,6,13,152,v_to_u,1,538,153,13,6,13,6,
MOT17-11-FRCNN,203,7,13,152,v_to_u,1,121,153,13,7,13,7,
MOT17-11-FRCNN,204,8,13,152,v_to_u,1,135,153,13,8,13,8,
MOT17-11-FRCNN,205,12,13,152,v_to_u,1,106,153,13,12,13,12,
MOT17-11-FRCNN,206,13,19,152,u_to_v,1,35,153,13,19,13,19,
MOT17-11-FRCNN,207,13,21,152,u_to_v,1,748,153,13,21,13,21,
MOT17-11-FRCNN,208,13,22,152,u_to_v,1,35,153,13,22,13,22,
MOT17-11-FRCNN,209,13,23,152,u_to_v,1,100,153,13,23,13,23,
MOT17-11-FRCNN,210,13,26,152,u_to_v,1,10,153,13,26,13,26,
MOT17-11-FRCNN,211,1,26,162,v_to_u,1,574,163,26,1,26,1,
MOT17-11-FRCNN,212,6,26,162,v_to_u,1,528,163,26,6,26,6,
MOT17-11-FRCNN,213,7,26,162,v_to_u,1,111,163,26,7,26,7,
MOT17-11-FRCNN,214,8,26,162,v_to_u,1,125,163,26,8,26,8,
MOT17-11-FRCNN,215,12,26,162,v_to_u,1,96,163,26,12,26,12,
MOT17-11-FRCNN,216,19,26,162,v_to_u,1,25,163,26,19,26,19,
MOT17-11-FRCNN,217,21,26,162,v_to_u,1,738,163,26,21,26,21,
MOT17-11-FRCNN,218,22,26,162,v_to_u,1,25,163,26,22,26,22,
MOT17-11-FRCNN,219,23,26,162,v_to_u,1,90,163,26,23,26,23,
MOT17-11-FRCNN,220,1,19,187,v_to_u,1,549,188,19,1,19,1,
MOT17-11-FRCNN,221,1,22,187,v_to_u,1,549,188,22,1,22,1,
MOT17-11-FRCNN,222,6,19,187,v_to_u,1,503,188,19,6,19,6,
MOT17-11-FRCNN,223,6,22,187,v_to_u,1,503,188,22,6,22,6,
MOT17-11-FRCNN,224,7,19,187,v_to_u,1,86,188,19,7,19,7,
MOT17-11-FRCNN,225,7,22,187,v_to_u,1,86,188,22,7,22,7,
MOT17-11-FRCNN,226,8,19,187,v_to_u,1,100,188,19,8,19,8,
MOT17-11-FRCNN,227,8,22,187,v_to_u,1,100,188,22,8,22,8,
MOT17-11-FRCNN,228,12,19,187,v_to_u,1,71,188,19,12,19,12,
MOT17-11-FRCNN,229,12,22,187,v_to_u,1,71,188,22,12,22,12,
MOT17-11-FRCNN,230,19,21,187,u_to_v,1,713,188,19,21,19,21,
MOT17-11-FRCNN,231,19,23,187,u_to_v,1,65,188,19,23,19,23,
MOT17-11-FRCNN,232,19,27,187,u_to_v,1,38,188,19,27,19,27,
MOT17-11-FRCNN,233,21,22,187,v_to_u,1,713,188,22,21,22,21,
MOT17-11-FRCNN,234,22,23,187,u_to_v,1,65,188,22,23,22,23,
MOT17-11-FRCNN,235,22,27,187,u_to_v,1,38,188,22,27,22,27,
MOT17-11-FRCNN,236,1,27,225,v_to_u,1,511,226,27,1,27,1,
MOT17-11-FRCNN,237,6,27,225,v_to_u,1,465,226,27,6,27,6,
MOT17-11-FRCNN,238,7,27,225,v_to_u,1,48,226,27,7,27,7,
MOT17-11-FRCNN,239,8,27,225,v_to_u,1,62,226,27,8,27,8,
MOT17-11-FRCNN,240,12,27,225,v_to_u,1,33,226,27,12,27,12,
MOT17-11-FRCNN,241,21,27,225,v_to_u,1,675,226,27,21,27,21,
MOT17-11-FRCNN,242,23,27,225,v_to_u,1,27,226,27,23,27,23,
MOT17-11-FRCNN,243,27,28,225,u_to_v,1,104,226,27,28,27,28,
MOT17-11-FRCNN,244,27,29,225,u_to_v,1,87,226,27,29,27,29,
MOT17-11-FRCNN,245,1,23,252,v_to_u,1,484,253,23,1,23,1,
MOT17-11-FRCNN,246,6,23,252,v_to_u,1,438,253,23,6,23,6,
MOT17-11-FRCNN,247,7,23,252,v_to_u,1,21,253,23,7,23,7,
MOT17-11-FRCNN,248,8,23,252,v_to_u,1,35,253,23,8,23,8,
MOT17-11-FRCNN,249,12,23,252,v_to_u,1,6,253,23,12,23,12,
MOT17-11-FRCNN,250,21,23,252,v_to_u,1,648,253,23,21,23,21,
MOT17-11-FRCNN,251,23,28,252,u_to_v,1,77,253,23,28,23,28,
MOT17-11-FRCNN,252,23,29,252,u_to_v,1,60,253,23,29,23,29,
MOT17-11-FRCNN,253,23,30,252,u_to_v,1,29,253,23,30,23,30,
MOT17-11-FRCNN,254,23,31,252,u_to_v,1,232,253,23,31,23,31,
MOT17-11-FRCNN,255,23,32,252,u_to_v,1,93,253,23,32,23,32,
