seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,reject_reason,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,canonical_rank,selected_for_teacher
MOT17-13-FRCNN,34,50,92,u_to_v,34,50,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,34,50,92,v_to_u,50,34,1,,93.0,84,1,1,499,1
MOT17-13-FRCNN,35,50,92,u_to_v,35,50,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,35,50,92,v_to_u,50,35,1,,93.0,50,1,1,500,1
MOT17-13-FRCNN,37,50,92,u_to_v,37,50,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,37,50,92,v_to_u,50,37,1,,93.0,37,1,1,501,1
MOT17-13-FRCNN,38,50,92,u_to_v,38,50,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,38,50,92,v_to_u,50,38,1,,93.0,218,1,1,502,1
MOT17-13-FRCNN,40,50,92,u_to_v,40,50,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,40,50,92,v_to_u,50,40,1,,93.0,140,1,1,503,1
MOT17-13-FRCNN,41,50,92,u_to_v,41,50,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,41,50,92,v_to_u,50,41,1,,93.0,18,1,1,504,1
MOT17-13-FRCNN,42,50,92,u_to_v,42,50,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,42,50,92,v_to_u,50,42,1,,93.0,39,1,1,505,1
MOT17-13-FRCNN,43,50,92,u_to_v,43,50,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,43,50,92,v_to_u,50,43,1,,93.0,139,1,1,506,1
MOT17-13-FRCNN,47,50,92,u_to_v,47,50,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,47,50,92,v_to_u,50,47,1,,93.0,40,1,1,507,1
MOT17-13-FRCNN,48,50,92,u_to_v,48,50,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,48,50,92,v_to_u,50,48,1,,93.0,61,1,1,508,1
MOT17-13-FRCNN,4,42,107,u_to_v,4,42,1,,131.0,24,41,41,509,1
MOT17-13-FRCNN,4,42,107,v_to_u,42,4,1,,108.0,18,41,41,510,1
MOT17-13-FRCNN,4,54,107,u_to_v,4,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,4,54,107,v_to_u,54,4,1,,108.0,18,1,1,511,1
MOT17-13-FRCNN,6,54,107,u_to_v,6,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,6,54,107,v_to_u,54,6,1,,108.0,136,1,1,512,1
MOT17-13-FRCNN,7,42,107,u_to_v,7,42,1,,131.0,24,41,41,513,1
MOT17-13-FRCNN,7,42,107,v_to_u,42,7,1,,108.0,12,41,41,514,1
MOT17-13-FRCNN,7,54,107,u_to_v,7,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,7,54,107,v_to_u,54,7,1,,108.0,12,1,1,515,1
MOT17-13-FRCNN,8,54,107,u_to_v,8,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,8,54,107,v_to_u,54,8,1,,108.0,39,1,1,516,1
MOT17-13-FRCNN,9,54,107,u_to_v,9,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,9,54,107,v_to_u,54,9,1,,108.0,187,1,1,517,1
MOT17-13-FRCNN,12,54,107,u_to_v,12,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,12,54,107,v_to_u,54,12,1,,108.0,270,1,1,518,1
MOT17-13-FRCNN,13,54,107,u_to_v,13,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,13,54,107,v_to_u,54,13,1,,108.0,293,1,1,519,1
MOT17-13-FRCNN,14,54,107,u_to_v,14,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,14,54,107,v_to_u,54,14,1,,108.0,48,1,1,520,1
MOT17-13-FRCNN,15,54,107,u_to_v,15,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,15,54,107,v_to_u,54,15,1,,108.0,115,1,1,521,1
MOT17-13-FRCNN,16,54,107,u_to_v,16,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,16,54,107,v_to_u,54,16,1,,108.0,31,1,1,522,1
MOT17-13-FRCNN,17,54,107,u_to_v,17,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,17,54,107,v_to_u,54,17,1,,108.0,49,1,1,523,1
MOT17-13-FRCNN,18,54,107,u_to_v,18,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,18,54,107,v_to_u,54,18,1,,108.0,261,1,1,524,1
MOT17-13-FRCNN,20,54,107,u_to_v,20,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,20,54,107,v_to_u,54,20,1,,108.0,25,1,1,525,1
MOT17-13-FRCNN,21,54,107,u_to_v,21,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,21,54,107,v_to_u,54,21,1,,108.0,37,1,1,526,1
MOT17-13-FRCNN,24,54,107,u_to_v,24,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,24,54,107,v_to_u,54,24,1,,108.0,77,1,1,527,1
MOT17-13-FRCNN,27,54,107,u_to_v,27,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,27,54,107,v_to_u,54,27,1,,108.0,181,1,1,528,1
MOT17-13-FRCNN,30,54,107,u_to_v,30,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,30,54,107,v_to_u,54,30,1,,108.0,28,1,1,529,1
MOT17-13-FRCNN,32,54,107,u_to_v,32,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,32,54,107,v_to_u,54,32,1,,108.0,37,1,1,530,1
MOT17-13-FRCNN,34,54,107,u_to_v,34,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,34,54,107,v_to_u,54,34,1,,108.0,69,1,1,531,1
MOT17-13-FRCNN,35,54,107,u_to_v,35,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,35,54,107,v_to_u,54,35,1,,108.0,35,1,1,532,1
MOT17-13-FRCNN,37,42,107,u_to_v,37,42,1,,131.0,24,41,41,533,1
MOT17-13-FRCNN,37,42,107,v_to_u,42,37,1,,108.0,22,41,41,534,1
MOT17-13-FRCNN,37,54,107,u_to_v,37,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,37,54,107,v_to_u,54,37,1,,108.0,22,1,1,535,1
MOT17-13-FRCNN,38,54,107,u_to_v,38,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,38,54,107,v_to_u,54,38,1,,108.0,203,1,1,536,1
MOT17-13-FRCNN,40,54,107,u_to_v,40,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,40,54,107,v_to_u,54,40,1,,108.0,125,1,1,537,1
MOT17-13-FRCNN,41,42,107,u_to_v,41,42,1,,131.0,24,41,41,538,1
MOT17-13-FRCNN,41,42,107,v_to_u,42,41,1,,108.0,3,41,41,539,1
MOT17-13-FRCNN,41,54,107,u_to_v,41,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,41,54,107,v_to_u,54,41,1,,108.0,3,1,1,540,1
MOT17-13-FRCNN,42,54,107,u_to_v,42,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,42,54,107,v_to_u,54,42,1,,131.0,24,1,1,541,1
MOT17-13-FRCNN,43,54,107,u_to_v,43,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,43,54,107,v_to_u,54,43,1,,108.0,124,1,1,542,1
MOT17-13-FRCNN,47,54,107,u_to_v,47,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,47,54,107,v_to_u,54,47,1,,108.0,25,1,1,543,1
MOT17-13-FRCNN,48,54,107,u_to_v,48,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,48,54,107,v_to_u,54,48,1,,108.0,46,1,1,544,1
MOT17-13-FRCNN,51,54,107,u_to_v,51,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,51,54,107,v_to_u,54,51,1,,108.0,120,1,1,545,1
MOT17-13-FRCNN,52,54,107,u_to_v,52,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,52,54,107,v_to_u,54,52,1,,108.0,128,1,1,546,1
MOT17-13-FRCNN,53,54,107,u_to_v,53,54,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,53,54,107,v_to_u,54,53,1,,108.0,233,1,1,547,1
MOT17-13-FRCNN,4,41,110,u_to_v,4,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,4,41,110,v_to_u,41,4,1,,111.0,15,45,45,548,1
MOT17-13-FRCNN,6,41,110,u_to_v,6,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,6,41,110,v_to_u,41,6,1,,111.0,133,45,45,549,1
MOT17-13-FRCNN,7,41,110,u_to_v,7,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,7,41,110,v_to_u,41,7,1,,111.0,9,45,45,550,1
MOT17-13-FRCNN,8,41,110,u_to_v,8,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,8,41,110,v_to_u,41,8,1,,111.0,36,45,45,551,1
MOT17-13-FRCNN,9,41,110,u_to_v,9,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,9,41,110,v_to_u,41,9,1,,111.0,184,45,45,552,1
MOT17-13-FRCNN,12,41,110,u_to_v,12,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,12,41,110,v_to_u,41,12,1,,111.0,267,45,45,553,1
MOT17-13-FRCNN,13,41,110,u_to_v,13,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,13,41,110,v_to_u,41,13,1,,111.0,290,45,45,554,1
MOT17-13-FRCNN,14,41,110,u_to_v,14,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,14,41,110,v_to_u,41,14,1,,111.0,45,45,45,555,1
MOT17-13-FRCNN,15,41,110,u_to_v,15,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,15,41,110,v_to_u,41,15,1,,111.0,112,45,45,556,1
MOT17-13-FRCNN,16,41,110,u_to_v,16,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,16,41,110,v_to_u,41,16,1,,111.0,28,45,45,557,1
MOT17-13-FRCNN,17,41,110,u_to_v,17,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,17,41,110,v_to_u,41,17,1,,111.0,46,45,45,558,1
MOT17-13-FRCNN,18,41,110,u_to_v,18,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,18,41,110,v_to_u,41,18,1,,111.0,258,45,45,559,1
MOT17-13-FRCNN,20,41,110,u_to_v,20,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,20,41,110,v_to_u,41,20,1,,111.0,22,45,45,560,1
MOT17-13-FRCNN,21,41,110,u_to_v,21,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,21,41,110,v_to_u,41,21,1,,111.0,34,45,45,561,1
MOT17-13-FRCNN,24,41,110,u_to_v,24,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,24,41,110,v_to_u,41,24,1,,111.0,74,45,45,562,1
MOT17-13-FRCNN,27,41,110,u_to_v,27,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,27,41,110,v_to_u,41,27,1,,111.0,178,45,45,563,1
MOT17-13-FRCNN,30,41,110,u_to_v,30,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,30,41,110,v_to_u,41,30,1,,111.0,25,45,45,564,1
MOT17-13-FRCNN,32,41,110,u_to_v,32,41,0,no_post_boundary_handoff_frame,,0,35,35,0,0
MOT17-13-FRCNN,32,41,110,v_to_u,41,32,1,,111.0,34,35,35,565,1
MOT17-13-FRCNN,34,41,110,u_to_v,34,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,34,41,110,v_to_u,41,34,1,,111.0,66,45,45,566,1
MOT17-13-FRCNN,35,41,110,u_to_v,35,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,35,41,110,v_to_u,41,35,1,,111.0,32,45,45,567,1
MOT17-13-FRCNN,37,41,110,u_to_v,37,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,37,41,110,v_to_u,41,37,1,,111.0,19,45,45,568,1
MOT17-13-FRCNN,38,41,110,u_to_v,38,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,38,41,110,v_to_u,41,38,1,,111.0,200,45,45,569,1
MOT17-13-FRCNN,40,41,110,u_to_v,40,41,0,no_post_boundary_handoff_frame,,0,45,45,0,0
MOT17-13-FRCNN,40,41,110,v_to_u,41,40,1,,111.0,122,45,45,570,1
MOT17-13-FRCNN,41,43,110,u_to_v,41,43,1,,111.0,121,44,44,571,1
MOT17-13-FRCNN,41,43,110,v_to_u,43,41,0,no_post_boundary_handoff_frame,,0,44,44,0,0
MOT17-13-FRCNN,41,47,110,u_to_v,41,47,1,,111.0,22,34,34,572,1
MOT17-13-FRCNN,41,47,110,v_to_u,47,41,0,no_post_boundary_handoff_frame,,0,34,34,0,0
MOT17-13-FRCNN,41,48,110,u_to_v,41,48,1,,111.0,43,33,33,573,1
MOT17-13-FRCNN,41,48,110,v_to_u,48,41,0,no_post_boundary_handoff_frame,,0,33,33,0,0
MOT17-13-FRCNN,41,51,110,u_to_v,41,51,1,,111.0,117,11,11,574,1
MOT17-13-FRCNN,41,51,110,v_to_u,51,41,0,no_post_boundary_handoff_frame,,0,11,11,0,0
MOT17-13-FRCNN,41,52,110,u_to_v,41,52,1,,111.0,125,8,8,575,1
MOT17-13-FRCNN,41,52,110,v_to_u,52,41,0,no_post_boundary_handoff_frame,,0,8,8,0,0
MOT17-13-FRCNN,41,53,110,u_to_v,41,53,1,,111.0,230,5,5,576,1
MOT17-13-FRCNN,41,53,110,v_to_u,53,41,0,no_post_boundary_handoff_frame,,0,5,5,0,0
MOT17-13-FRCNN,4,51,113,u_to_v,4,51,1,,133.0,114,14,14,577,1
MOT17-13-FRCNN,4,51,113,v_to_u,51,4,1,,114.0,12,14,14,578,1
MOT17-13-FRCNN,7,51,113,u_to_v,7,51,1,,133.0,114,14,14,579,1
MOT17-13-FRCNN,7,51,113,v_to_u,51,7,1,,114.0,6,14,14,580,1
MOT17-13-FRCNN,20,51,113,u_to_v,20,51,1,,133.0,114,14,14,581,1
MOT17-13-FRCNN,20,51,113,v_to_u,51,20,1,,114.0,19,14,14,582,1
MOT17-13-FRCNN,37,51,113,u_to_v,37,51,1,,133.0,114,14,14,583,1
MOT17-13-FRCNN,37,51,113,v_to_u,51,37,1,,114.0,16,14,14,584,1
MOT17-13-FRCNN,47,51,113,u_to_v,47,51,1,,133.0,114,14,14,585,1
MOT17-13-FRCNN,47,51,113,v_to_u,51,47,1,,114.0,19,14,14,586,1
MOT17-13-FRCNN,4,7,119,u_to_v,4,7,0,no_post_boundary_handoff_frame,,0,119,119,0,0
MOT17-13-FRCNN,4,7,119,v_to_u,7,4,1,,120.0,6,119,119,587,1
MOT17-13-FRCNN,6,7,119,u_to_v,6,7,0,no_post_boundary_handoff_frame,,0,119,119,0,0
MOT17-13-FRCNN,6,7,119,v_to_u,7,6,1,,120.0,124,119,119,588,1
MOT17-13-FRCNN,7,8,119,u_to_v,7,8,1,,120.0,27,119,119,589,1
MOT17-13-FRCNN,7,8,119,v_to_u,8,7,0,no_post_boundary_handoff_frame,,0,119,119,0,0
MOT17-13-FRCNN,7,9,119,u_to_v,7,9,1,,120.0,175,119,119,590,1
MOT17-13-FRCNN,7,9,119,v_to_u,9,7,0,no_post_boundary_handoff_frame,,0,119,119,0,0
MOT17-13-FRCNN,7,12,119,u_to_v,7,12,1,,120.0,258,119,119,591,1
MOT17-13-FRCNN,7,12,119,v_to_u,12,7,0,no_post_boundary_handoff_frame,,0,119,119,0,0
MOT17-13-FRCNN,7,13,119,u_to_v,7,13,1,,120.0,281,119,119,592,1
MOT17-13-FRCNN,7,13,119,v_to_u,13,7,0,no_post_boundary_handoff_frame,,0,119,119,0,0
MOT17-13-FRCNN,7,14,119,u_to_v,7,14,1,,120.0,36,119,119,593,1
MOT17-13-FRCNN,7,14,119,v_to_u,14,7,0,no_post_boundary_handoff_frame,,0,119,119,0,0
MOT17-13-FRCNN,7,15,119,u_to_v,7,15,1,,120.0,103,119,119,594,1
MOT17-13-FRCNN,7,15,119,v_to_u,15,7,0,no_post_boundary_handoff_frame,,0,119,119,0,0
MOT17-13-FRCNN,7,16,119,u_to_v,7,16,1,,120.0,19,119,119,595,1
MOT17-13-FRCNN,7,16,119,v_to_u,16,7,0,no_post_boundary_handoff_frame,,0,119,119,0,0
MOT17-13-FRCNN,7,17,119,u_to_v,7,17,1,,120.0,37,119,119,596,1
MOT17-13-FRCNN,7,17,119,v_to_u,17,7,0,no_post_boundary_handoff_frame,,0,119,119,0,0
MOT17-13-FRCNN,7,18,119,u_to_v,7,18,1,,120.0,249,119,119,597,1
MOT17-13-FRCNN,7,18,119,v_to_u,18,7,0,no_post_boundary_handoff_frame,,0,119,119,0,0
MOT17-13-FRCNN,7,20,119,u_to_v,7,20,1,,120.0,13,119,119,598,1
MOT17-13-FRCNN,7,20,119,v_to_u,20,7,0,no_post_boundary_handoff_frame,,0,119,119,0,0
MOT17-13-FRCNN,7,21,119,u_to_v,7,21,1,,120.0,25,119,119,599,1
MOT17-13-FRCNN,7,21,119,v_to_u,21,7,0,no_post_boundary_handoff_frame,,0,119,119,0,0
MOT17-13-FRCNN,7,24,119,u_to_v,7,24,1,,120.0,65,105,105,600,1
MOT17-13-FRCNN,7,24,119,v_to_u,24,7,0,no_post_boundary_handoff_frame,,0,105,105,0,0
MOT17-13-FRCNN,7,27,119,u_to_v,7,27,1,,120.0,169,97,97,601,1
MOT17-13-FRCNN,7,27,119,v_to_u,27,7,0,no_post_boundary_handoff_frame,,0,97,97,0,0
MOT17-13-FRCNN,7,30,119,u_to_v,7,30,1,,120.0,16,85,85,602,1
MOT17-13-FRCNN,7,30,119,v_to_u,30,7,0,no_post_boundary_handoff_frame,,0,85,85,0,0
MOT17-13-FRCNN,7,32,119,u_to_v,7,32,1,,120.0,25,54,78,603,1
MOT17-13-FRCNN,7,32,119,v_to_u,32,7,0,no_post_boundary_handoff_frame,,0,54,78,0,0
MOT17-13-FRCNN,7,34,119,u_to_v,7,34,1,,120.0,57,74,74,604,1
MOT17-13-FRCNN,7,34,119,v_to_u,34,7,0,no_post_boundary_handoff_frame,,0,74,74,0,0
MOT17-13-FRCNN,7,35,119,u_to_v,7,35,1,,120.0,23,73,73,605,1
MOT17-13-FRCNN,7,35,119,v_to_u,35,7,0,no_post_boundary_handoff_frame,,0,73,73,0,0
MOT17-13-FRCNN,7,37,119,u_to_v,7,37,1,,120.0,10,66,66,606,1
MOT17-13-FRCNN,7,37,119,v_to_u,37,7,0,no_post_boundary_handoff_frame,,0,66,66,0,0
MOT17-13-FRCNN,7,38,119,u_to_v,7,38,1,,120.0,191,64,64,607,1
MOT17-13-FRCNN,7,38,119,v_to_u,38,7,0,no_post_boundary_handoff_frame,,0,64,64,0,0
MOT17-13-FRCNN,7,40,119,u_to_v,7,40,1,,120.0,113,58,58,608,1
MOT17-13-FRCNN,7,40,119,v_to_u,40,7,0,no_post_boundary_handoff_frame,,0,58,58,0,0
MOT17-13-FRCNN,7,43,119,u_to_v,7,43,1,,120.0,112,53,53,609,1
MOT17-13-FRCNN,7,43,119,v_to_u,43,7,0,no_post_boundary_handoff_frame,,0,53,53,0,0
MOT17-13-FRCNN,7,47,119,u_to_v,7,47,1,,120.0,13,43,43,610,1
MOT17-13-FRCNN,7,47,119,v_to_u,47,7,0,no_post_boundary_handoff_frame,,0,43,43,0,0
MOT17-13-FRCNN,7,48,119,u_to_v,7,48,1,,120.0,34,42,42,611,1
MOT17-13-FRCNN,7,48,119,v_to_u,48,7,0,no_post_boundary_handoff_frame,,0,42,42,0,0
MOT17-13-FRCNN,7,52,119,u_to_v,7,52,1,,120.0,116,17,17,612,1
MOT17-13-FRCNN,7,52,119,v_to_u,52,7,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-13-FRCNN,7,53,119,u_to_v,7,53,1,,120.0,221,14,14,613,1
MOT17-13-FRCNN,7,53,119,v_to_u,53,7,0,no_post_boundary_handoff_frame,,0,14,14,0,0
MOT17-13-FRCNN,7,55,119,u_to_v,7,55,1,,120.0,66,5,5,614,1
MOT17-13-FRCNN,7,55,119,v_to_u,55,7,0,no_post_boundary_handoff_frame,,0,5,5,0,0
MOT17-13-FRCNN,7,56,119,u_to_v,7,56,1,,120.0,43,3,3,615,1
MOT17-13-FRCNN,7,56,119,v_to_u,56,7,0,no_post_boundary_handoff_frame,,0,3,3,0,0
MOT17-13-FRCNN,4,57,122,u_to_v,4,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,4,57,122,v_to_u,57,4,1,,123.0,3,1,1,616,1
MOT17-13-FRCNN,4,58,122,u_to_v,4,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,4,58,122,v_to_u,58,4,1,,123.0,3,1,1,617,1
MOT17-13-FRCNN,6,57,122,u_to_v,6,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,6,57,122,v_to_u,57,6,1,,123.0,121,1,1,618,1
MOT17-13-FRCNN,6,58,122,u_to_v,6,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,6,58,122,v_to_u,58,6,1,,123.0,121,1,1,619,1
MOT17-13-FRCNN,8,57,122,u_to_v,8,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,8,57,122,v_to_u,57,8,1,,123.0,24,1,1,620,1
MOT17-13-FRCNN,8,58,122,u_to_v,8,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,8,58,122,v_to_u,58,8,1,,123.0,24,1,1,621,1
MOT17-13-FRCNN,9,57,122,u_to_v,9,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,9,57,122,v_to_u,57,9,1,,123.0,172,1,1,622,1
MOT17-13-FRCNN,9,58,122,u_to_v,9,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,9,58,122,v_to_u,58,9,1,,123.0,172,1,1,623,1
MOT17-13-FRCNN,12,57,122,u_to_v,12,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,12,57,122,v_to_u,57,12,1,,123.0,255,1,1,624,1
MOT17-13-FRCNN,12,58,122,u_to_v,12,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,12,58,122,v_to_u,58,12,1,,123.0,255,1,1,625,1
MOT17-13-FRCNN,13,57,122,u_to_v,13,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,13,57,122,v_to_u,57,13,1,,123.0,278,1,1,626,1
MOT17-13-FRCNN,13,58,122,u_to_v,13,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,13,58,122,v_to_u,58,13,1,,123.0,278,1,1,627,1
MOT17-13-FRCNN,14,57,122,u_to_v,14,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,14,57,122,v_to_u,57,14,1,,123.0,33,1,1,628,1
MOT17-13-FRCNN,14,58,122,u_to_v,14,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,14,58,122,v_to_u,58,14,1,,123.0,33,1,1,629,1
MOT17-13-FRCNN,15,57,122,u_to_v,15,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,15,57,122,v_to_u,57,15,1,,123.0,100,1,1,630,1
MOT17-13-FRCNN,15,58,122,u_to_v,15,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,15,58,122,v_to_u,58,15,1,,123.0,100,1,1,631,1
MOT17-13-FRCNN,16,57,122,u_to_v,16,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,16,57,122,v_to_u,57,16,1,,123.0,16,1,1,632,1
MOT17-13-FRCNN,16,58,122,u_to_v,16,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,16,58,122,v_to_u,58,16,1,,123.0,16,1,1,633,1
MOT17-13-FRCNN,17,57,122,u_to_v,17,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,17,57,122,v_to_u,57,17,1,,123.0,34,1,1,634,1
MOT17-13-FRCNN,17,58,122,u_to_v,17,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,17,58,122,v_to_u,58,17,1,,123.0,34,1,1,635,1
MOT17-13-FRCNN,18,57,122,u_to_v,18,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,18,57,122,v_to_u,57,18,1,,123.0,246,1,1,636,1
MOT17-13-FRCNN,18,58,122,u_to_v,18,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,18,58,122,v_to_u,58,18,1,,123.0,246,1,1,637,1
MOT17-13-FRCNN,20,57,122,u_to_v,20,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,20,57,122,v_to_u,57,20,1,,123.0,10,1,1,638,1
MOT17-13-FRCNN,20,58,122,u_to_v,20,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,20,58,122,v_to_u,58,20,1,,123.0,10,1,1,639,1
MOT17-13-FRCNN,21,57,122,u_to_v,21,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,21,57,122,v_to_u,57,21,1,,123.0,22,1,1,640,1
MOT17-13-FRCNN,21,58,122,u_to_v,21,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,21,58,122,v_to_u,58,21,1,,123.0,22,1,1,641,1
MOT17-13-FRCNN,24,57,122,u_to_v,24,57,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-13-FRCNN,24,57,122,v_to_u,57,24,1,,123.0,62,1,1,642,1
MOT17-13-FRCNN,24,58,122,u_to_v,24,58,0,no_post_boundary_handoff_frame,,0,1,1,0,0
