seq,canonical_rank,u,v,boundary_frame,transaction_type,temporal_block,full_idtp_delta_norm,receiver_split_label,same_identity_merge_label,receiver_split_score,same_identity_merge_score,receiver_split_rank,same_identity_merge_rank,outer_sequence,base_member,rescue_member
MOT17-04-FRCNN,1325,11,70,701,u_to_v,2,-0.175724637681,0,0,0.0,0.019394543656,436,8,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1327,11,72,701,u_to_v,2,-0.32955618508,0,0,0.0,0.015534880024,438,47,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1334,13,60,706,v_to_u,3,-0.255762081784,0,0,0.0,0.0,218,118,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1355,58,60,706,v_to_u,3,-0.017830609212,0,0,0.0,0.003888342913,239,115,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1366,60,70,706,u_to_v,3,-0.26582278481,0,0,0.0,0.003900167776,250,110,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1368,60,72,706,u_to_v,3,-0.483483483483,0,0,0.0,0.582742875132,252,5,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1369,60,73,706,u_to_v,3,-0.465838509317,0,0,0.003498401752,0.641400620818,199,4,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1391,43,58,719,v_to_u,3,-0.028028933092,0,0,0.0,0.0,274,170,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1405,58,68,719,u_to_v,3,-0.40763546798,0,0,0.0,0.0,288,182,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1407,58,70,719,u_to_v,3,-0.221662468514,0,0,0.0,0.0,290,184,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1410,58,73,719,u_to_v,3,-0.455295735901,0,0,0.002565554655,0.679428374388,201,3,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1414,6,71,750,v_to_u,3,-0.25974025974,0,0,0.002055822968,0.0,204,188,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1432,43,71,750,v_to_u,3,0.0,0,0,0.00357336892,0.0,198,206,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1448,70,71,750,v_to_u,3,-0.190019193858,0,0,0.0,0.0,304,222,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1449,71,72,750,u_to_v,3,-0.36974789916,0,0,0.0,0.015504647861,305,98,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1450,71,73,750,u_to_v,3,-0.339207048458,0,0,0.0,0.069325042369,306,7,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1455,6,43,765,v_to_u,3,-0.160292463442,0,0,0.0,0.046616183284,310,9,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1473,43,44,765,u_to_v,3,-0.166959578207,0,0,0.0,0.042716447303,328,10,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1488,43,70,765,u_to_v,3,-0.113636363636,0,0,0.0,0.034949640157,343,26,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1490,43,73,765,u_to_v,3,-0.264623955432,0,0,0.0,0.031051868994,345,60,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1491,43,74,765,u_to_v,3,-0.276162790698,0,0,0.0,0.683621239595,346,2,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1492,43,75,765,u_to_v,3,0.027486910995,0,1,0.0,0.845288365245,347,1,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1496,6,75,786,v_to_u,3,-0.243093922652,0,0,0.008745345491,0.0,155,227,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1525,66,75,786,v_to_u,3,-0.472271914132,0,0,0.005176822507,0.0,183,255,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1529,70,75,786,v_to_u,3,0.013274336283,0,0,0.004785607462,0.0,187,259,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1553,38,85,863,v_to_u,3,-0.030646992054,0,0,0.300994924195,0.0,41,282,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1563,62,85,863,v_to_u,3,-0.339382940109,0,0,0.745261226082,0.0,15,292,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1564,63,85,863,v_to_u,3,-0.339382940109,0,0,0.739155592684,0.0,16,293,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1565,64,85,863,v_to_u,3,-0.354838709677,0,0,0.770126046238,0.0,14,294,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1566,65,85,863,v_to_u,3,-0.268656716418,0,0,0.887475665017,0.0,2,295,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1567,66,85,863,v_to_u,3,-0.357552581262,0,0,0.865005202619,0.0,5,296,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1570,69,85,863,v_to_u,3,-0.395989974937,0,0,0.828929132215,0.0,8,299,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1571,70,85,863,v_to_u,3,0.286057692308,1,0,0.902226100458,0.0,1,300,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1572,72,85,863,v_to_u,3,-0.495956873315,0,0,0.805051791195,0.0,11,301,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1573,73,85,863,v_to_u,3,-0.464183381089,0,0,0.811749859697,0.0,9,302,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1574,74,85,863,v_to_u,3,-0.384868421053,0,0,0.876782760693,0.0,4,303,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1575,76,85,863,v_to_u,3,-0.347517730496,0,0,0.886581364741,0.0,3,304,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1576,77,85,863,v_to_u,3,-0.334519572954,0,0,0.799232289376,0.0,12,305,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1577,78,85,863,v_to_u,3,-0.242914979757,0,0,0.829820758005,0.0,7,306,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1578,79,85,863,v_to_u,3,-0.142201834862,0,0,0.852161372174,0.0,6,307,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1579,80,85,863,v_to_u,3,-0.113744075829,0,0,0.534050209317,0.0,20,308,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1581,82,85,863,v_to_u,3,-0.083333333333,0,0,0.808800607492,0.0,10,310,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1619,38,70,898,u_to_v,3,0.0,0,0,0.0,0.027215511592,383,67,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1671,76,86,938,v_to_u,3,-0.345276872964,0,0,0.023431664457,0.072291780959,116,6,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1682,3,88,977,v_to_u,3,-0.069523809524,0,0,0.380749771096,0.0,33,359,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1685,12,88,977,v_to_u,3,-0.069523809524,0,0,0.19948866584,0.02235082942,65,87,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1687,14,88,977,v_to_u,3,-0.069523809524,0,0,0.271182027972,0.014586184503,53,101,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1691,18,88,977,v_to_u,3,-0.069523809524,0,0,0.275685054491,0.054357151051,49,8,MOT17-04-FRCNN,0,1
MOT17-04-FRCNN,1701,51,88,977,v_to_u,3,-0.08924205379,0,0,0.489539447378,0.0,23,374,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1706,61,88,977,v_to_u,3,-0.114599686028,0,0,0.552511521068,0.0,19,378,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1707,62,88,977,v_to_u,3,-0.132486388385,0,0,0.178446118975,0.0,66,379,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1708,63,88,977,v_to_u,3,-0.132486388385,0,0,0.16844970252,0.0,71,380,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1709,64,88,977,v_to_u,3,-0.138519924099,0,0,0.154412981712,0.0,83,381,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1710,65,88,977,v_to_u,3,-0.025586353945,0,0,0.078740799768,0.0,98,382,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1711,66,88,977,v_to_u,3,-0.139579349904,0,0,0.290246194733,0.0,45,383,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1714,69,88,977,v_to_u,3,-0.110275689223,0,0,0.37618827073,0.0,35,386,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1717,73,88,977,v_to_u,3,-0.209169054441,0,0,0.435149931233,0.0,28,389,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1735,13,65,991,v_to_u,3,-0.038841342989,0,0,0.0,0.015527881382,402,95,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1750,51,65,991,v_to_u,3,-0.045843045843,0,0,0.0,0.0,417,419,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1756,62,65,991,v_to_u,3,-0.057843137255,0,0,0.0,0.0,423,425,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1757,63,65,991,v_to_u,3,-0.057843137255,0,0,0.0,0.0,424,426,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1758,64,65,991,v_to_u,3,-0.059236947791,0,0,0.0,0.0,425,427,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1759,65,66,991,u_to_v,3,-0.059475806452,0,0,0.0,0.0,426,428,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1762,65,69,991,u_to_v,3,-0.034562211982,0,0,0.0,0.0,429,431,MOT17-04-FRCNN,1,0
MOT17-04-FRCNN,1775,65,84,991,u_to_v,3,-0.089393939394,0,0,0.0,0.0,442,443,MOT17-04-FRCNN,1,0
MOT17-05-FRCNN,2,2,8,6,v_to_u,0,-0.015748031496,0,0,0.765015211272,0.0,10,94,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,7,7,8,6,v_to_u,0,-0.105263157895,0,0,0.583601839054,0.0,43,98,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,10,2,9,7,v_to_u,0,-0.018372703412,0,0,0.771848652825,0.0,7,100,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,11,2,10,7,v_to_u,0,-0.020942408377,0,0,0.768481320661,0.00387503843,8,81,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,25,4,11,8,v_to_u,0,-0.12,0,0,0.560153442124,0.0,51,114,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,30,1,13,9,v_to_u,0,-0.038167938931,0,0,0.767092028262,0.00387503843,9,82,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,32,2,13,9,v_to_u,0,-0.026178010471,0,0,0.711214454819,0.0,18,120,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,71,3,4,15,u_to_v,0,-0.421875,0,0,0.033278757637,0.172756484315,236,9,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,77,4,19,15,v_to_u,0,-0.274509803922,0,0,0.473388759408,0.0,76,155,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,81,15,19,15,v_to_u,0,-0.090909090909,0,0,0.182785482071,0.0,151,159,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,82,18,19,15,v_to_u,0,-0.006644518272,0,0,0.788134804239,0.003904842064,6,59,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,85,4,20,17,v_to_u,0,-0.3,0,0,0.473576071744,0.0,75,162,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,89,15,20,17,v_to_u,0,-0.1875,0,0,0.274178387006,0.0,121,166,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,90,18,20,17,v_to_u,0,-0.01,0,0,0.788357438263,0.0,5,167,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,93,4,22,19,v_to_u,0,-0.352941176471,0,0,0.570662558603,0.0,45,168,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,97,15,22,19,v_to_u,0,-0.181818181818,0,0,0.359060882987,0.0,105,172,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,98,18,22,19,v_to_u,0,-0.019933554817,0,0,0.799783704536,0.0,3,173,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,119,6,24,41,v_to_u,0,0.118181818182,0,0,0.08042411105,0.089953693296,203,17,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,125,4,5,43,v_to_u,0,-0.102272727273,0,0,0.0,0.019128230245,294,37,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,134,4,6,61,u_to_v,0,0.324427480916,0,0,0.003626785783,0.022254053125,269,33,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,141,15,25,61,u_to_v,0,-0.155555555556,0,0,0.000324677116,0.681157776247,286,1,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,146,23,26,70,v_to_u,0,-0.275,0,0,0.087183905456,0.026291531213,196,27,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,148,26,27,70,u_to_v,0,-0.48275862069,0,0,0.141836781641,0.420118325548,165,4,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,155,23,27,84,u_to_v,0,-0.019607843137,0,0,0.000432310154,0.069916103793,282,18,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,163,27,29,85,u_to_v,0,-0.16,0,0,0.025398505482,0.204943359786,247,8,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,202,25,28,165,u_to_v,0,-0.071729957806,0,0,0.0,0.0,330,241,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,213,28,36,205,u_to_v,0,0.0,0,0,0.000432310154,0.225387283969,283,6,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,226,34,35,215,u_to_v,0,-0.132978723404,0,0,0.0,0.003891080097,346,69,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,229,6,37,229,v_to_u,0,-0.027649769585,0,0,0.368343436782,0.0,104,261,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,230,18,37,229,v_to_u,0,-0.085245901639,0,0,0.108151639587,0.00390118024,182,63,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,231,30,37,229,v_to_u,0,-0.062111801242,0,0,0.405387907584,0.0,97,262,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,240,6,35,236,u_to_v,0,-0.012383900929,0,0,0.0,0.0,351,270,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,241,6,38,236,u_to_v,0,-0.04347826087,0,0,0.000432310154,0.656251185309,284,2,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,243,18,39,236,v_to_u,0,-0.049833887043,0,0,0.656415709383,0.0,33,272,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,250,18,42,241,v_to_u,0,-0.042763157895,0,0,0.168621559917,0.0,155,279,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,251,30,42,241,v_to_u,0,0.0,0,0,0.397942146104,0.0,98,280,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,252,35,42,241,v_to_u,0,0.0,0,0,0.442158770233,0.0,84,281,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,265,18,40,243,v_to_u,0,-0.03606557377,0,0,0.291515329372,0.003898650292,117,66,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,266,18,41,243,v_to_u,0,-0.036184210526,0,0,0.25527610788,0.003902446446,127,61,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,270,35,38,243,u_to_v,0,-0.023255813953,0,0,0.001152833816,0.023291324509,279,30,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,283,41,43,243,u_to_v,0,-0.388888888889,0,0,0.145248089838,0.254285519671,162,5,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,286,41,46,243,u_to_v,0,-0.111111111111,0,0,0.130590176964,0.422087188335,168,3,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,300,30,45,248,v_to_u,0,0.0,0,0,0.267208751201,0.0,123,315,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,305,1,51,251,v_to_u,0,-0.038167938931,0,0,0.299379676388,0.0,116,320,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,307,18,51,251,v_to_u,0,0.0,0,0,0.893838796754,0.0,1,322,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,308,30,51,251,v_to_u,0,0.006369426752,0,0,0.791500299597,0.0,4,323,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,314,49,51,251,v_to_u,0,0.2,0,0,0.205535751603,0.0,143,329,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,316,1,44,255,v_to_u,0,-0.022641509434,0,0,0.346512604515,0.0,109,331,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,317,1,48,255,v_to_u,0,-0.022471910112,0,0,0.279790850739,0.0,119,332,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,318,1,53,255,v_to_u,0,-0.022988505747,0,0,0.182537925823,0.007789730389,152,47,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,324,18,53,255,v_to_u,0,0.016666666667,1,0,0.871659725035,0.003904336778,2,60,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,325,30,44,255,v_to_u,0,0.0,0,0,0.416638432264,0.0,94,337,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,326,30,48,255,v_to_u,0,0.0,0,0,0.377311303784,0.0,102,338,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,327,30,53,255,v_to_u,0,0.012820512821,1,0,0.503211907572,0.007774677855,68,52,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,328,43,44,255,v_to_u,0,0.0,0,0,0.117285422846,0.0,177,339,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,337,46,53,255,v_to_u,0,-0.317073170732,0,0,0.135747588071,0.0,167,344,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,340,48,49,255,u_to_v,0,-0.066666666667,0,0,0.026578177528,0.0,244,347,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,345,52,53,255,v_to_u,0,-0.1,0,0,0.165740958861,0.003846442236,156,89,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,346,1,43,256,v_to_u,0,-0.018181818182,0,0,0.222520519087,0.0,136,351,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,348,18,43,256,v_to_u,0,-0.025477707006,0,0,0.149790200427,0.0,159,353,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,349,30,43,256,v_to_u,0,0.0,0,0,0.11029741515,0.0,180,354,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,350,43,46,256,u_to_v,0,-0.490909090909,0,0,0.068493864597,0.206358398456,210,7,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,357,1,30,257,v_to_u,0,-0.009592326139,0,0,0.011418397014,0.023321104546,258,29,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,358,1,56,257,v_to_u,1,-0.015267175573,0,0,0.156830296788,0.0,79,131,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,362,18,56,257,v_to_u,1,0.019933554817,0,0,0.861294927211,0.003904336778,1,107,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,365,30,49,257,u_to_v,1,0.0,0,0,0.000916399762,0.0,293,135,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,366,30,50,257,u_to_v,1,-0.073863636364,0,0,0.0,0.589734975853,322,2,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,367,30,52,257,u_to_v,1,-0.086021505376,0,0,0.007420454489,0.394976582585,255,4,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,371,47,56,257,v_to_u,1,-0.340425531915,0,0,0.588566900566,0.0,8,139,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,376,55,56,257,v_to_u,1,-0.428571428571,0,0,0.07192804351,0.007763428507,145,97,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,377,1,49,259,v_to_u,1,-0.007407407407,0,0,0.244561234232,0.0,32,143,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,386,1,54,260,v_to_u,1,-0.003787878788,0,0,0.178048317558,0.0,66,150,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,388,18,54,260,v_to_u,1,0.023102310231,0,0,0.316576226591,0.0,28,152,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,401,18,55,262,v_to_u,1,0.019607843137,0,0,0.402583804919,0.0,15,159,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,407,18,57,269,v_to_u,1,0.063122923588,0,0,0.772902421133,0.0,2,165,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,418,18,58,271,v_to_u,1,0.066445182724,0,0,0.673925296565,0.0,3,174,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,425,18,63,282,v_to_u,1,0.084967320261,0,0,0.1879490428,0.003868709215,54,124,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,426,18,65,282,v_to_u,1,0.102990033223,0,0,0.600271973189,0.0,5,179,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,427,18,66,282,v_to_u,1,0.106312292359,0,0,0.597115073195,0.003870279915,6,122,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,428,46,63,282,v_to_u,1,-0.021276595745,0,0,0.099013080988,0.015523250957,127,79,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,429,46,65,282,v_to_u,1,-0.02380952381,0,0,0.355617949103,0.0,20,180,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,430,46,66,282,v_to_u,1,-0.02380952381,0,0,0.35066828698,0.003870279915,21,123,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,434,52,63,282,v_to_u,1,-0.027777777778,0,0,0.103609649599,0.0,123,184,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,439,59,66,282,v_to_u,1,0.216216216216,0,0,0.153501128008,0.0,82,188,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,440,60,63,282,v_to_u,1,-0.347826086957,0,0,0.144084788366,0.15146917646,90,19,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,444,61,65,282,v_to_u,1,-0.142857142857,0,0,0.335263678585,0.0,24,190,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,458,18,61,283,v_to_u,1,0.084967320261,0,0,0.197804665946,0.0,49,198,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,459,18,67,283,v_to_u,1,0.106312292359,0,0,0.518079986778,0.003883539244,9,119,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,463,46,62,283,u_to_v,1,-0.214285714286,0,0,0.03464078782,0.274036630664,197,10,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,470,52,62,283,u_to_v,1,0.254237288136,0,0,0.036662804849,0.382670244414,191,5,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,473,59,67,283,v_to_u,1,0.243243243243,0,0,0.116759922739,0.0,116,201,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,480,2,64,285,v_to_u,1,-0.247422680412,0,0,0.196636570124,0.0,50,207,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,482,47,64,285,v_to_u,1,-0.056603773585,0,0,0.151101960024,0.007680478762,84,105,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,487,64,69,285,u_to_v,1,-0.45,0,0,0.033054868067,0.448199451207,199,3,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,495,47,69,289,u_to_v,1,-0.118644067797,0,0,0.004285470979,0.321783335566,267,8,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,498,2,71,292,v_to_u,1,-0.233595800525,0,0,0.171646968881,0.0,70,216,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,523,18,72,299,v_to_u,1,0.035947712418,0,0,0.158681562371,0.0,76,232,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,537,73,75,300,u_to_v,1,-0.028248587571,0,0,0.389600854791,0.675334583794,17,1,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,539,2,76,306,v_to_u,1,-0.1953125,0,0,0.300849611652,0.010795662366,30,89,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,540,18,62,306,v_to_u,1,0.0,0,0,0.005614553139,0.0,263,245,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,541,18,76,306,v_to_u,1,0.023102310231,0,0,0.148648025959,0.0,86,246,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,544,62,68,306,u_to_v,1,-0.037037037037,0,0,0.004198664544,0.019426598443,269,66,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,554,68,76,306,v_to_u,1,-0.071428571429,0,0,0.082413518274,0.0,136,255,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,565,18,68,308,v_to_u,1,0.0,0,0,0.036186574264,0.0,193,264,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,577,18,82,309,v_to_u,1,0.009868421053,0,0,0.123435461613,0.003833884667,108,128,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,579,70,82,309,v_to_u,1,-0.36170212766,0,0,0.055402266665,0.003843691248,170,127,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,589,2,83,315,v_to_u,1,-0.170984455959,0,0,0.414103825607,0.0,11,276,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,590,18,59,315,v_to_u,1,0.0,0,0,0.018441701973,0.027275404296,225,53,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,591,18,83,315,v_to_u,1,0.0,0,0,0.430316232271,0.0,10,277,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,593,59,74,315,u_to_v,1,-0.325,0,0,0.001036649135,0.32892497938,290,7,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,609,18,70,320,u_to_v,1,0.01749271137,0,1,0.0,0.027189959924,333,55,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,610,18,74,320,u_to_v,1,-0.061046511628,0,0,0.000432310154,0.287249103327,310,9,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,614,18,79,320,u_to_v,1,0.0,0,0,0.000916399762,0.0,295,290,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,616,18,81,320,u_to_v,1,-0.084057971014,0,0,0.0,0.251341900656,335,11,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,636,75,84,326,v_to_u,1,-0.178770949721,0,0,0.395649622394,0.0,16,304,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,637,77,84,326,v_to_u,1,-0.162162162162,0,0,0.055913241243,0.011622549231,168,87,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,651,77,88,332,v_to_u,1,0.0,0,0,0.09988677903,0.011566539991,126,88,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,661,77,87,333,u_to_v,1,-0.393442622951,0,0,0.009559886039,0.364842663193,246,6,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,673,75,90,337,v_to_u,1,-0.228571428571,0,0,0.218003698284,0.0,39,327,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,681,75,91,338,v_to_u,1,-0.229885057471,0,0,0.59372047087,0.0,7,334,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,684,86,91,338,v_to_u,1,-0.093525179856,0,0,0.663309673996,0.0,4,336,MOT17-05-FRCNN,0,1
MOT17-05-FRCNN,689,75,88,339,v_to_u,1,-0.244318181818,0,0,0.115661292675,0.0,118,340,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,705,78,81,347,u_to_v,1,-0.022471910112,0,0,0.0,0.003891080097,352,112,MOT17-05-FRCNN,1,0
MOT17-05-FRCNN,713,81,87,350,u_to_v,1,-0.093333333333,0,0,0.003769390181,0.05414926637,273,36,MOT17-05-FRCNN,1,0
