seq,canonical_rank,u,v,boundary_frame,transaction_type,effective_start_frame,donor_anchor,receiver_anchor,role,role_position,crop_seq,crop_frame,crop_track_id,crop_id
MOT17-13-FRCNN,82,24,25,20,v_to_u,21,25,24,receiver_history,4,MOT17-13-FRCNN,19,24,51873
MOT17-13-FRCNN,82,24,25,20,v_to_u,21,25,24,receiver_history,5,MOT17-13-FRCNN,20,24,51894
MOT17-13-FRCNN,83,25,26,20,u_to_v,21,25,26,donor_history,1,MOT17-13-FRCNN,20,25,51895
MOT17-13-FRCNN,83,25,26,20,u_to_v,21,25,26,receiver_future,1,MOT17-13-FRCNN,21,26,51918
MOT17-13-FRCNN,83,25,26,20,u_to_v,21,25,26,receiver_future,2,MOT17-13-FRCNN,22,26,51940
MOT17-13-FRCNN,83,25,26,20,u_to_v,21,25,26,receiver_future,3,MOT17-13-FRCNN,23,26,51961
MOT17-13-FRCNN,83,25,26,20,u_to_v,21,25,26,receiver_future,4,MOT17-13-FRCNN,24,26,51982
MOT17-13-FRCNN,83,25,26,20,u_to_v,21,25,26,receiver_future,5,MOT17-13-FRCNN,25,26,52003
MOT17-13-FRCNN,83,25,26,20,u_to_v,21,25,26,receiver_history,1,MOT17-13-FRCNN,20,26,51896
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,receiver_future,1,MOT17-13-FRCNN,23,1,51941
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,receiver_future,2,MOT17-13-FRCNN,24,1,51962
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,receiver_future,3,MOT17-13-FRCNN,25,1,51983
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,receiver_future,4,MOT17-13-FRCNN,26,1,52004
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,receiver_future,5,MOT17-13-FRCNN,27,1,52026
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,receiver_history,1,MOT17-13-FRCNN,18,1,51832
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,receiver_history,2,MOT17-13-FRCNN,19,1,51853
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,receiver_history,3,MOT17-13-FRCNN,20,1,51874
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,receiver_history,4,MOT17-13-FRCNN,21,1,51897
MOT17-13-FRCNN,84,1,10,22,v_to_u,23,10,1,receiver_history,5,MOT17-13-FRCNN,22,1,51919
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,receiver_future,1,MOT17-13-FRCNN,23,2,51942
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,receiver_future,2,MOT17-13-FRCNN,24,2,51963
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,receiver_future,3,MOT17-13-FRCNN,25,2,51984
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,receiver_future,4,MOT17-13-FRCNN,26,2,52005
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,receiver_future,5,MOT17-13-FRCNN,27,2,52027
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,receiver_history,1,MOT17-13-FRCNN,18,2,51833
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,receiver_history,2,MOT17-13-FRCNN,19,2,51854
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,receiver_history,3,MOT17-13-FRCNN,20,2,51875
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,receiver_history,4,MOT17-13-FRCNN,21,2,51898
MOT17-13-FRCNN,85,2,10,22,v_to_u,23,10,2,receiver_history,5,MOT17-13-FRCNN,22,2,51920
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,receiver_future,1,MOT17-13-FRCNN,23,4,51943
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,receiver_future,2,MOT17-13-FRCNN,24,4,51964
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,receiver_future,3,MOT17-13-FRCNN,25,4,51985
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,receiver_future,4,MOT17-13-FRCNN,26,4,52006
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,receiver_future,5,MOT17-13-FRCNN,27,4,52028
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,receiver_history,1,MOT17-13-FRCNN,18,4,51834
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,receiver_history,2,MOT17-13-FRCNN,19,4,51855
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,receiver_history,3,MOT17-13-FRCNN,20,4,51876
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,receiver_history,4,MOT17-13-FRCNN,21,4,51899
MOT17-13-FRCNN,86,4,10,22,v_to_u,23,10,4,receiver_history,5,MOT17-13-FRCNN,22,4,51921
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,receiver_future,1,MOT17-13-FRCNN,23,5,51944
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,receiver_future,2,MOT17-13-FRCNN,24,5,51965
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,receiver_future,3,MOT17-13-FRCNN,25,5,51986
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,receiver_future,4,MOT17-13-FRCNN,26,5,52007
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,receiver_future,5,MOT17-13-FRCNN,27,5,52029
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,receiver_history,1,MOT17-13-FRCNN,18,5,51835
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,receiver_history,2,MOT17-13-FRCNN,19,5,51856
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,receiver_history,3,MOT17-13-FRCNN,20,5,51877
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,receiver_history,4,MOT17-13-FRCNN,21,5,51900
MOT17-13-FRCNN,87,5,10,22,v_to_u,23,10,5,receiver_history,5,MOT17-13-FRCNN,22,5,51922
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,receiver_future,1,MOT17-13-FRCNN,23,6,51945
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,receiver_future,2,MOT17-13-FRCNN,24,6,51966
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,receiver_future,3,MOT17-13-FRCNN,25,6,51987
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,receiver_future,4,MOT17-13-FRCNN,26,6,52008
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,receiver_future,5,MOT17-13-FRCNN,27,6,52030
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,receiver_history,1,MOT17-13-FRCNN,18,6,51836
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,receiver_history,2,MOT17-13-FRCNN,19,6,51857
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,receiver_history,3,MOT17-13-FRCNN,20,6,51878
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,receiver_history,4,MOT17-13-FRCNN,21,6,51901
MOT17-13-FRCNN,88,6,10,22,v_to_u,23,10,6,receiver_history,5,MOT17-13-FRCNN,22,6,51923
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,receiver_future,1,MOT17-13-FRCNN,23,7,51946
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,receiver_future,2,MOT17-13-FRCNN,24,7,51967
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,receiver_future,3,MOT17-13-FRCNN,25,7,51988
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,receiver_future,4,MOT17-13-FRCNN,26,7,52009
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,receiver_future,5,MOT17-13-FRCNN,27,7,52031
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,receiver_history,1,MOT17-13-FRCNN,18,7,51837
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,receiver_history,2,MOT17-13-FRCNN,19,7,51858
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,receiver_history,3,MOT17-13-FRCNN,20,7,51879
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,receiver_history,4,MOT17-13-FRCNN,21,7,51902
MOT17-13-FRCNN,89,7,10,22,v_to_u,23,10,7,receiver_history,5,MOT17-13-FRCNN,22,7,51924
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,receiver_future,1,MOT17-13-FRCNN,23,8,51947
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,receiver_future,2,MOT17-13-FRCNN,24,8,51968
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,receiver_future,3,MOT17-13-FRCNN,25,8,51989
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,receiver_future,4,MOT17-13-FRCNN,26,8,52010
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,receiver_future,5,MOT17-13-FRCNN,27,8,52032
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,receiver_history,1,MOT17-13-FRCNN,18,8,51838
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,receiver_history,2,MOT17-13-FRCNN,19,8,51859
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,receiver_history,3,MOT17-13-FRCNN,20,8,51880
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,receiver_history,4,MOT17-13-FRCNN,21,8,51903
MOT17-13-FRCNN,90,8,10,22,v_to_u,23,10,8,receiver_history,5,MOT17-13-FRCNN,22,8,51925
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,receiver_future,1,MOT17-13-FRCNN,23,9,51948
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,receiver_future,2,MOT17-13-FRCNN,24,9,51969
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,receiver_future,3,MOT17-13-FRCNN,25,9,51990
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,receiver_future,4,MOT17-13-FRCNN,26,9,52011
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,receiver_future,5,MOT17-13-FRCNN,27,9,52033
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,receiver_history,1,MOT17-13-FRCNN,18,9,51839
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,receiver_history,2,MOT17-13-FRCNN,19,9,51860
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,receiver_history,3,MOT17-13-FRCNN,20,9,51881
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,receiver_history,4,MOT17-13-FRCNN,21,9,51904
MOT17-13-FRCNN,91,9,10,22,v_to_u,23,10,9,receiver_history,5,MOT17-13-FRCNN,22,9,51926
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,receiver_future,1,MOT17-13-FRCNN,23,12,51949
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,receiver_future,2,MOT17-13-FRCNN,24,12,51970
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,receiver_future,3,MOT17-13-FRCNN,25,12,51991
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,receiver_future,4,MOT17-13-FRCNN,26,12,52012
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,receiver_future,5,MOT17-13-FRCNN,27,12,52034
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,receiver_history,1,MOT17-13-FRCNN,18,12,51841
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,receiver_history,2,MOT17-13-FRCNN,19,12,51862
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,receiver_history,3,MOT17-13-FRCNN,20,12,51883
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,receiver_history,4,MOT17-13-FRCNN,21,12,51906
MOT17-13-FRCNN,92,10,12,22,u_to_v,23,10,12,receiver_history,5,MOT17-13-FRCNN,22,12,51928
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,receiver_future,1,MOT17-13-FRCNN,23,13,51950
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,receiver_future,2,MOT17-13-FRCNN,24,13,51971
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,receiver_future,3,MOT17-13-FRCNN,25,13,51992
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,receiver_future,4,MOT17-13-FRCNN,26,13,52013
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,receiver_future,5,MOT17-13-FRCNN,27,13,52035
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,receiver_history,1,MOT17-13-FRCNN,18,13,51842
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,receiver_history,2,MOT17-13-FRCNN,19,13,51863
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,receiver_history,3,MOT17-13-FRCNN,20,13,51884
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,receiver_history,4,MOT17-13-FRCNN,21,13,51907
MOT17-13-FRCNN,93,10,13,22,u_to_v,23,10,13,receiver_history,5,MOT17-13-FRCNN,22,13,51929
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,receiver_future,1,MOT17-13-FRCNN,23,14,51951
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,receiver_future,2,MOT17-13-FRCNN,24,14,51972
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,receiver_future,3,MOT17-13-FRCNN,25,14,51993
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,receiver_future,4,MOT17-13-FRCNN,26,14,52014
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,receiver_future,5,MOT17-13-FRCNN,27,14,52036
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,receiver_history,1,MOT17-13-FRCNN,18,14,51843
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,receiver_history,2,MOT17-13-FRCNN,19,14,51864
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,receiver_history,3,MOT17-13-FRCNN,20,14,51885
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,receiver_history,4,MOT17-13-FRCNN,21,14,51908
MOT17-13-FRCNN,94,10,14,22,u_to_v,23,10,14,receiver_history,5,MOT17-13-FRCNN,22,14,51930
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,receiver_future,1,MOT17-13-FRCNN,23,15,51952
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,receiver_future,2,MOT17-13-FRCNN,24,15,51973
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,receiver_future,3,MOT17-13-FRCNN,25,15,51994
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,receiver_future,4,MOT17-13-FRCNN,26,15,52015
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,receiver_future,5,MOT17-13-FRCNN,27,15,52037
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,receiver_history,1,MOT17-13-FRCNN,18,15,51844
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,receiver_history,2,MOT17-13-FRCNN,19,15,51865
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,receiver_history,3,MOT17-13-FRCNN,20,15,51886
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,receiver_history,4,MOT17-13-FRCNN,21,15,51909
MOT17-13-FRCNN,95,10,15,22,u_to_v,23,10,15,receiver_history,5,MOT17-13-FRCNN,22,15,51931
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,receiver_future,1,MOT17-13-FRCNN,23,16,51953
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,receiver_future,2,MOT17-13-FRCNN,24,16,51974
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,receiver_future,3,MOT17-13-FRCNN,25,16,51995
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,receiver_future,4,MOT17-13-FRCNN,26,16,52016
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,receiver_future,5,MOT17-13-FRCNN,27,16,52038
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,receiver_history,1,MOT17-13-FRCNN,18,16,51845
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,receiver_history,2,MOT17-13-FRCNN,19,16,51866
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,receiver_history,3,MOT17-13-FRCNN,20,16,51887
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,receiver_history,4,MOT17-13-FRCNN,21,16,51910
MOT17-13-FRCNN,96,10,16,22,u_to_v,23,10,16,receiver_history,5,MOT17-13-FRCNN,22,16,51932
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,receiver_future,1,MOT17-13-FRCNN,23,17,51954
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,receiver_future,2,MOT17-13-FRCNN,24,17,51975
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,receiver_future,3,MOT17-13-FRCNN,25,17,51996
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,receiver_future,4,MOT17-13-FRCNN,26,17,52017
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,receiver_future,5,MOT17-13-FRCNN,27,17,52039
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,receiver_history,1,MOT17-13-FRCNN,18,17,51846
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,receiver_history,2,MOT17-13-FRCNN,19,17,51867
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,receiver_history,3,MOT17-13-FRCNN,20,17,51888
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,receiver_history,4,MOT17-13-FRCNN,21,17,51911
MOT17-13-FRCNN,97,10,17,22,u_to_v,23,10,17,receiver_history,5,MOT17-13-FRCNN,22,17,51933
MOT17-13-FRCNN,98,10,18,22,u_to_v,23,10,18,donor_history,1,MOT17-13-FRCNN,18,10,51840
MOT17-13-FRCNN,98,10,18,22,u_to_v,23,10,18,donor_history,2,MOT17-13-FRCNN,19,10,51861
MOT17-13-FRCNN,98,10,18,22,u_to_v,23,10,18,donor_history,3,MOT17-13-FRCNN,20,10,51882
MOT17-13-FRCNN,98,10,18,22,u_to_v,23,10,18,donor_history,4,MOT17-13-FRCNN,21,10,51905
MOT17-13-FRCNN,98,10,18,22,u_to_v,23,10,18,donor_history,5,MOT17-13-FRCNN,22,10,51927
MOT17-13-FRCNN,98,10,18,22,u_to_v,23,10,18,receiver_future,1,MOT17-13-FRCNN,23,18,51955
MOT17-13-FRCNN,98,10,18,22,u_to_v,23,10,18,receiver_future,2,MOT17-13-FRCNN,24,18,51976
MOT17-13-FRCNN,98,10,18,22,u_to_v,23,10,18,receiver_future,3,MOT17-13-FRCNN,25,18,51997
MOT17-13-FRCNN,98,10,18,22,u_to_v,23,10,18,receiver_future,4,MOT17-13-FRCNN,26,18,52018
MOT17-13-FRCNN,98,10,18,22,u_to_v,23,10,18,receiver_future,5,MOT17-13-FRCNN,27,18,52040
