sequence,frame,crop_start,crop_end,crops,norm_min,norm_max,norm_mean
MOT20-05,2324,378230,378312,82,0.9995889067649841,1.0004363059997559,1.000001072883606
MOT20-05,2325,378312,378394,82,0.9995678067207336,1.000412106513977,1.0000211000442505
MOT20-05,2326,378394,378476,82,0.999604344367981,1.000409483909607,1.0000108480453491
MOT20-05,2327,378476,378558,82,0.9995812773704529,1.0004194974899292,0.9999743103981018
MOT20-05,2328,378558,378640,82,0.9995865225791931,1.0004281997680664,0.9999956488609314
MOT20-05,2329,378640,378722,82,0.9995870590209961,1.0003904104232788,0.9999592304229736
MOT20-05,2330,378722,378804,82,0.9996187090873718,1.000425100326538,1.0000232458114624
MOT20-05,2331,378804,378886,82,0.9996032118797302,1.0004557371139526,1.0000108480453491
MOT20-05,2332,378886,378968,82,0.9995925426483154,1.0004115104675293,0.9999867081642151
MOT20-05,2333,378968,379050,82,0.9995966553688049,1.0004011392593384,0.9999935626983643
MOT20-05,2334,379050,379132,82,0.9995827078819275,1.0004417896270752,1.0000102519989014
MOT20-05,2335,379132,379214,82,0.9995585680007935,1.000420331954956,1.0000276565551758
MOT20-05,2336,379214,379296,82,0.9995595812797546,1.0004171133041382,1.0000041723251343
MOT20-05,2337,379296,379378,82,0.9995937943458557,1.0004122257232666,1.000004529953003
MOT20-05,2338,379378,379460,82,0.9995785355567932,1.0004096031188965,0.9999646544456482
MOT20-05,2339,379460,379542,82,0.9995918273925781,1.0004017353057861,1.0000414848327637
MOT20-05,2340,379542,379624,82,0.9995865821838379,1.000388264656067,0.9999566674232483
MOT20-05,2341,379624,379706,82,0.9995682835578918,1.0004175901412964,0.9999827146530151
MOT20-05,2342,379706,379788,82,0.9995891451835632,1.0004044771194458,1.00004243850708
MOT20-05,2343,379788,379870,82,0.9995951652526855,1.0004234313964844,0.9999916553497314
MOT20-05,2344,379870,379952,82,0.9996064901351929,1.0003788471221924,0.9999799132347107
MOT20-05,2345,379952,380034,82,0.999626874923706,1.0004321336746216,1.0000089406967163
MOT20-05,2346,380034,380116,82,0.9996023178100586,1.000413417816162,0.9999966621398926
MOT20-05,2347,380116,380198,82,0.9995280504226685,1.0003876686096191,0.9999880790710449
MOT20-05,2348,380198,380280,82,0.999586820602417,1.000411033630371,0.9999900460243225
MOT20-05,2349,380280,380362,82,0.9995734691619873,1.000402808189392,0.9999793171882629
MOT20-05,2350,380362,380444,82,0.9995923042297363,1.0003869533538818,1.0000123977661133
MOT20-05,2351,380444,380526,82,0.999629557132721,1.000433325767517,1.0000230073928833
MOT20-05,2352,380526,380608,82,0.9996113777160645,1.0004167556762695,1.000009536743164
MOT20-05,2353,380608,380690,82,0.9995650053024292,1.0003870725631714,1.0000146627426147
MOT20-05,2354,380690,380772,82,0.9996002912521362,1.0004172325134277,1.0000452995300293
MOT20-05,2355,380772,380854,82,0.9995822906494141,1.0004184246063232,1.0000009536743164
MOT20-05,2356,380854,380936,82,0.9995943307876587,1.0004273653030396,1.0000208616256714
MOT20-05,2357,380936,381018,82,0.9996217489242554,1.000411868095398,1.0000381469726562
MOT20-05,2358,381018,381100,82,0.9995889663696289,1.000425100326538,1.0000380277633667
MOT20-05,2359,381100,381182,82,0.9996170997619629,1.0004197359085083,0.999975323677063
MOT20-05,2360,381182,381264,82,0.9996076226234436,1.000418782234192,1.000030755996704
MOT20-05,2361,381264,381346,82,0.9995890259742737,1.0003896951675415,0.9999788999557495
MOT20-05,2362,381346,381428,82,0.9996306300163269,1.0004113912582397,1.000020980834961
MOT20-05,2363,381428,381510,82,0.9995768070220947,1.0003994703292847,1.0000253915786743
MOT20-05,2364,381510,381592,82,0.9995934963226318,1.000409722328186,0.9999865293502808
MOT20-05,2365,381592,381674,82,0.9995899796485901,1.0003963708877563,1.000028133392334
MOT20-05,2366,381674,381756,82,0.9996041059494019,1.0003992319107056,0.9999830722808838
MOT20-05,2367,381756,381838,82,0.9996018409729004,1.000410795211792,0.9999840259552002
MOT20-05,2368,381838,381920,82,0.9996063709259033,1.000418782234192,0.9999971985816956
MOT20-05,2369,381920,382002,82,0.9995946288108826,1.000417709350586,0.9999918937683105
MOT20-05,2370,382002,382084,82,0.9995664954185486,1.000426173210144,1.0000332593917847
MOT20-05,2371,382084,382166,82,0.9995962977409363,1.000360369682312,0.999989926815033
MOT20-05,2372,382166,382248,82,0.9995728731155396,1.0004026889801025,1.000026822090149
MOT20-05,2373,382248,382330,82,0.9995805025100708,1.000427484512329,0.9999768137931824
MOT20-05,2374,382330,382412,82,0.9995952844619751,1.0004267692565918,1.0000182390213013
MOT20-05,2375,382412,382494,82,0.9995887279510498,1.0004088878631592,0.9999845623970032
MOT20-05,2376,382494,382576,82,0.9996136426925659,1.0004254579544067,1.0000132322311401
MOT20-05,2377,382576,382658,82,0.9995872974395752,1.0004093647003174,1.0000258684158325
MOT20-05,2378,382658,382740,82,0.9996188282966614,1.0004304647445679,1.0000286102294922
MOT20-05,2379,382740,382822,82,0.999590277671814,1.0003983974456787,1.0000284910202026
MOT20-05,2380,382822,382904,82,0.9996113777160645,1.000421404838562,1.0000308752059937
MOT20-05,2381,382904,382986,82,0.9996222257614136,1.000415563583374,0.9999685287475586
MOT20-05,2382,382986,383068,82,0.9995914101600647,1.0004069805145264,0.9999759793281555
MOT20-05,2383,383068,383150,82,0.9995647668838501,1.0004292726516724,0.9999940395355225
MOT20-05,2384,383150,383232,82,0.9995770454406738,1.0004116296768188,0.9999998211860657
MOT20-05,2385,383232,383314,82,0.9995707273483276,1.0003796815872192,0.9999625086784363
MOT20-05,2386,383314,383396,82,0.9995801448822021,1.0004013776779175,0.9999834299087524
MOT20-05,2387,383396,383478,82,0.9996205568313599,1.000433325767517,1.0000078678131104
MOT20-05,2388,383478,383560,82,0.9995980262756348,1.0003737211227417,0.9999945163726807
MOT20-05,2389,383560,383642,82,0.9996231198310852,1.0003809928894043,0.9999908804893494
MOT20-05,2390,383642,383724,82,0.999575674533844,1.0004160404205322,0.9999608993530273
MOT20-05,2391,383724,383806,82,0.9995846152305603,1.000390887260437,0.9999837279319763
MOT20-05,2392,383806,383888,82,0.9995793700218201,1.0004318952560425,0.999988853931427
MOT20-05,2393,383888,383970,82,0.9996094107627869,1.0004169940948486,1.0000079870224
MOT20-05,2394,383970,384052,82,0.9996547698974609,1.000427007675171,1.0000367164611816
MOT20-05,2395,384052,384134,82,0.9995958805084229,1.00039803981781,0.9999992847442627
MOT20-05,2396,384134,384216,82,0.9995983839035034,1.0004570484161377,1.0000067949295044
MOT20-05,2397,384216,384298,82,0.9995632767677307,1.0004221200942993,0.9999797940254211
MOT20-05,2398,384298,384380,82,0.9995856881141663,1.0003979206085205,0.9999774694442749
MOT20-05,2399,384380,384462,82,0.9996102452278137,1.0004042387008667,1.000016450881958
MOT20-05,2400,384462,384544,82,0.9995935559272766,1.000426173210144,1.00001060962677
MOT20-05,2401,384544,384626,82,0.9996074438095093,1.0004264116287231,1.0000109672546387
MOT20-05,2402,384626,384708,82,0.9995946288108826,1.0003869533538818,0.9999824166297913
MOT20-05,2403,384708,384790,82,0.9995651245117188,1.0004198551177979,1.000017523765564
MOT20-05,2404,384790,384872,82,0.9996094107627869,1.000396728515625,0.9999600052833557
MOT20-05,2405,384872,384954,82,0.999610424041748,1.0004149675369263,0.9999938607215881
MOT20-05,2406,384954,385036,82,0.9995899200439453,1.0004277229309082,1.000016212463379
MOT20-05,2407,385036,385118,82,0.9995859265327454,1.0004394054412842,0.9999486207962036
MOT20-05,2408,385118,385200,82,0.9996004104614258,1.0004106760025024,0.9999849200248718
MOT20-05,2409,385200,385282,82,0.9995883703231812,1.0004243850708008,0.9999973177909851
MOT20-05,2410,385282,385364,82,0.999650239944458,1.0003914833068848,1.0000035762786865
MOT20-05,2411,385364,385446,82,0.9995965361595154,1.0004136562347412,0.9999776482582092
MOT20-05,2412,385446,385528,82,0.9995960593223572,1.000403881072998,1.0000208616256714
MOT20-05,2413,385528,385610,82,0.9995946288108826,1.0004280805587769,0.9999929070472717
MOT20-05,2414,385610,385692,82,0.9996445775032043,1.000413179397583,1.0000507831573486
MOT20-05,2415,385692,385774,82,0.9995596408843994,1.000429391860962,0.9999701976776123
MOT20-05,2416,385774,385856,82,0.9995644092559814,1.0003832578659058,1.0000098943710327
MOT20-05,2417,385856,385938,82,0.9996459484100342,1.0004204511642456,0.9999942183494568
MOT20-05,2418,385938,386020,82,0.9996028542518616,1.0004044771194458,0.9999774694442749
MOT20-05,2419,386020,386102,82,0.9996035099029541,1.0004091262817383,1.0000112056732178
MOT20-05,2420,386102,386184,82,0.9995756149291992,1.0003738403320312,0.9999796152114868
MOT20-05,2421,386184,386266,82,0.9996040463447571,1.0004322528839111,1.0000271797180176
MOT20-05,2422,386266,386348,82,0.9996082186698914,1.0004148483276367,0.9999709725379944
MOT20-05,2423,386348,386430,82,0.999611496925354,1.0004119873046875,0.9999911785125732
MOT20-05,2424,386430,386512,82,0.9996052384376526,1.0003925561904907,0.9999812245368958
MOT20-05,2425,386512,386594,82,0.9996086359024048,1.0003941059112549,0.9999668002128601
MOT20-05,2426,386594,386676,82,0.9996293783187866,1.0004364252090454,1.0000553131103516
MOT20-05,2427,386676,386758,82,0.9996061325073242,1.0003982782363892,0.9999985098838806
MOT20-05,2428,386758,386840,82,0.9995427131652832,1.0004215240478516,0.9999898672103882
MOT20-05,2429,386840,386922,82,0.9996085166931152,1.0003780126571655,1.0000088214874268
MOT20-05,2430,386922,387004,82,0.9996262788772583,1.0003962516784668,0.9999825358390808
MOT20-05,2431,387004,387086,82,0.9996230602264404,1.0004494190216064,1.0000128746032715
MOT20-05,2432,387086,387168,82,0.9996044039726257,1.0004252195358276,1.0000194311141968
MOT20-05,2433,387168,387250,82,0.9995977878570557,1.0004040002822876,1.0000150203704834
MOT20-05,2434,387250,387332,82,0.9995707869529724,1.0003745555877686,1.000040054321289
MOT20-05,2435,387332,387414,82,0.9995975494384766,1.0004035234451294,0.9999403357505798
MOT20-05,2436,387414,387496,82,0.9995645880699158,1.000386357307434,0.9999865293502808
MOT20-05,2437,387496,387578,82,0.9995991587638855,1.0003974437713623,1.000013828277588
MOT20-05,2438,387578,387660,82,0.9995653033256531,1.0004030466079712,0.9999973773956299
MOT20-05,2439,387660,387742,82,0.9995918869972229,1.0004217624664307,0.9999547600746155
MOT20-05,2440,387742,387824,82,0.9996002316474915,1.000419020652771,1.0000091791152954
MOT20-05,2441,387824,387906,82,0.9996142983436584,1.0003886222839355,1.000011682510376
MOT20-05,2442,387906,387988,82,0.999592661857605,1.0004254579544067,0.9999648332595825
MOT20-05,2443,387988,388070,82,0.9995655417442322,1.000437617301941,1.0000035762786865
MOT20-05,2444,388070,388152,82,0.9996089339256287,1.0003986358642578,1.0000265836715698
MOT20-05,2445,388152,388234,82,0.9996111989021301,1.0003957748413086,1.0000219345092773
MOT20-05,2446,388234,388316,82,0.9995998740196228,1.0003985166549683,0.9999892711639404
MOT20-05,2447,388316,388398,82,0.9996055960655212,1.0004279613494873,0.9999976754188538
MOT20-05,2448,388398,388480,82,0.9995966553688049,1.0003986358642578,0.999974250793457
MOT20-05,2449,388480,388562,82,0.9995996356010437,1.0004191398620605,1.0000137090682983
MOT20-05,2450,388562,388644,82,0.9995885491371155,1.000449776649475,0.9999746680259705
MOT20-05,2451,388644,388726,82,0.9995640516281128,1.000400185585022,1.0000040531158447
MOT20-05,2452,388726,388808,82,0.9996232390403748,1.0004159212112427,0.9999973773956299
MOT20-05,2453,388808,388890,82,0.999613344669342,1.000408411026001,0.9999982118606567
MOT20-05,2454,388890,388972,82,0.9996348023414612,1.0003761053085327,0.9999839067459106
MOT20-05,2455,388972,389054,82,0.9996062517166138,1.0004003047943115,0.9999780654907227
MOT20-05,2456,389054,389136,82,0.9995904564857483,1.0004037618637085,1.0000109672546387
MOT20-05,2457,389136,389218,82,0.9995994567871094,1.000390648841858,0.9999995231628418
MOT20-05,2458,389218,389300,82,0.9995744824409485,1.000376582145691,0.999973475933075
MOT20-05,2459,389300,389382,82,0.9996077418327332,1.0004360675811768,1.0000499486923218
MOT20-05,2460,389382,389464,82,0.9995986819267273,1.0004175901412964,1.0000379085540771
MOT20-05,2461,389464,389546,82,0.9995723366737366,1.0003551244735718,0.9999885559082031
MOT20-05,2462,389546,389628,82,0.9995975494384766,1.0004184246063232,1.0000402927398682
MOT20-05,2463,389628,389710,82,0.9995973110198975,1.0004280805587769,1.0000463724136353
MOT20-05,2464,389710,389792,82,0.9995954036712646,1.000390648841858,0.9999567270278931
MOT20-05,2465,389792,389874,82,0.9996083378791809,1.000441074371338,1.0000407695770264
MOT20-05,2466,389874,389956,82,0.9995957612991333,1.0004013776779175,1.000006079673767
MOT20-05,2467,389956,390038,82,0.9995980858802795,1.0004075765609741,0.9999788999557495
MOT20-05,2468,390038,390120,82,0.999573290348053,1.0004271268844604,1.000030279159546
MOT20-05,2469,390120,390202,82,0.9996199011802673,1.000421166419983,1.0000214576721191
MOT20-05,2470,390202,390284,82,0.9995882511138916,1.0004017353057861,1.0000349283218384
MOT20-05,2471,390284,390366,82,0.9995626211166382,1.000394344329834,0.9999963641166687
MOT20-05,2472,390366,390448,82,0.9995675086975098,1.0003926753997803,0.9999626874923706
MOT20-05,2473,390448,390530,82,0.9995971918106079,1.0003927946090698,0.9999996423721313
MOT20-05,2474,390530,390612,82,0.9995638132095337,1.0004117488861084,1.0000059604644775
MOT20-05,2475,390612,390694,82,0.9996016025543213,1.0003870725631714,0.9999817609786987
MOT20-05,2476,390694,390776,82,0.9995893836021423,1.0004181861877441,1.0000232458114624
MOT20-05,2477,390776,390858,82,0.9996022582054138,1.000411868095398,1.0000027418136597
MOT20-05,2478,390858,390940,82,0.9995871782302856,1.0003819465637207,1.0000133514404297
MOT20-05,2479,390940,391022,82,0.9996116161346436,1.0003739595413208,1.00003981590271
MOT20-05,2480,391022,391104,82,0.9995946288108826,1.000413179397583,0.9999998807907104
MOT20-05,2481,391104,391186,82,0.9995849132537842,1.0003968477249146,0.999976396560669
MOT20-05,2482,391186,391268,82,0.9996094703674316,1.000405192375183,1.0000145435333252
MOT20-05,2483,391268,391350,82,0.9996215105056763,1.0003933906555176,1.0000265836715698
MOT20-05,2484,391350,391432,82,0.9995802640914917,1.0003893375396729,1.0000079870224
MOT20-05,2485,391432,391514,82,0.9995844960212708,1.0003676414489746,0.9999847412109375
MOT20-05,2486,391514,391596,82,0.9995898008346558,1.000427007675171,1.0000134706497192
MOT20-05,2487,391596,391678,82,0.9995850324630737,1.0004205703735352,1.0000135898590088
MOT20-05,2488,391678,391760,82,0.9996160864830017,1.0004017353057861,0.9999954700469971
MOT20-05,2489,391760,391842,82,0.9995651245117188,1.0004487037658691,0.9999905824661255
MOT20-05,2490,391842,391924,82,0.9995918273925781,1.000404715538025,1.0000207424163818
MOT20-05,2491,391924,392006,82,0.9996014833450317,1.0003929138183594,0.9999734163284302
MOT20-05,2492,392006,392088,82,0.9995737075805664,1.0003938674926758,0.9999951720237732
MOT20-05,2493,392088,392170,82,0.9995871782302856,1.0004172325134277,1.0000079870224
MOT20-05,2494,392170,392252,82,0.9995959401130676,1.0003856420516968,0.9999514222145081
MOT20-05,2495,392252,392334,82,0.9996107220649719,1.0003939867019653,1.000031590461731
MOT20-05,2496,392334,392416,82,0.9995801448822021,1.000457525253296,0.9999854564666748
MOT20-05,2497,392416,392498,82,0.9995655417442322,1.000383734703064,0.9999462366104126
MOT20-05,2498,392498,392580,82,0.9995921850204468,1.0003851652145386,0.9999963641166687
MOT20-05,2499,392580,392662,82,0.9995759129524231,1.00040864944458,1.000025987625122
MOT20-05,2500,392662,392744,82,0.999578058719635,1.0003963708877563,1.0000087022781372
MOT20-05,2501,392744,392826,82,0.999578058719635,1.0004249811172485,1.0000265836715698
MOT20-05,2502,392826,392908,82,0.9995643496513367,1.0004146099090576,0.9999665021896362
MOT20-05,2503,392908,392990,82,0.9995425939559937,1.0004026889801025,1.0000299215316772
MOT20-05,2504,392990,393072,82,0.999567985534668,1.0004042387008667,0.9999657869338989
MOT20-05,2505,393072,393154,82,0.9996013641357422,1.0004037618637085,0.9999869465827942
MOT20-05,2506,393154,393236,82,0.9996203184127808,1.0004063844680786,1.000003695487976
MOT20-05,2507,393236,393318,82,0.9996262192726135,1.0004124641418457,1.0000361204147339
MOT20-05,2508,393318,393400,82,0.9995845556259155,1.0004314184188843,1.0000287294387817
MOT20-05,2509,393400,393482,82,0.9995955228805542,1.0003987550735474,0.9999625086784363
MOT20-05,2510,393482,393564,82,0.9995806813240051,1.0003992319107056,0.9999772310256958
MOT20-05,2511,393564,393646,82,0.9996010065078735,1.0003644227981567,1.0000252723693848
MOT20-05,2512,393646,393728,82,0.9995978474617004,1.0003933906555176,0.9999939799308777
MOT20-05,2513,393728,393810,82,0.9995853304862976,1.000419020652771,1.0000019073486328
MOT20-05,2514,393810,393892,82,0.9995853304862976,1.0003916025161743,0.9999514222145081
MOT20-05,2515,393892,393974,82,0.9996021389961243,1.000413417816162,0.9999792575836182
MOT20-05,2516,393974,394056,82,0.9995737075805664,1.0004048347473145,1.0000085830688477
MOT20-05,2517,394056,394138,82,0.9996079802513123,1.000407338142395,1.0000088214874268
MOT20-05,2518,394138,394220,82,0.9996050000190735,1.0004128217697144,0.9999783039093018
MOT20-05,2519,394220,394302,82,0.9995779395103455,1.0004245042800903,0.9999861121177673
MOT20-05,2520,394302,394384,82,0.9996320009231567,1.000391960144043,1.000001072883606
MOT20-05,2521,394384,394466,82,0.9995639324188232,1.0004019737243652,0.9999960064888
MOT20-05,2522,394466,394548,82,0.9996018409729004,1.0004098415374756,0.9999960660934448
MOT20-05,2523,394548,394630,82,0.9995729923248291,1.0003892183303833,0.9999686479568481
MOT20-05,2524,394630,394712,82,0.9995979070663452,1.0003985166549683,0.9999714493751526
MOT20-05,2525,394712,394794,82,0.9995938539505005,1.0003981590270996,0.9999768137931824
MOT20-05,2526,394794,394876,82,0.9996116757392883,1.0003869533538818,0.9999832510948181
MOT20-05,2527,394876,394958,82,0.9996057152748108,1.0003663301467896,0.9999474287033081
MOT20-05,2528,394958,395040,82,0.9996042251586914,1.000433087348938,0.999999463558197
MOT20-05,2529,395040,395122,82,0.9995702505111694,1.0004239082336426,1.0000239610671997
MOT20-05,2530,395122,395204,82,0.9995787143707275,1.00039803981781,1.0000016689300537
MOT20-05,2531,395204,395286,82,0.9996035099029541,1.0004128217697144,0.9999939799308777
MOT20-05,2532,395286,395368,82,0.9996340274810791,1.0003836154937744,0.9999731779098511
MOT20-05,2533,395368,395450,82,0.9995607137680054,1.0004035234451294,1.0000171661376953
MOT20-05,2534,395450,395532,82,0.9996141195297241,1.000412106513977,0.9999900460243225
MOT20-05,2535,395532,395614,82,0.9995996356010437,1.0004279613494873,1.0000112056732178
MOT20-05,2536,395614,395696,82,0.9996107220649719,1.000388503074646,0.9999786019325256
MOT20-05,2537,395696,395778,82,0.9996026158332825,1.0003716945648193,0.9999998807907104
MOT20-05,2538,395778,395860,82,0.9996129274368286,1.0003995895385742,1.0000025033950806
MOT20-05,2539,395860,395942,82,0.9995988607406616,1.000388741493225,0.9999903440475464
MOT20-05,2540,395942,396024,82,0.9996004104614258,1.0004042387008667,1.0000344514846802
MOT20-05,2541,396024,396106,82,0.9995988011360168,1.0004311800003052,1.0000180006027222
MOT20-05,2542,396106,396188,82,0.9995712637901306,1.0003870725631714,1.0000146627426147
MOT20-05,2543,396188,396270,82,0.9996016621589661,1.0004003047943115,0.999972939491272
MOT20-05,2544,396270,396352,82,0.999575674533844,1.0003719329833984,0.9999779462814331
MOT20-05,2545,396352,396434,82,0.9996086359024048,1.0004082918167114,1.0000202655792236
MOT20-05,2546,396434,396516,82,0.9996543526649475,1.0003879070281982,1.000028133392334
MOT20-05,2547,396516,396598,82,0.9996228814125061,1.0004208087921143,0.9999885559082031
MOT20-05,2548,396598,396680,82,0.9995586276054382,1.0004003047943115,0.9999961853027344
MOT20-05,2549,396680,396762,82,0.9995748400688171,1.000410556793213,0.9999884366989136
MOT20-05,2550,396762,396844,82,0.9995906352996826,1.0003858804702759,0.9999885559082031
MOT20-05,2551,396844,396926,82,0.9996121525764465,1.0004117488861084,0.9999696612358093
MOT20-05,2552,396926,397008,82,0.9996247291564941,1.0004080533981323,1.0000181198120117
MOT20-05,2553,397008,397090,82,0.999600350856781,1.0003987550735474,0.9999867677688599
MOT20-05,2554,397090,397172,82,0.9995843768119812,1.0004098415374756,1.0000070333480835
MOT20-05,2555,397172,397254,82,0.9995809197425842,1.0003827810287476,0.9999778270721436
MOT20-05,2556,397254,397336,82,0.9996036887168884,1.0003798007965088,0.9999871850013733
MOT20-05,2557,397336,397418,82,0.9995816946029663,1.0003862380981445,1.0000332593917847
MOT20-05,2558,397418,397500,82,0.9996007680892944,1.0003916025161743,1.0000126361846924
MOT20-05,2559,397500,397582,82,0.999606192111969,1.0004334449768066,1.0000059604644775
MOT20-05,2560,397582,397664,82,0.9995880722999573,1.000407099723816,0.9999966621398926
MOT20-05,2561,397664,397746,82,0.9996061325073242,1.0003889799118042,1.0000029802322388
MOT20-05,2562,397746,397828,82,0.999568521976471,1.0003914833068848,0.999992847442627
MOT20-05,2563,397828,397910,82,0.9996079206466675,1.0004615783691406,1.0000032186508179
MOT20-05,2564,397910,397992,82,0.9995856881141663,1.000402569770813,1.000024676322937
MOT20-05,2565,397992,398074,82,0.9995823502540588,1.0003852844238281,0.999978244304657
MOT20-05,2566,398074,398156,82,0.9995837807655334,1.0003979206085205,0.9999901652336121
MOT20-05,2567,398156,398238,82,0.9995861649513245,1.0004316568374634,0.9999779462814331
MOT20-05,2568,398238,398320,82,0.9995695948600769,1.000417947769165,0.9999651908874512
MOT20-05,2569,398320,398403,83,0.9996025562286377,1.0003904104232788,0.999984085559845
MOT20-05,2570,398403,398485,82,0.9996320009231567,1.000407338142395,1.0000243186950684
MOT20-05,2571,398485,398567,82,0.9995754361152649,1.0003807544708252,1.0000219345092773
MOT20-05,2572,398567,398649,82,0.999620795249939,1.0004163980484009,0.9999343156814575
MOT20-05,2573,398649,398731,82,0.9995824098587036,1.0004228353500366,0.9999992847442627
MOT20-05,2574,398731,398813,82,0.9995734095573425,1.0004009008407593,0.9999490976333618
MOT20-05,2575,398813,398895,82,0.9995789527893066,1.0003637075424194,0.9999932050704956
MOT20-05,2576,398895,398977,82,0.9995714426040649,1.0004171133041382,0.9999520778656006
MOT20-05,2577,398977,399059,82,0.9995840191841125,1.000423789024353,0.999978244304657
MOT20-05,2578,399059,399141,82,0.9996116757392883,1.000400424003601,0.9999938607215881
MOT20-05,2579,399141,399223,82,0.9996078014373779,1.0004172325134277,1.0000057220458984
MOT20-05,2580,399223,399305,82,0.9995879530906677,1.0003933906555176,1.0000226497650146
MOT20-05,2581,399305,399387,82,0.9996050596237183,1.000447392463684,1.0000022649765015
MOT20-05,2582,399387,399469,82,0.9995913505554199,1.0004115104675293,0.999959409236908
MOT20-05,2583,399469,399551,82,0.9995798468589783,1.0004091262817383,1.0000014305114746
MOT20-05,2584,399551,399633,82,0.9995826482772827,1.0004254579544067,0.9999942183494568
MOT20-05,2585,399633,399715,82,0.9995925426483154,1.0004074573516846,1.0000211000442505
MOT20-05,2586,399715,399797,82,0.999623715877533,1.0004032850265503,1.0000337362289429
MOT20-05,2587,399797,399879,82,0.999609112739563,1.000397801399231,0.9999908804893494
MOT20-05,2588,399879,399961,82,0.9995924234390259,1.0003741979599,1.0000100135803223
MOT20-05,2589,399961,400043,82,0.9996350407600403,1.0004152059555054,1.0000098943710327
MOT20-05,2590,400043,400125,82,0.9995982050895691,1.00040602684021,1.0000040531158447
MOT20-05,2591,400125,400207,82,0.9995827674865723,1.000414490699768,1.0000014305114746
MOT20-05,2592,400207,400289,82,0.99960857629776,1.0004585981369019,1.0000395774841309
MOT20-05,2593,400289,400371,82,0.9996045827865601,1.0004023313522339,0.9999921917915344
MOT20-05,2594,400371,400453,82,0.9995930790901184,1.0003504753112793,0.9999774694442749
MOT20-05,2595,400453,400535,82,0.9996005296707153,1.0004016160964966,0.9999869465827942
MOT20-05,2596,400535,400617,82,0.9995531439781189,1.000382661819458,1.0000112056732178
MOT20-05,2597,400617,400699,82,0.9995540976524353,1.0003939867019653,0.9999843835830688
MOT20-05,2598,400699,400781,82,0.9995952844619751,1.000410795211792,1.0000063180923462
MOT20-05,2599,400781,400863,82,0.9995954036712646,1.0004079341888428,1.0000139474868774
MOT20-05,2600,400863,400945,82,0.99956214427948,1.000420093536377,0.9999507665634155
MOT20-05,2601,400945,401027,82,0.9995697140693665,1.0004023313522339,1.0000483989715576
MOT20-05,2602,401027,401109,82,0.999580979347229,1.000409722328186,1.0000240802764893
MOT20-05,2603,401109,401191,82,0.9996163249015808,1.0004198551177979,0.9999570250511169
MOT20-05,2604,401191,401273,82,0.9996164441108704,1.0004032850265503,1.0000110864639282
MOT20-05,2605,401273,401355,82,0.999597430229187,1.0004088878631592,0.9999802112579346
MOT20-05,2606,401355,401437,82,0.9995968341827393,1.0003950595855713,0.9999855756759644
MOT20-05,2607,401437,401519,82,0.999607503414154,1.000370740890503,0.9999868869781494
MOT20-05,2608,401519,401601,82,0.9995776414871216,1.00040602684021,0.9999457597732544
MOT20-05,2609,401601,401683,82,0.9996234774589539,1.0004216432571411,0.9999833703041077
MOT20-05,2610,401683,401765,82,0.9996061325073242,1.0003958940505981,0.9999908804893494
MOT20-05,2611,401765,401847,82,0.999605119228363,1.0004334449768066,1.0000022649765015
MOT20-05,2612,401847,401929,82,0.9995937943458557,1.0003968477249146,0.9999854564666748
MOT20-05,2613,401929,402011,82,0.9996110796928406,1.000406265258789,1.0000544786453247
MOT20-05,2614,402011,402093,82,0.9995986819267273,1.0004156827926636,0.9999791383743286
MOT20-05,2615,402093,402175,82,0.9995934963226318,1.000427007675171,1.000006079673767
MOT20-05,2616,402175,402257,82,0.9996017813682556,1.0004198551177979,0.9999544024467468
MOT20-05,2617,402257,402339,82,0.9995922446250916,1.0003598928451538,0.9999723434448242
MOT20-05,2618,402339,402421,82,0.9995891451835632,1.0004096031188965,1.0000137090682983
MOT20-05,2619,402421,402503,82,0.9996045827865601,1.000472068786621,1.000000238418579
MOT20-05,2620,402503,402585,82,0.9995961785316467,1.0003952980041504,0.9999836087226868
MOT20-05,2621,402585,402667,82,0.999575138092041,1.0004032850265503,1.0000447034835815
MOT20-05,2622,402667,402750,83,0.999596357345581,1.0003957748413086,1.0000313520431519
MOT20-05,2623,402750,402832,82,0.9995844960212708,1.0003976821899414,0.9999895691871643
MOT20-05,2624,402832,402914,82,0.9996095895767212,1.0004061460494995,0.9999862313270569
MOT20-05,2625,402914,402996,82,0.9995750784873962,1.0004020929336548,0.9999749064445496
MOT20-05,2626,402996,403078,82,0.9996094107627869,1.0003875494003296,1.0000114440917969
MOT20-05,2627,403078,403160,82,0.9996178150177002,1.0003890991210938,1.0000125169754028
MOT20-05,2628,403160,403242,82,0.9996023774147034,1.0003916025161743,1.000026822090149
MOT20-05,2629,403242,403324,82,0.999610960483551,1.000414252281189,1.0000206232070923
MOT20-05,2630,403324,403406,82,0.9995995163917542,1.000377893447876,0.9999681115150452
MOT20-05,2631,403406,403488,82,0.9996126294136047,1.0004223585128784,1.0000450611114502
MOT20-05,2632,403488,403570,82,0.999578058719635,1.0003671646118164,1.0000195503234863
MOT20-05,2633,403570,403652,82,0.9995741248130798,1.0004040002822876,0.9999858736991882
MOT20-05,2634,403652,403734,82,0.9995949268341064,1.0004301071166992,1.0000320672988892
MOT20-05,2635,403734,403816,82,0.9995847344398499,1.0003912448883057,0.9999493956565857
MOT20-05,2636,403816,403898,82,0.9996072053909302,1.0003938674926758,0.9999555945396423
