sequence,segment_id,baseline_track_id,local_segment_index,first_frame,last_frame,frames,matched_frames,unique_matched_gt,modal_gt_id,modal_count,modal_purity,modal_tied,mean_match_iou,selected_pure_chain,selected_modal_chain,synthetic_chain_id
MOT20-05,1497,1355,0,1773,1897,125,125,1,932,125,1.0,False,0.8826521216570827,True,True,13000932
MOT20-05,1498,1356,0,1778,3309,1532,1476,1,926,1476,1.0,False,0.8846646363592197,True,True,13000926
MOT20-05,1499,1356,1,3312,3315,4,4,1,926,4,1.0,False,0.8012466337583425,True,True,13000926
MOT20-05,1500,1357,0,1777,1781,5,2,1,990,2,1.0,False,0.7818192903136307,False,False,13000990
MOT20-05,1501,1358,0,1777,2212,436,433,1,551,433,1.0,False,0.8811092069956591,True,True,13000551
MOT20-05,1502,1359,0,1781,1997,217,217,2,1012,216,0.9953917050691244,False,0.8828464428911728,False,True,13001012
MOT20-05,1503,1360,0,1783,1807,25,25,1,939,25,1.0,False,0.8132650075233472,True,True,13000939
MOT20-05,1504,1360,1,1816,1824,9,5,1,939,5,1.0,False,0.5663977595513251,True,True,13000939
MOT20-05,1505,1360,2,1826,1832,7,7,1,939,7,1.0,False,0.6499232667783155,True,True,13000939
MOT20-05,1506,1361,0,1785,2393,609,606,1,514,606,1.0,False,0.908642484444456,True,True,13000514
MOT20-05,1507,1362,0,1784,1794,11,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1508,1363,0,1788,1789,2,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1509,1364,0,1793,2201,409,408,1,465,408,1.0,False,0.8992982522685689,True,True,13000465
MOT20-05,1510,1365,0,1794,1794,1,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1511,1366,0,1794,2590,797,794,1,423,794,1.0,False,0.8849640993902343,True,True,13000423
MOT20-05,1512,1367,0,1794,2298,505,505,2,408,482,0.9544554455445544,False,0.8751314905459929,False,True,13000408
MOT20-05,1513,1368,0,1796,1797,2,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1514,1369,0,1796,1810,15,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1515,1371,0,1799,1986,188,188,1,931,188,1.0,False,0.8643064655599821,True,True,13000931
MOT20-05,1516,1372,0,1801,2211,411,411,1,463,411,1.0,False,0.8937785339748725,True,True,13000463
MOT20-05,1517,1373,0,1801,2258,458,457,1,400,457,1.0,False,0.9103573992612214,True,True,13000400
MOT20-05,1518,1374,0,1810,2640,831,831,2,442,830,0.9987966305655837,False,0.9043841299728921,False,True,13000442
MOT20-05,1519,1375,0,1811,1844,34,34,1,981,34,1.0,False,0.8188946825809829,True,True,13000981
MOT20-05,1520,1377,0,1812,2316,505,492,2,495,491,0.9979674796747967,False,0.8690466378108594,False,True,13000495
MOT20-05,1521,1378,0,1813,2431,619,598,2,524,574,0.959866220735786,False,0.8678306464894437,False,True,13000524
MOT20-05,1522,1379,0,1813,2371,559,553,3,527,551,0.9963833634719711,False,0.8725185163340399,False,True,13000527
MOT20-05,1523,1380,0,1816,1946,131,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1524,1381,0,1818,1841,24,24,1,443,24,1.0,False,0.7568131956117643,True,True,13000443
MOT20-05,1525,1382,0,1818,2197,380,374,1,486,374,1.0,False,0.897019198797604,True,True,13000486
MOT20-05,1526,1385,0,1821,2737,917,916,1,792,916,1.0,False,0.8733255947345683,True,True,13000792
MOT20-05,1527,1386,0,1822,2622,801,801,1,910,801,1.0,False,0.8960560614862962,True,True,13000910
MOT20-05,1528,1386,1,2624,3315,692,692,2,910,690,0.9971098265895953,False,0.9011810637573773,False,True,13000910
MOT20-05,1529,1389,0,1822,1822,1,1,1,767,1,1.0,False,0.8867383109772137,True,True,13000767
MOT20-05,1530,1389,1,1824,3315,1492,1492,1,767,1492,1.0,False,0.8980661396780636,True,True,13000767
MOT20-05,1531,1390,0,1823,1937,115,115,1,522,115,1.0,False,0.8604396913913133,True,True,13000522
MOT20-05,1532,1390,1,1940,1941,2,2,1,522,2,1.0,False,0.7172586682854636,True,True,13000522
MOT20-05,1533,1391,0,1825,1837,13,9,1,552,9,1.0,False,0.8399132981404861,False,False,13000552
MOT20-05,1534,1391,1,1841,1842,2,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1535,1391,2,1845,1856,12,2,1,552,2,1.0,False,0.7731072658847986,False,False,13000552
MOT20-05,1536,1391,3,1859,1863,5,2,1,552,2,1.0,False,0.6901313425442713,False,False,13000552
MOT20-05,1537,1392,0,1827,1876,50,30,1,959,30,1.0,False,0.7824899464900851,True,True,13000959
MOT20-05,1538,1395,0,1829,1839,11,11,1,992,11,1.0,False,0.7366503668254001,True,True,13000992
MOT20-05,1539,1396,0,1830,2625,796,786,1,422,786,1.0,False,0.9012590287409626,True,True,13000422
MOT20-05,1540,1397,0,1831,1980,150,150,1,930,150,1.0,False,0.8768837927048455,True,True,13000930
MOT20-05,1541,1402,0,1834,2408,575,543,1,523,543,1.0,False,0.8753546975259943,True,True,13000523
MOT20-05,1542,1404,0,1843,1927,85,74,1,484,74,1.0,False,0.9136051965616013,True,True,13000484
MOT20-05,1543,1406,0,1847,1945,99,99,1,429,99,1.0,False,0.8384046373620887,True,True,13000429
MOT20-05,1544,1408,0,1848,1995,148,148,1,996,148,1.0,False,0.7932970297359958,True,True,13000996
MOT20-05,1545,1409,0,1849,2018,170,170,2,496,169,0.9941176470588236,False,0.9097171882969327,False,True,13000496
MOT20-05,1546,1409,1,2021,2021,1,1,1,496,1,1.0,False,0.7529070392470835,True,True,13000496
MOT20-05,1547,1409,2,2023,2024,2,2,1,496,2,1.0,False,0.667761305535006,True,True,13000496
MOT20-05,1548,1409,3,2026,2305,280,219,2,496,216,0.9863013698630136,False,0.8381423686491885,False,True,13000496
MOT20-05,1549,1410,0,1850,1887,38,36,2,539,31,0.8611111111111112,False,0.6582670401322547,False,True,13000539
MOT20-05,1550,1410,1,1889,1900,12,12,1,539,12,1.0,False,0.8215354861196867,True,True,13000539
MOT20-05,1551,1410,2,1902,1903,2,2,1,539,2,1.0,False,0.7871034655084859,True,True,13000539
MOT20-05,1552,1410,3,1907,1931,25,25,2,539,24,0.96,False,0.7996431867786452,False,True,13000539
MOT20-05,1553,1410,4,1933,1937,5,5,1,539,5,1.0,False,0.7265111779202893,True,True,13000539
MOT20-05,1554,1410,5,1940,1958,19,19,2,539,18,0.9473684210526315,False,0.7557474106624558,False,True,13000539
MOT20-05,1555,1410,6,1960,1989,30,30,2,539,28,0.9333333333333333,False,0.8570192684598016,False,True,13000539
MOT20-05,1556,1410,7,1992,1992,1,1,1,540,1,1.0,False,0.6757452576941949,True,False,13000540
MOT20-05,1557,1410,8,1995,1995,1,1,1,539,1,1.0,False,0.5335798413549101,True,True,13000539
MOT20-05,1558,1410,9,1998,2020,23,23,2,539,22,0.9565217391304348,False,0.8151395750620256,False,True,13000539
MOT20-05,1559,1410,10,2029,2143,115,115,1,539,115,1.0,False,0.8383903302571484,True,True,13000539
MOT20-05,1560,1413,0,1856,2168,313,313,3,540,300,0.9584664536741214,False,0.7942077633964949,False,True,13000540
MOT20-05,1561,1414,0,1856,2711,856,856,1,441,856,1.0,False,0.9002062617980606,True,True,13000441
MOT20-05,1562,1415,0,1857,2233,377,377,1,481,377,1.0,False,0.8490147402551622,True,True,13000481
MOT20-05,1563,1417,0,1861,2048,188,188,2,430,157,0.8351063829787234,False,0.8570227054712872,False,True,13000430
MOT20-05,1564,1417,1,2051,2051,1,1,1,430,1,1.0,False,0.6017075070506044,True,True,13000430
MOT20-05,1565,1417,2,2053,2054,2,2,1,430,2,1.0,False,0.7267077832364326,True,True,13000430
MOT20-05,1566,1417,3,2056,2429,374,364,3,430,362,0.9945054945054945,False,0.8608267990354017,False,True,13000430
MOT20-05,1567,1418,0,1862,2997,1136,1115,5,618,1023,0.9174887892376682,False,0.8808855866495616,False,True,13000618
MOT20-05,1568,1418,1,3004,3114,111,98,1,630,98,1.0,False,0.8192402295071233,True,True,13000630
MOT20-05,1569,1421,0,1866,1951,86,86,1,541,86,1.0,False,0.8500751611484267,True,True,13000541
MOT20-05,1570,1423,0,1870,1876,7,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1571,1424,0,1871,2428,558,557,1,428,557,1.0,False,0.8873836167120746,True,True,13000428
MOT20-05,1572,1425,0,1872,1895,24,24,1,521,24,1.0,False,0.8398230840699082,True,True,13000521
MOT20-05,1573,1425,1,1906,2240,335,335,1,521,335,1.0,False,0.8350311843031382,True,True,13000521
MOT20-05,1574,1425,2,2245,2271,27,27,1,521,27,1.0,False,0.7413876783836251,True,True,13000521
MOT20-05,1575,1425,3,2274,2340,67,67,1,521,67,1.0,False,0.7294712628577946,True,True,13000521
MOT20-05,1576,1426,0,1875,2420,546,546,1,432,546,1.0,False,0.8954958185698247,True,True,13000432
MOT20-05,1577,1427,0,1877,1883,7,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1578,1427,1,1892,1892,1,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1579,1429,0,1881,1881,1,1,1,411,1,1.0,False,0.8645681183848258,True,True,13000411
MOT20-05,1580,1429,1,1883,2552,670,668,1,411,668,1.0,False,0.8926077509977305,True,True,13000411
MOT20-05,1581,1431,0,1881,2554,674,663,1,412,663,1.0,False,0.8872545325900786,True,True,13000412
MOT20-05,1582,1432,0,1883,2665,783,783,2,443,757,0.966794380587484,False,0.8646365787929225,False,True,13000443
MOT20-05,1583,1433,0,1884,2353,470,469,1,520,469,1.0,False,0.8918374425984921,True,True,13000520
MOT20-05,1584,1434,0,1884,1896,13,13,1,939,13,1.0,False,0.8571680778329926,True,True,13000939
MOT20-05,1585,1435,0,1923,1990,68,68,1,732,68,1.0,False,0.8861387657907336,True,True,13000732
MOT20-05,1586,1435,1,1995,1995,1,1,1,732,1,1.0,False,0.8589634571413494,True,True,13000732
MOT20-05,1587,1435,2,1998,2007,10,10,1,732,10,1.0,False,0.8336118807183734,True,True,13000732
MOT20-05,1588,1435,3,2009,2009,1,1,1,732,1,1.0,False,0.8709320531684439,True,True,13000732
MOT20-05,1589,1435,4,2011,2012,2,2,1,732,2,1.0,False,0.8921354121894765,True,True,13000732
MOT20-05,1590,1435,5,2015,3315,1301,1301,1,732,1301,1.0,False,0.9037782374832893,True,True,13000732
MOT20-05,1591,1437,0,1889,2250,362,358,1,464,358,1.0,False,0.8931696065092585,True,True,13000464
MOT20-05,1592,1438,0,1890,1903,14,8,1,993,8,1.0,False,0.6216357845864229,False,False,13000993
MOT20-05,1593,1440,0,1892,1893,2,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1594,1442,0,1895,2206,312,312,1,482,312,1.0,False,0.8828131021082241,True,True,13000482
MOT20-05,1595,1444,0,1900,2191,292,266,1,493,266,1.0,False,0.8606495038995977,True,True,13000493
MOT20-05,1596,1446,0,1907,1916,10,10,1,1019,10,1.0,False,0.898564171508124,True,True,13001019
MOT20-05,1597,1446,1,1919,1983,65,65,1,1019,65,1.0,False,0.861621863423229,True,True,13001019
MOT20-05,1598,1447,0,1909,2182,274,246,1,497,246,1.0,False,0.8827067103120833,True,True,13000497
MOT20-05,1599,1447,1,2200,2260,61,3,1,496,3,1.0,False,0.8342769394588269,True,False,13000496
MOT20-05,1600,1449,0,1913,1914,2,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1601,1449,1,1922,1924,3,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1602,1449,2,1967,1969,3,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1603,1450,0,1920,2716,797,797,1,556,797,1.0,False,0.910195401860037,True,True,13000556
MOT20-05,1604,1451,0,1921,1950,30,27,1,969,27,1.0,False,0.8841085228924437,True,True,13000969
MOT20-05,1605,1452,0,1923,2017,95,69,1,951,69,1.0,False,0.8776487402669104,True,True,13000951
MOT20-05,1606,1454,0,1926,1937,12,12,2,1021,9,0.75,False,0.7771031960651323,False,True,13001021
MOT20-05,1607,1455,0,1926,2187,262,244,1,498,244,1.0,False,0.8992962851926448,True,True,13000498
MOT20-05,1608,1457,0,1927,2351,425,410,1,519,410,1.0,False,0.8873289818382198,True,True,13000519
MOT20-05,1609,1460,0,1939,2494,556,528,1,449,528,1.0,False,0.8985572659898813,True,True,13000449
MOT20-05,1610,1461,0,1940,1942,3,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1611,1462,0,1941,1987,47,44,1,968,44,1.0,False,0.8678106822956656,True,True,13000968
MOT20-05,1612,1463,0,1948,2232,285,285,1,448,285,1.0,False,0.885654105626048,True,True,13000448
MOT20-05,1613,1463,1,2235,2281,47,47,2,448,46,0.9787234042553191,False,0.828224221397897,False,True,13000448
MOT20-05,1614,1463,2,2285,2287,3,3,1,448,3,1.0,False,0.8394652661333581,True,True,13000448
MOT20-05,1615,1463,3,2289,2496,208,208,3,448,182,0.875,False,0.83518704200653,False,True,13000448
MOT20-05,1616,1464,0,1946,2261,316,316,1,522,316,1.0,False,0.8559669656539153,True,True,13000522
MOT20-05,1617,1464,1,2263,2263,1,1,1,430,1,1.0,False,0.910348513384192,True,False,13000430
MOT20-05,1618,1464,2,2265,2265,1,1,1,522,1,1.0,False,0.7778031535630703,True,True,13000522
MOT20-05,1619,1464,3,2267,2417,151,133,2,522,116,0.8721804511278195,False,0.8145945166635028,False,True,13000522
MOT20-05,1620,1467,0,1948,2249,302,302,1,444,302,1.0,False,0.8943525470601343,True,True,13000444
MOT20-05,1621,1468,0,1949,2552,604,592,1,445,592,1.0,False,0.8931420571119291,True,True,13000445
MOT20-05,1622,1471,0,1952,2420,469,469,1,457,469,1.0,False,0.9064504092763361,True,True,13000457
MOT20-05,1623,1472,0,1952,1954,3,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1624,1473,0,1954,1957,4,1,1,466,1,1.0,False,0.8400794159912841,True,True,13000466
MOT20-05,1625,1474,0,1958,1997,40,35,1,1021,35,1.0,False,0.7875516498690938,True,True,13001021
MOT20-05,1626,1475,0,1962,1998,37,37,1,541,37,1.0,False,0.8734218040023778,True,True,13000541
MOT20-05,1627,1475,1,2002,2007,6,6,1,541,6,1.0,False,0.6734478925485009,True,True,13000541
MOT20-05,1628,1475,2,2011,2012,2,2,1,541,2,1.0,False,0.611567761777188,True,True,13000541
MOT20-05,1629,1475,3,2024,2035,12,12,1,541,12,1.0,False,0.7213376719323364,True,True,13000541
MOT20-05,1630,1477,0,1971,1979,9,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1631,1477,1,1985,1992,8,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1632,1477,2,2016,2027,12,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1633,1478,0,1972,1988,17,15,1,1007,15,1.0,False,0.7548427836826275,True,True,13001007
MOT20-05,1634,1480,0,1972,1986,15,15,1,1008,15,1.0,False,0.8574783816893705,True,True,13001008
MOT20-05,1635,1480,1,1988,1994,7,2,1,1008,2,1.0,False,0.7433737998971874,True,True,13001008
MOT20-05,1636,1481,0,1973,2342,370,369,2,531,224,0.6070460704607046,False,0.815800988565231,False,True,13000531
MOT20-05,1637,1482,0,1975,3315,1341,1341,1,868,1341,1.0,False,0.9038175177763679,True,True,13000868
MOT20-05,1638,1487,0,1979,2037,59,59,1,429,59,1.0,False,0.8518877085772318,True,True,13000429
MOT20-05,1639,1487,1,2039,2039,1,1,1,430,1,1.0,False,0.600659221968478,True,False,13000430
MOT20-05,1640,1487,2,2041,2429,389,380,2,429,378,0.9947368421052631,False,0.8480584822898545,False,True,13000429
MOT20-05,1641,1490,0,1987,2154,168,168,1,878,168,1.0,False,0.8778424769620937,True,True,13000878
MOT20-05,1642,1490,1,2160,2160,1,1,1,878,1,1.0,False,0.7108122395478561,True,True,13000878
MOT20-05,1643,1490,2,2162,3315,1154,1154,2,878,1153,0.9991334488734835,False,0.921146518880031,False,True,13000878
MOT20-05,1644,1491,0,1995,2670,676,674,1,458,674,1.0,False,0.8800219775497476,True,True,13000458
MOT20-05,1645,1492,0,1992,2345,354,354,2,900,353,0.9971751412429378,False,0.8741779566626393,False,True,13000900
MOT20-05,1646,1494,0,1995,2011,17,17,1,1019,17,1.0,False,0.7664826842692476,True,True,13001019
MOT20-05,1647,1495,0,1996,2331,336,328,1,499,328,1.0,False,0.8783429133023604,True,True,13000499
MOT20-05,1648,1496,0,2000,2004,5,5,1,976,5,1.0,False,0.8330030508360675,True,False,13000976
MOT20-05,1649,1496,1,2006,2048,43,42,2,1012,30,0.7142857142857143,False,0.7903762449310184,False,True,13001012
MOT20-05,1650,1498,0,2000,3315,1316,1316,1,886,1316,1.0,False,0.8902691260529846,True,True,13000886
MOT20-05,1651,1499,0,2001,2005,5,5,1,903,5,1.0,False,0.8124394401107109,False,False,13000903
MOT20-05,1652,1499,1,2007,3315,1309,1291,1,903,1291,1.0,False,0.9064473756551994,True,True,13000903
MOT20-05,1653,1500,0,2001,2104,104,96,1,952,96,1.0,False,0.9166731846462081,True,True,13000952
MOT20-05,1654,1504,0,2014,2020,7,7,1,939,7,1.0,False,0.769933687287114,True,True,13000939
MOT20-05,1655,1505,0,2014,2124,111,111,1,393,111,1.0,False,0.9037041500123141,True,True,13000393
MOT20-05,1656,1505,1,2127,2167,41,41,1,393,41,1.0,False,0.9018272410015018,True,True,13000393
MOT20-05,1657,1505,2,2171,2572,402,401,1,393,401,1.0,False,0.8749672713226294,True,True,13000393
MOT20-05,1658,1506,0,2015,2548,534,534,1,899,534,1.0,False,0.8790170116035037,True,True,13000899
MOT20-05,1659,1506,1,2577,2584,8,8,1,899,8,1.0,False,0.722889771761009,True,True,13000899
MOT20-05,1660,1506,2,2586,2587,2,2,1,899,2,1.0,False,0.6980958534321232,True,True,13000899
MOT20-05,1661,1506,3,2589,2589,1,1,1,899,1,1.0,False,0.7661044333000951,True,True,13000899
MOT20-05,1662,1506,4,2592,3315,724,724,1,899,724,1.0,False,0.8579093152814039,True,True,13000899
MOT20-05,1663,1509,0,2018,2599,582,581,1,439,581,1.0,False,0.9092438844181743,True,True,13000439
MOT20-05,1664,1510,0,2018,2687,670,661,1,459,661,1.0,False,0.8910538186921857,True,True,13000459
MOT20-05,1665,1512,0,2019,2351,333,332,1,526,332,1.0,False,0.8969158109646463,True,True,13000526
MOT20-05,1666,1513,0,2020,2533,514,514,2,391,513,0.9980544747081712,False,0.8848562089238878,False,True,13000391
MOT20-05,1667,1515,0,2024,2320,297,289,1,509,289,1.0,False,0.8729280586343354,True,True,13000509
MOT20-05,1668,1517,0,2033,2278,246,246,1,918,246,1.0,False,0.8285283910255204,True,True,13000918
MOT20-05,1669,1517,1,2280,2281,2,2,1,918,2,1.0,False,0.6327602762507243,True,True,13000918
MOT20-05,1670,1517,2,2284,2301,18,18,1,918,18,1.0,False,0.7803518671252486,True,True,13000918
MOT20-05,1671,1522,0,2045,2600,556,556,1,440,556,1.0,False,0.883475083368887,True,True,13000440
MOT20-05,1672,1522,1,2602,2602,1,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1673,1524,0,2047,2353,307,304,1,525,304,1.0,False,0.8722217014392745,True,True,13000525
MOT20-05,1674,1525,0,2054,2090,37,35,1,467,35,1.0,False,0.8216393753695661,True,True,13000467
MOT20-05,1675,1527,0,2060,2152,93,93,1,392,93,1.0,False,0.8470636506383681,True,True,13000392
MOT20-05,1676,1527,1,2155,2156,2,2,1,392,2,1.0,False,0.7941628658077066,True,True,13000392
MOT20-05,1677,1527,2,2159,2457,299,299,1,392,299,1.0,False,0.8830468802436792,True,True,13000392
MOT20-05,1678,1528,0,2056,3315,1260,1260,1,877,1260,1.0,False,0.8821909385573268,True,True,13000877
MOT20-05,1679,1529,0,2057,2086,30,30,1,977,30,1.0,False,0.8356242014912874,True,True,13000977
MOT20-05,1680,1533,0,2063,2066,4,4,1,541,4,1.0,False,0.739590682594851,True,True,13000541
MOT20-05,1681,1533,1,2068,2157,90,90,1,541,90,1.0,False,0.8230145917215856,True,True,13000541
MOT20-05,1682,1533,2,2159,2187,29,29,1,541,29,1.0,False,0.7882248757548233,True,True,13000541
MOT20-05,1683,1534,0,2063,2115,53,53,1,542,53,1.0,False,0.7987374266170336,True,True,13000542
MOT20-05,1684,1540,0,2075,3315,1241,1241,1,876,1241,1.0,False,0.8792454486585736,True,True,13000876
MOT20-05,1685,1543,0,2080,2081,2,2,1,939,2,1.0,False,0.5766590650167495,True,True,13000939
MOT20-05,1686,1543,1,2083,2102,20,18,2,467,12,0.6666666666666666,False,0.7017656647331414,False,False,13000467
MOT20-05,1687,1544,0,2082,2340,259,255,2,410,252,0.9882352941176471,False,0.8274293026101391,False,True,13000410
MOT20-05,1688,1544,1,2356,2465,110,87,1,409,87,1.0,False,0.8695087915485988,False,False,13000409
MOT20-05,1689,1545,0,2082,2139,58,49,1,1199,49,1.0,False,0.8567216912193055,True,True,13001199
MOT20-05,1690,1546,0,2083,2483,401,397,1,455,397,1.0,False,0.8958774468710352,True,True,13000455
MOT20-05,1691,1547,0,2105,2500,396,396,1,390,396,1.0,False,0.8960109509106782,True,True,13000390
MOT20-05,1692,1549,0,2090,2484,395,395,1,418,395,1.0,False,0.8800651740419835,True,True,13000418
MOT20-05,1693,1550,0,2092,2241,150,150,1,548,150,1.0,False,0.7722129120726737,True,True,13000548
MOT20-05,1694,1551,0,2097,2338,242,153,1,500,153,1.0,False,0.8623157954726228,True,True,13000500
MOT20-05,1695,1552,0,2101,3315,1215,1215,1,920,1215,1.0,False,0.8807019893524646,True,True,13000920
MOT20-05,1696,1553,0,2103,2127,25,25,1,467,25,1.0,False,0.815706968808461,True,True,13000467
MOT20-05,1697,1554,0,2104,2612,509,502,1,438,502,1.0,False,0.8908829427254624,True,True,13000438
MOT20-05,1698,1555,0,2104,2169,66,66,1,547,66,1.0,False,0.8820527317008561,True,True,13000547
MOT20-05,1699,1556,0,2109,3250,1142,1142,1,673,1142,1.0,False,0.873192129248885,True,True,13000673
MOT20-05,1700,1559,0,2113,2119,7,7,1,476,7,1.0,False,0.8662779626463178,True,True,13000476
MOT20-05,1701,1560,0,2120,2729,610,598,2,593,597,0.9983277591973244,False,0.8926388989086961,False,True,13000593
MOT20-05,1702,1561,0,2122,2123,2,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1703,1562,0,2123,2480,358,358,1,419,358,1.0,False,0.8449160276565661,True,True,13000419
MOT20-05,1704,1563,0,2128,2356,229,228,1,409,228,1.0,False,0.855883411974097,True,True,13000409
MOT20-05,1705,1564,0,2128,2132,5,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1706,1566,0,2133,2142,10,10,1,394,10,1.0,False,0.8470341598013761,True,True,13000394
MOT20-05,1707,1566,1,2144,2715,572,572,3,394,570,0.9965034965034965,False,0.9064465563630345,False,True,13000394
MOT20-05,1708,1567,0,2135,2137,3,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1709,1567,1,2141,2142,2,1,1,453,1,1.0,False,0.8754312602985677,False,False,13000453
MOT20-05,1710,1570,0,2136,2146,11,8,1,885,8,1.0,False,0.6817089953436986,True,True,13000885
MOT20-05,1711,1570,1,2157,2262,106,106,1,532,106,1.0,False,0.8731847746150075,True,True,13000532
MOT20-05,1712,1570,2,2265,2265,1,1,1,532,1,1.0,False,0.7998512579444033,True,True,13000532
MOT20-05,1713,1570,3,2267,2292,26,26,1,532,26,1.0,False,0.7124102983372821,True,True,13000532
MOT20-05,1714,1570,4,2294,2294,1,1,1,532,1,1.0,False,0.5267299356098981,True,True,13000532
MOT20-05,1715,1570,5,2296,2323,28,27,1,532,27,1.0,False,0.7154381708167042,True,True,13000532
MOT20-05,1716,1571,0,2137,2789,653,640,1,585,640,1.0,False,0.8914219839436379,True,True,13000585
MOT20-05,1717,1572,0,2141,2741,601,590,1,607,590,1.0,False,0.9088805474692508,True,True,13000607
MOT20-05,1718,1573,0,2139,2145,7,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1719,1574,0,2140,2585,446,441,1,454,441,1.0,False,0.9086814403004071,True,True,13000454
MOT20-05,1720,1575,0,2140,2178,39,21,1,477,21,1.0,False,0.7835043237544538,True,True,13000477
MOT20-05,1721,1579,0,2150,2312,163,163,1,533,163,1.0,False,0.8451831297073966,True,True,13000533
MOT20-05,1722,1579,1,2315,2345,31,25,1,533,25,1.0,False,0.7525358442753748,True,True,13000533
MOT20-05,1723,1580,0,2160,2759,600,590,2,581,506,0.8576271186440678,False,0.88818914100419,False,True,13000581
MOT20-05,1724,1584,0,2158,2595,438,438,1,584,438,1.0,False,0.8803098933268059,True,True,13000584
MOT20-05,1725,1586,0,2160,2581,422,414,1,456,414,1.0,False,0.8902456672868991,True,True,13000456
MOT20-05,1726,1588,0,2161,2503,343,337,1,416,337,1.0,False,0.8843330214873961,True,True,13000416
MOT20-05,1727,1589,0,2164,2583,420,420,1,583,420,1.0,False,0.8617161727475039,True,True,13000583
MOT20-05,1728,1591,0,2166,2234,69,69,1,606,69,1.0,False,0.8379587177309922,True,True,13000606
MOT20-05,1729,1591,1,2239,2748,510,504,1,606,504,1.0,False,0.8748275280135376,True,True,13000606
MOT20-05,1730,1592,0,2168,2520,353,345,1,417,345,1.0,False,0.8863268250159407,True,True,13000417
MOT20-05,1731,1598,0,2172,2289,118,83,1,528,83,1.0,False,0.7036262917543001,True,True,13000528
MOT20-05,1732,1599,0,2172,2243,72,70,1,885,70,1.0,False,0.7837066824178245,True,True,13000885
MOT20-05,1733,1602,0,2182,2652,471,470,2,582,411,0.874468085106383,False,0.8759689079671282,False,True,13000582
MOT20-05,1734,1602,1,2661,2830,170,167,1,583,167,1.0,False,0.8727236687329868,True,True,13000583
MOT20-05,1735,1603,0,2183,2188,6,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1736,1604,0,2184,2760,577,560,1,579,560,1.0,False,0.8951251208599327,True,True,13000579
MOT20-05,1737,1605,0,2186,2525,340,336,1,388,336,1.0,False,0.8696701406265228,True,True,13000388
MOT20-05,1738,1607,0,2189,2332,144,144,1,530,144,1.0,False,0.8266737540179451,True,True,13000530
MOT20-05,1739,1609,0,2192,2538,347,341,1,389,341,1.0,False,0.901794713877645,True,True,13000389
MOT20-05,1740,1610,0,2193,2362,170,170,1,580,170,1.0,False,0.8424999097866662,True,True,13000580
MOT20-05,1741,1615,0,2204,2254,51,51,1,465,51,1.0,False,0.737765214612304,True,True,13000465
MOT20-05,1742,1617,0,2208,2533,326,326,1,446,326,1.0,False,0.8619135021414464,True,True,13000446
MOT20-05,1743,1618,0,2208,2963,756,751,1,616,751,1.0,False,0.8873911902410155,True,True,13000616
MOT20-05,1744,1619,0,2210,2706,497,491,1,434,491,1.0,False,0.8769944116172029,True,True,13000434
MOT20-05,1745,1620,0,2210,2211,2,0,0,0,0,0.0,False,0.0,False,False,0
MOT20-05,1746,1621,0,2210,2257,48,47,1,480,47,1.0,False,0.7771847169890663,True,True,13000480
MOT20-05,1747,1622,0,2212,2936,725,719,2,617,717,0.9972183588317107,False,0.8862012712363575,False,True,13000617
MOT20-05,1748,1622,1,2946,3021,76,64,7,0,16,0.25,True,0.6999565297702834,False,False,0
MOT20-05,1749,1622,2,3030,3066,37,8,1,631,8,1.0,False,0.7537329208052725,True,False,13000631
MOT20-05,1750,1623,0,2212,2336,125,72,1,543,72,1.0,False,0.8157509303671714,True,True,13000543
MOT20-05,1751,1624,0,2217,2247,31,27,1,551,27,1.0,False,0.6563775421215772,True,True,13000551
MOT20-05,1752,1626,0,2225,2250,26,26,2,547,25,0.9615384615384616,False,0.7878980703759513,False,True,13000547
MOT20-05,1753,1627,0,2225,2644,420,420,1,413,420,1.0,False,0.8856862709270477,True,True,13000413
